
 TIME =    0.0000000000000000     
 CHANNEL           11   ROD No.            1   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   26 0.7151633858E+02  0.5633356382E+05   0.8107858450E+06   14.39259    1.24272
   25 0.6834114173E+02  0.7338581246E+05   0.8670379701E+06   11.81479    1.17347
   24 0.6600354331E+02  0.8226424855E+05   0.8417034927E+06   10.23170    1.22408
   23 0.6366594488E+02  0.9972735834E+05   0.9166644374E+06    9.19170    1.13158
   22 0.6049074803E+02  0.1179393226E+06   0.9629526600E+06    8.16481    1.09558
   21 0.5731555118E+02  0.1340863266E+06   0.1002400507E+07    7.47578    1.07313
   20 0.5414035433E+02  0.1490578147E+06   0.1042682852E+07    6.99516    1.05443
   19 0.5096515748E+02  0.1627188328E+06   0.1088815950E+07    6.69139    1.03441
   18 0.4778996063E+02  0.1728812109E+06   0.1133893042E+07    6.55880    1.01968
   17 0.4545236220E+02  0.1716613886E+06   0.1108035907E+07    6.45478    1.07283
   16 0.4311476378E+02  0.1883910780E+06   0.1174479186E+07    6.23426    1.02536
   15 0.3993956693E+02  0.1990025731E+06   0.1225091397E+07    6.15616    1.01235
   14 0.3676437008E+02  0.2052266717E+06   0.1273008578E+07    6.20294    1.00453
   13 0.3358917323E+02  0.2087241423E+06   0.1319306893E+07    6.32082    1.00000
   12 0.3041397638E+02  0.2091499984E+06   0.1361468325E+07    6.50953    1.00000
   11 0.2723877953E+02  0.2039515876E+06   0.1404733311E+07    6.88758    1.00000
   10 0.2490118110E+02  0.1890769399E+06   0.1447951877E+07    7.65800    1.00000
    9 0.2253484252E+02  0.1934342453E+06   0.1467128949E+07    7.58464    1.00000
    8 0.1930216535E+02  0.1834914059E+06   0.1509162227E+07    8.22470    1.00000
    7 0.1606948819E+02  0.1668906094E+06   0.1549828871E+07    9.28650    1.00000
    6 0.1283661417E+02  0.1455504340E+06   0.1587500613E+07   10.90688    1.00000
    5 0.9603740157E+01  0.1194833408E+06   0.1620968563E+07   13.56648    1.00000
    4 0.6371062992E+01  0.8982532638E+05   0.1648940812E+07   18.35719    1.00000
    3 0.3138385827E+01  0.5526321877E+05   0.1670354244E+07   30.22542    1.00000
    2 0.7610236220E+00  0.3864282276E+05   0.1682753192E+07   43.54633    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            2   ROD No.            1   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2688435416E+05   0.7523053468E+06   27.98302    1.33740
   27 0.7469153543E+02  0.3664352414E+05   0.7119291806E+06   19.42851    1.41810
   26 0.7151633858E+02  0.5633356351E+05   0.8205459081E+06   14.56584    1.23765
   25 0.6834114173E+02  0.7338581032E+05   0.8765766956E+06   11.94477    1.16958
   24 0.6600354331E+02  0.8226424890E+05   0.8500010139E+06   10.33257    1.22106
   23 0.6366594488E+02  0.9972735864E+05   0.9252134190E+06    9.27743    1.12923
   22 0.6049074803E+02  0.1179393209E+06   0.9711198967E+06    8.23406    1.09392
   21 0.5731555118E+02  0.1340863638E+06   0.1010179161E+07    7.53379    1.07192
   20 0.5414035433E+02  0.1490578229E+06   0.1050063070E+07    7.04467    1.05360
   19 0.5096515748E+02  0.1627188340E+06   0.1095820974E+07    6.73444    1.03386
   18 0.4778996063E+02  0.1728812111E+06   0.1140675003E+07    6.59803    1.01919
   17 0.4545236220E+02  0.1716614192E+06   0.1114209405E+07    6.49074    1.07229
   16 0.4311476378E+02  0.1883910781E+06   0.1180538316E+07    6.26642    1.02506
   15 0.3993956693E+02  0.1990025741E+06   0.1230675713E+07    6.18422    1.01223
   14 0.3676437008E+02  0.2052266757E+06   0.1278127291E+07    6.22788    1.00450
   13 0.3358917323E+02  0.2087241572E+06   0.1323973552E+07    6.34317    1.00000
   12 0.3041397638E+02  0.2091499981E+06   0.1365668049E+07    6.52961    1.00000
   11 0.2723877953E+02  0.2039515873E+06   0.1408436945E+07    6.90574    1.00000
   10 0.2490118110E+02  0.1890769400E+06   0.1451139442E+07    7.67486    1.00000
    9 0.2253484252E+02  0.1934342450E+06   0.1470075792E+07    7.59987    1.00000
    8 0.1930216535E+02  0.1834914058E+06   0.1511577149E+07    8.23786    1.00000
    7 0.1606948819E+02  0.1668906095E+06   0.1551713827E+07    9.29779    1.00000
    6 0.1283661417E+02  0.1455504341E+06   0.1588884179E+07   10.91638    1.00000
    5 0.9603740157E+01  0.1194833410E+06   0.1621897627E+07   13.57426    1.00000
    4 0.6371062992E+01  0.8982532656E+05   0.1649483521E+07   18.36323    1.00000
    3 0.3138385827E+01  0.5526321886E+05   0.1670597257E+07   30.22982    1.00000
    2 0.7610236220E+00  0.3864282277E+05   0.1682821943E+07   43.54811    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           12   ROD No.            2   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2654985560E+05   0.7586796508E+06   28.57566    1.37840
   27 0.7469153543E+02  0.3623467501E+05   0.7247114285E+06   20.00049    1.44672
   26 0.7151633858E+02  0.5570726149E+05   0.8390922984E+06   15.06253    1.25575
   25 0.6834114173E+02  0.7257493018E+05   0.8973191860E+06   12.36404    1.18430
   24 0.6600354331E+02  0.8134209746E+05   0.8718739134E+06   10.71861    1.23323
   23 0.6366594488E+02  0.9861127016E+05   0.9503246473E+06    9.63708    1.13875
   22 0.6049074803E+02  0.1166008896E+06   0.9996707566E+06    8.57344    1.10083
   21 0.5731555118E+02  0.1325453803E+06   0.1041870314E+07    7.86048    1.07707
   20 0.5414035433E+02  0.1473193724E+06   0.1085154526E+07    7.36600    1.05725
   19 0.5096515748E+02  0.1607881010E+06   0.1134654343E+07    7.05683    1.03633
   18 0.4778996063E+02  0.1708022608E+06   0.1182631063E+07    6.92398    1.02145
   17 0.4545236220E+02  0.1695549348E+06   0.1156613351E+07    6.82147    1.07485
   16 0.4311476378E+02  0.1860643911E+06   0.1227651304E+07    6.59799    1.02640
   15 0.3993956693E+02  0.1964946576E+06   0.1283371585E+07    6.53133    1.01272
   14 0.3676437008E+02  0.2025964638E+06   0.1336328628E+07    6.59601    1.00459
   13 0.3358917323E+02  0.2060016668E+06   0.1387667214E+07    6.73619    1.00000
   12 0.3041397638E+02  0.2063724105E+06   0.1434906434E+07    6.95300    1.00000
   11 0.2723877953E+02  0.2012024252E+06   0.1483612094E+07    7.37373    1.00000
   10 0.2490118110E+02  0.1864835799E+06   0.1532471639E+07    8.21773    1.00000
    9 0.2253484252E+02  0.1907589869E+06   0.1554266528E+07    8.14780    1.00000
    8 0.1930216535E+02  0.1809052809E+06   0.1602728255E+07    8.85949    1.00000
    7 0.1606948819E+02  0.1645016775E+06   0.1649750349E+07   10.02878    1.00000
    6 0.1283661417E+02  0.1434351035E+06   0.1693442033E+07   11.80633    1.00000
    5 0.9603740157E+01  0.1177238770E+06   0.1732320144E+07   14.71511    1.00000
    4 0.6371062992E+01  0.8848967669E+05   0.1764813611E+07   19.94372    1.00000
    3 0.3138385827E+01  0.5443850906E+05   0.1789619815E+07   32.87415    1.00000
    2 0.7610236220E+00  0.3800154643E+05   0.1804951192E+07   47.49678    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           13   ROD No.            2   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2654985522E+05   0.7831588393E+06   29.49767    1.35451
   27 0.7469153543E+02  0.3623467396E+05   0.7433422744E+06   20.51467    1.43043
   26 0.7151633858E+02  0.5570726004E+05   0.8572390306E+06   15.38828    1.24614
   25 0.6834114173E+02  0.7257493082E+05   0.9149234813E+06   12.60660    1.17704
   24 0.6600354331E+02  0.8134209794E+05   0.8870921344E+06   10.90570    1.22764
   23 0.6366594488E+02  0.9861127074E+05   0.9660543036E+06    9.79659    1.13429
   22 0.6049074803E+02  0.1166008950E+06   0.1014670226E+07    8.70208    1.09760
   21 0.5731555118E+02  0.1325453898E+06   0.1056130290E+07    7.96807    1.07475
   20 0.5414035433E+02  0.1473193720E+06   0.1098643458E+07    7.45756    1.05565
   19 0.5096515748E+02  0.1607880978E+06   0.1147385465E+07    7.13601    1.03529
   18 0.4778996063E+02  0.1708022577E+06   0.1194833554E+07    6.99542    1.02053
   17 0.4545236220E+02  0.1695549445E+06   0.1167502311E+07    6.88569    1.07390
   16 0.4311476378E+02  0.1860643883E+06   0.1238243030E+07    6.65492    1.02585
   15 0.3993956693E+02  0.1964946555E+06   0.1293142927E+07    6.58106    1.01249
   14 0.3676437008E+02  0.2025964638E+06   0.1345248706E+07    6.64004    1.00453
   13 0.3358917323E+02  0.2060016713E+06   0.1395740725E+07    6.77539    1.00000
   12 0.3041397638E+02  0.2063724103E+06   0.1442057305E+07    6.98765    1.00000
   11 0.2723877953E+02  0.2012024246E+06   0.1489719085E+07    7.40408    1.00000
   10 0.2490118110E+02  0.1864835796E+06   0.1537438202E+07    8.24436    1.00000
    9 0.2253484252E+02  0.1907589860E+06   0.1558725773E+07    8.17118    1.00000
    8 0.1930216535E+02  0.1809052796E+06   0.1606460237E+07    8.88012    1.00000
    7 0.1606948819E+02  0.1645016761E+06   0.1652628762E+07   10.04627    1.00000
    6 0.1283661417E+02  0.1434351025E+06   0.1695513583E+07   11.82077    1.00000
    5 0.9603740157E+01  0.1177238764E+06   0.1733671849E+07   14.72660    1.00000
    4 0.6371062992E+01  0.8848967649E+05   0.1765572223E+07   19.95230    1.00000
    3 0.3138385827E+01  0.5443850908E+05   0.1789945356E+07   32.88013    1.00000
    2 0.7610236220E+00  0.3800154635E+05   0.1805022168E+07   47.49865    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            2   ROD No.            2   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2654986484E+05   0.7515041195E+06   28.30538    1.33883
   27 0.7469153543E+02  0.3623468456E+05   0.7119126452E+06   19.64727    1.41813
   26 0.7151633858E+02  0.5570727088E+05   0.8205518987E+06   14.72971    1.23764
   25 0.6834114173E+02  0.7257493943E+05   0.8766893616E+06   12.07978    1.16943
   24 0.6600354331E+02  0.8134210597E+05   0.8500466556E+06   10.45027    1.22100
   23 0.6366594488E+02  0.9861127767E+05   0.9253494741E+06    9.38381    1.12906
   22 0.6049074803E+02  0.1166009012E+06   0.9712621496E+06    8.32980    1.09376
   21 0.5731555118E+02  0.1325454797E+06   0.1010356841E+07    7.62272    1.07173
   20 0.5414035433E+02  0.1473193983E+06   0.1050294287E+07    7.12937    1.05336
   19 0.5096515748E+02  0.1607881015E+06   0.1096144043E+07    6.81732    1.03356
   18 0.4778996063E+02  0.1708022576E+06   0.1141369872E+07    6.68241    1.01856
   17 0.4545236220E+02  0.1695550703E+06   0.1115253545E+07    6.57753    1.07129
   16 0.4311476378E+02  0.1860643881E+06   0.1182583272E+07    6.35577    1.02329
   15 0.3993956693E+02  0.1964946596E+06   0.1235069545E+07    6.28551    1.00862
   14 0.3676437008E+02  0.2025964854E+06   0.1283875226E+07    6.33711    1.00000
   13 0.3358917323E+02  0.2060017818E+06   0.1323973552E+07    6.42700    1.00000
   12 0.3041397638E+02  0.2063724103E+06   0.1365668049E+07    6.61749    1.00000
   11 0.2723877953E+02  0.2012024249E+06   0.1408436945E+07    7.00010    1.00000
   10 0.2490118110E+02  0.1864835796E+06   0.1451139442E+07    7.78159    1.00000
    9 0.2253484252E+02  0.1907589869E+06   0.1470075792E+07    7.70646    1.00000
    8 0.1930216535E+02  0.1809052819E+06   0.1511577149E+07    8.35563    1.00000
    7 0.1606948819E+02  0.1645016784E+06   0.1551713827E+07    9.43281    1.00000
    6 0.1283661417E+02  0.1434351039E+06   0.1588884179E+07   11.07737    1.00000
    5 0.9603740157E+01  0.1177238764E+06   0.1621897627E+07   13.77713    1.00000
    4 0.6371062992E+01  0.8848967554E+05   0.1649483521E+07   18.64041    1.00000
    3 0.3138385827E+01  0.5443850831E+05   0.1670597257E+07   30.68779    1.00000
    2 0.7610236220E+00  0.3800154754E+05   0.1682821943E+07   44.28298    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            2   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2654986399E+05   0.7667288163E+06   28.87882    1.32452
   27 0.7469153543E+02  0.3623468386E+05   0.7234366468E+06   19.96531    1.40840
   26 0.7151633858E+02  0.5570726866E+05   0.8318214651E+06   14.93201    1.23187
   25 0.6834114173E+02  0.7257493919E+05   0.8877683454E+06   12.23244    1.16498
   24 0.6600354331E+02  0.8134210583E+05   0.8597509933E+06   10.56957    1.21752
   23 0.6366594488E+02  0.9861127765E+05   0.9353606661E+06    9.48533    1.12634
   22 0.6049074803E+02  0.1166009011E+06   0.9805782512E+06    8.40970    1.09186
   21 0.5731555118E+02  0.1325454796E+06   0.1019170473E+07    7.68921    1.07037
   20 0.5414035433E+02  0.1473194193E+06   0.1058637731E+07    7.18600    1.05243
   19 0.5096515748E+02  0.1607881076E+06   0.1104058253E+07    6.86654    1.03296
   18 0.4778996063E+02  0.1708022608E+06   0.1149036221E+07    6.72729    1.01805
   17 0.4545236220E+02  0.1695551711E+06   0.1122252603E+07    6.61880    1.07073
   16 0.4311476378E+02  0.1860643913E+06   0.1189430223E+07    6.39257    1.02301
   15 0.3993956693E+02  0.1964946638E+06   0.1241234749E+07    6.31689    1.00855
   14 0.3676437008E+02  0.2025964953E+06   0.1289525355E+07    6.36499    1.00000
   13 0.3358917323E+02  0.2060017816E+06   0.1329127538E+07    6.45202    1.00000
   12 0.3041397638E+02  0.2063724100E+06   0.1370292319E+07    6.63990    1.00000
   11 0.2723877953E+02  0.2012024246E+06   0.1412498348E+07    7.02028    1.00000
   10 0.2490118110E+02  0.1864835792E+06   0.1454617046E+07    7.80024    1.00000
    9 0.2253484252E+02  0.1907589867E+06   0.1473288319E+07    7.72330    1.00000
    8 0.1930216535E+02  0.1809052816E+06   0.1514172760E+07    8.36998    1.00000
    7 0.1606948819E+02  0.1645016783E+06   0.1553733132E+07    9.44509    1.00000
    6 0.1283661417E+02  0.1434351040E+06   0.1590360865E+07   11.08767    1.00000
    5 0.9603740157E+01  0.1177238765E+06   0.1622883490E+07   13.78551    1.00000
    4 0.6371062992E+01  0.8848967570E+05   0.1650053772E+07   18.64685    1.00000
    3 0.3138385827E+01  0.5443850842E+05   0.1670847513E+07   30.69238    1.00000
    2 0.7610236220E+00  0.3800154742E+05   0.1682884851E+07   44.28464    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           13   ROD No.            3   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2626531902E+05   0.7820679289E+06   29.77569    1.35640
   27 0.7469153543E+02  0.3590490680E+05   0.7432575032E+06   20.70072    1.43059
   26 0.7151633858E+02  0.5521134477E+05   0.8572886294E+06   15.52740    1.24607
   25 0.6834114173E+02  0.7193008710E+05   0.9150813778E+06   12.72182    1.17684
   24 0.6600354331E+02  0.8058964384E+05   0.8869876159E+06   11.00622    1.22779
   23 0.6366594488E+02  0.9772123739E+05   0.9661843614E+06    9.88715    1.13414
   22 0.6049074803E+02  0.1155320367E+06   0.1014812615E+07    8.78382    1.09745
   21 0.5731555118E+02  0.1313093857E+06   0.1056285793E+07    8.04425    1.07459
   20 0.5414035433E+02  0.1459186418E+06   0.1098806076E+07    7.53027    1.05549
   19 0.5096515748E+02  0.1592272038E+06   0.1147556016E+07    7.20703    1.03513
   18 0.4778996063E+02  0.1691104313E+06   0.1195070141E+07    7.06680    1.02033
   17 0.4545236220E+02  0.1678002879E+06   0.1167460021E+07    6.95744    1.07394
   16 0.4311476378E+02  0.1841586315E+06   0.1238394247E+07    6.72461    1.02573
   15 0.3993956693E+02  0.1944358369E+06   0.1293272575E+07    6.65141    1.01239
   14 0.3676437008E+02  0.2004268590E+06   0.1345335900E+07    6.71235    1.00447
   13 0.3358917323E+02  0.2037471906E+06   0.1395740725E+07    6.85036    1.00000
   12 0.3041397638E+02  0.2040642066E+06   0.1442057305E+07    7.06668    1.00000
   11 0.2723877953E+02  0.1989042836E+06   0.1489719085E+07    7.48963    1.00000
   10 0.2490118110E+02  0.1842728816E+06   0.1537438202E+07    8.34327    1.00000
    9 0.2253484252E+02  0.1885095591E+06   0.1558725773E+07    8.26868    1.00000
    8 0.1930216535E+02  0.1787275818E+06   0.1606460237E+07    8.98832    1.00000
    7 0.1606948819E+02  0.1624817317E+06   0.1652628762E+07   10.17117    1.00000
    6 0.1283661417E+02  0.1416413704E+06   0.1695513583E+07   11.97047    1.00000
    5 0.9603740157E+01  0.1162274701E+06   0.1733671849E+07   14.91620    1.00000
    4 0.6371062992E+01  0.8735258969E+05   0.1765572223E+07   20.21202    1.00000
    3 0.3138385827E+01  0.5371866617E+05   0.1789945356E+07   33.32073    1.00000
    2 0.7610236220E+00  0.3746235177E+05   0.1805022168E+07   48.18230    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           14   ROD No.            3   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2626531831E+05   0.7997932361E+06   30.45054    1.34011
   27 0.7469153543E+02  0.3590490629E+05   0.7566906792E+06   21.07485    1.41949
   26 0.7151633858E+02  0.5521134470E+05   0.8703596809E+06   15.76415    1.23949
   25 0.6834114173E+02  0.7193008741E+05   0.9278091999E+06   12.89876    1.17181
   24 0.6600354331E+02  0.8058964199E+05   0.8980408786E+06   11.14338    1.22388
   23 0.6366594488E+02  0.9772123553E+05   0.9776053641E+06   10.00402    1.13108
   22 0.6049074803E+02  0.1155320375E+06   0.1025715416E+07    8.87819    1.09527
   21 0.5731555118E+02  0.1313094070E+06   0.1066694401E+07    8.12352    1.07301
   20 0.5414035433E+02  0.1459186458E+06   0.1108692651E+07    7.59802    1.05439
   19 0.5096515748E+02  0.1592272032E+06   0.1156961860E+07    7.26611    1.03441
   18 0.4778996063E+02  0.1691104302E+06   0.1204216735E+07    7.12089    1.01967
   17 0.4545236220E+02  0.1678003101E+06   0.1175815690E+07    7.00723    1.07324
   16 0.4311476378E+02  0.1841586304E+06   0.1246628982E+07    6.76932    1.02534
   15 0.3993956693E+02  0.1944358364E+06   0.1300862609E+07    6.69045    1.01223
   14 0.3676437008E+02  0.2004268616E+06   0.1352359341E+07    6.74740    1.00442
   13 0.3358917323E+02  0.2037472029E+06   0.1402213578E+07    6.88212    1.00000
   12 0.3041397638E+02  0.2040642062E+06   0.1447959513E+07    7.09561    1.00000
   11 0.2723877953E+02  0.1989042832E+06   0.1494998472E+07    7.51617    1.00000
   10 0.2490118110E+02  0.1842728811E+06   0.1542035325E+07    8.36822    1.00000
    9 0.2253484252E+02  0.1885095586E+06   0.1562988974E+07    8.29130    1.00000
    8 0.1930216535E+02  0.1787275812E+06   0.1609941407E+07    9.00779    1.00000
    7 0.1606948819E+02  0.1624817313E+06   0.1655374383E+07   10.18806    1.00000
    6 0.1283661417E+02  0.1416413702E+06   0.1697544951E+07   11.98481    1.00000
    5 0.9603740157E+01  0.1162274701E+06   0.1735041935E+07   14.92799    1.00000
    4 0.6371062992E+01  0.8735258982E+05   0.1766372481E+07   20.22118    1.00000
    3 0.3138385827E+01  0.5371866628E+05   0.1790305346E+07   33.32743    1.00000
    2 0.7610236220E+00  0.3746235166E+05   0.1805113025E+07   48.18472    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            3   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2626532778E+05   0.7656757760E+06   29.15158    1.32634
   27 0.7469153543E+02  0.3590491671E+05   0.7233537165E+06   20.14637    1.40856
   26 0.7151633858E+02  0.5521135340E+05   0.8318643996E+06   15.06691    1.23181
   25 0.6834114173E+02  0.7193009548E+05   0.8879153355E+06   12.34414    1.16479
   24 0.6600354331E+02  0.8058965174E+05   0.8596456008E+06   10.66695    1.21767
   23 0.6366594488E+02  0.9772124433E+05   0.9354776963E+06    9.57292    1.12619
   22 0.6049074803E+02  0.1155320428E+06   0.9807063740E+06    8.48861    1.09172
   21 0.5731555118E+02  0.1313094692E+06   0.1019310245E+07    7.76266    1.07023
   20 0.5414035433E+02  0.1459187073E+06   0.1058783594E+07    7.25598    1.05228
   19 0.5096515748E+02  0.1592272216E+06   0.1104210190E+07    6.93481    1.03282
   18 0.4778996063E+02  0.1691104405E+06   0.1149250374E+07    6.79586    1.01786
   17 0.4545236220E+02  0.1678006121E+06   0.1122205155E+07    6.68773    1.07078
   16 0.4311476378E+02  0.1841586424E+06   0.1189555424E+07    6.45941    1.02290
   15 0.3993956693E+02  0.1944358550E+06   0.1241316412E+07    6.38419    1.00849
   14 0.3676437008E+02  0.2004269108E+06   0.1289525355E+07    6.43389    1.00000
   13 0.3358917323E+02  0.2037472845E+06   0.1329127538E+07    6.52341    1.00000
   12 0.3041397638E+02  0.2040642063E+06   0.1370292319E+07    6.71501    1.00000
   11 0.2723877953E+02  0.1989042836E+06   0.1412498348E+07    7.10140    1.00000
   10 0.2490118110E+02  0.1842728812E+06   0.1454617046E+07    7.89382    1.00000
    9 0.2253484252E+02  0.1885095597E+06   0.1473288319E+07    7.81546    1.00000
    8 0.1930216535E+02  0.1787275838E+06   0.1514172760E+07    8.47196    1.00000
    7 0.1606948819E+02  0.1624817338E+06   0.1553733132E+07    9.56251    1.00000
    6 0.1283661417E+02  0.1416413719E+06   0.1590360865E+07   11.22808    1.00000
    5 0.9603740157E+01  0.1162274703E+06   0.1622883490E+07   13.96299    1.00000
    4 0.6371062992E+01  0.8735258894E+05   0.1650053772E+07   18.88958    1.00000
    3 0.3138385827E+01  0.5371866554E+05   0.1670847513E+07   31.10367    1.00000
