
 TIME =    0.0000000000000000     
 CHANNEL           12   ROD No.            1   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
 TIME =    0.0000000000000000     
 CHANNEL            2   ROD No.            1   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2688319596E+05   0.7465974882E+06   27.77190    1.38892
   27 0.7469153543E+02  0.3664369986E+05   0.7149388473E+06   19.51055    1.45468
   26 0.7151633858E+02  0.5633210448E+05   0.8296430332E+06   14.72771    1.26044
   25 0.6834114173E+02  0.7338921911E+05   0.8883016054E+06   12.10398    1.18788
   24 0.6600354331E+02  0.8226407001E+05   0.8642138255E+06   10.50536    1.23593
   23 0.6366594488E+02  0.9973102900E+05   0.9424322544E+06    9.44974    1.14083
   22 0.6049074803E+02  0.1179380785E+06   0.9920192169E+06    8.41136    1.10232
   21 0.5731555118E+02  0.1340866814E+06   0.1034621441E+07    7.71606    1.07819
   20 0.5414035433E+02  0.1490584204E+06   0.1078394009E+07    7.23471    1.05808
   19 0.5096515748E+02  0.1627161853E+06   0.1128340552E+07    6.93441    1.03697
   18 0.4778996063E+02  0.1728875446E+06   0.1176568068E+07    6.80540    1.02211
   17 0.4545236220E+02  0.1716592618E+06   0.1151070803E+07    6.70556    1.07561
   16 0.4311476378E+02  0.1883974916E+06   0.1221908261E+07    6.48580    1.02713
   15 0.3993956693E+02  0.1989999485E+06   0.1277532758E+07    6.41976    1.01372
   14 0.3676437008E+02  0.2052272270E+06   0.1329876715E+07    6.48002    1.00628
   13 0.3358917323E+02  0.2087246383E+06   0.1383150920E+07    6.62668    1.00052
   12 0.3041397638E+02  0.2091470828E+06   0.1431527863E+07    6.84460    1.00000
   11 0.2723877953E+02  0.2039567757E+06   0.1480582782E+07    7.25930    1.00000
   10 0.2490118110E+02  0.1890715899E+06   0.1529690749E+07    8.09054    1.00000
    9 0.2253484252E+02  0.1934390441E+06   0.1551573487E+07    8.02099    1.00000
    8 0.1930216535E+02  0.1834883819E+06   0.1600597069E+07    8.72315    1.00000
    7 0.1606948819E+02  0.1668908189E+06   0.1648066874E+07    9.87512    1.00000
    6 0.1283661417E+02  0.1455501757E+06   0.1692175369E+07   11.62606    1.00000
    5 0.9603740157E+01  0.1194830950E+06   0.1731431763E+07   14.49102    1.00000
    4 0.6371062992E+01  0.8982429233E+05   0.1764257654E+07   19.64121    1.00000
    3 0.3138385827E+01  0.5525996256E+05   0.1789345028E+07   32.38050    1.00000
    2 0.7610236220E+00  0.3856396478E+05   0.1804869985E+07   46.80198    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           13   ROD No.            2   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2787179825E+05   0.7516993686E+06   26.96989    1.39121
   27 0.7469153543E+02  0.3827131118E+05   0.7192415942E+06   18.79323    1.45772
   26 0.7151633858E+02  0.5945275830E+05   0.8387350004E+06   14.10759    1.25629
   25 0.6834114173E+02  0.7749361513E+05   0.8971117721E+06   11.57659    1.18458
   24 0.6600354331E+02  0.8694162841E+05   0.8725607541E+06   10.03617    1.23226
   23 0.6366594488E+02  0.1052864514E+06   0.9501721774E+06    9.02464    1.13893
   22 0.6049074803E+02  0.1245192091E+06   0.9995743722E+06    8.02747    1.10094
   21 0.5731555118E+02  0.1415606606E+06   0.1041765399E+07    7.35914    1.07718
   20 0.5414035433E+02  0.1573554453E+06   0.1085032172E+07    6.89542    1.05737
   19 0.5096515748E+02  0.1717589511E+06   0.1134486497E+07    6.60511    1.03649
   18 0.4778996063E+02  0.1824554732E+06   0.1182065879E+07    6.47865    1.02194
   17 0.4545236220E+02  0.1813274408E+06   0.1157036672E+07    6.38092    1.07446
   16 0.4311476378E+02  0.1988003101E+06   0.1226958895E+07    6.17182    1.02698
   15 0.3993956693E+02  0.2100133484E+06   0.1282239743E+07    6.10552    1.01362
   14 0.3676437008E+02  0.2165757969E+06   0.1334146704E+07    6.16018    1.00624
   13 0.3358917323E+02  0.2202561997E+06   0.1386969540E+07    6.29707    1.00051
   12 0.3041397638E+02  0.2206893019E+06   0.1434911642E+07    6.50195    1.00000
   11 0.2723877953E+02  0.2151629020E+06   0.1483617085E+07    6.89532    1.00000
   10 0.2490118110E+02  0.1996344602E+06   0.1532477540E+07    7.67642    1.00000
    9 0.2253484252E+02  0.2040526258E+06   0.1554272173E+07    7.61702    1.00000
    8 0.1930216535E+02  0.1935885270E+06   0.1602735009E+07    8.27908    1.00000
    7 0.1606948819E+02  0.1760798994E+06   0.1649757004E+07    9.36937    1.00000
    6 0.1283661417E+02  0.1535671840E+06   0.1693449148E+07   11.02742    1.00000
    5 0.9603740157E+01  0.1260767320E+06   0.1732327616E+07   13.74026    1.00000
    4 0.6371062992E+01  0.9473750805E+05   0.1764821353E+07   18.62854    1.00000
    3 0.3138385827E+01  0.5746631330E+05   0.1789627627E+07   31.14220    1.00000
    2 0.7610236220E+00  0.3911396966E+05   0.1804958233E+07   46.14613    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           14   ROD No.            2   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2787179704E+05   0.7348008878E+06   26.36360    1.40638
   27 0.7469153543E+02  0.3827130933E+05   0.7052590916E+06   18.42788    1.46864
   26 0.7151633858E+02  0.5945275602E+05   0.8236983552E+06   13.85467    1.26325
   25 0.6834114173E+02  0.7749361536E+05   0.8813271135E+06   11.37290    1.19034
   24 0.6600354331E+02  0.8694162624E+05   0.8578723075E+06    9.86722    1.23697
   23 0.6366594488E+02  0.1052864496E+06   0.9347754887E+06    8.87840    1.14255
   22 0.6049074803E+02  0.1245192016E+06   0.9851665710E+06    7.91176    1.10334
   21 0.5731555118E+02  0.1415606638E+06   0.1027820042E+07    7.26063    1.07892
   20 0.5414035433E+02  0.1573554518E+06   0.1071390304E+07    6.80873    1.05861
   19 0.5096515748E+02  0.1717589589E+06   0.1120937172E+07    6.52622    1.03736
   18 0.4778996063E+02  0.1824554807E+06   0.1168243241E+07    6.40289    1.02279
   17 0.4545236220E+02  0.1813274521E+06   0.1143745292E+07    6.30762    1.07537
   16 0.4311476378E+02  0.1988003203E+06   0.1213512434E+07    6.10418    1.02749
   15 0.3993956693E+02  0.2100133589E+06   0.1270028813E+07    6.04737    1.01383
   14 0.3676437008E+02  0.2165758055E+06   0.1322806539E+07    6.10782    1.00631
   13 0.3358917323E+02  0.2202562036E+06   0.1376396992E+07    6.24907    1.00051
   12 0.3041397638E+02  0.2206892993E+06   0.1425021858E+07    6.45714    1.00000
   11 0.2723877953E+02  0.2151629012E+06   0.1474366541E+07    6.85233    1.00000
   10 0.2490118110E+02  0.1996344608E+06   0.1523848972E+07    7.63320    1.00000
    9 0.2253484252E+02  0.2040526239E+06   0.1546017955E+07    7.57656    1.00000
    8 0.1930216535E+02  0.1935885239E+06   0.1595978860E+07    8.24418    1.00000
    7 0.1606948819E+02  0.1760798959E+06   0.1644402159E+07    9.33895    1.00000
    6 0.1283661417E+02  0.1535671810E+06   0.1689458067E+07   11.00143    1.00000
    5 0.9603740157E+01  0.1260767300E+06   0.1729621771E+07   13.71880    1.00000
    4 0.6371062992E+01  0.9473750670E+05   0.1763275369E+07   18.61222    1.00000
    3 0.3138385827E+01  0.5746631304E+05   0.1789046205E+07   31.13209    1.00000
    2 0.7610236220E+00  0.3911396959E+05   0.1804869858E+07   46.14387    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            2   ROD No.            2   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2787180210E+05   0.7388602813E+06   26.50924    1.40347
   27 0.7469153543E+02  0.3827131409E+05   0.7094791490E+06   18.53814    1.46587
   26 0.7151633858E+02  0.5945276031E+05   0.8293272391E+06   13.94935    1.26092
   25 0.6834114173E+02  0.7749361894E+05   0.8881980689E+06   11.46156    1.18802
   24 0.6600354331E+02  0.8694162893E+05   0.8649629859E+06    9.94878    1.23486
   23 0.6366594488E+02  0.1052864515E+06   0.9423986087E+06    8.95081    1.14088
   22 0.6049074803E+02  0.1245192043E+06   0.9920745196E+06    7.96724    1.10226
   21 0.5731555118E+02  0.1415606617E+06   0.1034685072E+07    7.30913    1.07813
   20 0.5414035433E+02  0.1573554480E+06   0.1078462371E+07    6.85367    1.05801
   19 0.5096515748E+02  0.1717589543E+06   0.1128412049E+07    6.56974    1.03690
   18 0.4778996063E+02  0.1824554760E+06   0.1176340807E+07    6.44728    1.02231
   17 0.4545236220E+02  0.1813274443E+06   0.1151899377E+07    6.35259    1.07484
   16 0.4311476378E+02  0.1988003137E+06   0.1221848507E+07    6.14611    1.02718
   15 0.3993956693E+02  0.2100133522E+06   0.1277560129E+07    6.08323    1.01370
   14 0.3676437008E+02  0.2165757999E+06   0.1329902528E+07    6.14059    1.00627
   13 0.3358917323E+02  0.2202562008E+06   0.1383171496E+07    6.27983    1.00051
   12 0.3041397638E+02  0.2206893005E+06   0.1431527863E+07    6.48662    1.00000
   11 0.2723877953E+02  0.2151629017E+06   0.1480582782E+07    6.88122    1.00000
   10 0.2490118110E+02  0.1996344604E+06   0.1529690749E+07    7.66246    1.00000
    9 0.2253484252E+02  0.2040526251E+06   0.1551573487E+07    7.60379    1.00000
    8 0.1930216535E+02  0.1935885256E+06   0.1600597069E+07    8.26804    1.00000
    7 0.1606948819E+02  0.1760798977E+06   0.1648066874E+07    9.35977    1.00000
    6 0.1283661417E+02  0.1535671824E+06   0.1692175369E+07   11.01912    1.00000
    5 0.9603740157E+01  0.1260767308E+06   0.1731431763E+07   13.73316    1.00000
    4 0.6371062992E+01  0.9473750729E+05   0.1764257654E+07   18.62259    1.00000
    3 0.3138385827E+01  0.5746631302E+05   0.1789345028E+07   31.13729    1.00000
    2 0.7610236220E+00  0.3911396981E+05   0.1804869985E+07   46.14387    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            2   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2787180465E+05   0.8280647271E+06   29.70976    1.39937
   27 0.7469153543E+02  0.3827131655E+05   0.7949766467E+06   20.77213    1.46287
   26 0.7151633858E+02  0.5945276108E+05   0.9300008276E+06   15.64269    1.25867
   25 0.6834114173E+02  0.7749361835E+05   0.9971590854E+06   12.86763    1.18595
   24 0.6600354331E+02  0.8694162585E+05   0.9718770522E+06   11.17850    1.23308
   23 0.6366594488E+02  0.1052864477E+06   0.1059585502E+07   10.06384    1.13892
   22 0.6049074803E+02  0.1245192039E+06   0.1116247436E+07    8.96446    1.10031
   21 0.5731555118E+02  0.1415606611E+06   0.1164546163E+07    8.22648    1.07663
   20 0.5414035433E+02  0.1573554461E+06   0.1214389021E+07    7.71749    1.05687
   19 0.5096515748E+02  0.1717589508E+06   0.1271407560E+07    7.40228    1.03606
   18 0.4778996063E+02  0.1824554711E+06   0.1326587892E+07    7.27075    1.02147
   17 0.4545236220E+02  0.1813274387E+06   0.1300005778E+07    7.16938    1.07390
   16 0.4311476378E+02  0.1988003077E+06   0.1378902353E+07    6.93612    1.02651
   15 0.3993956693E+02  0.2100133484E+06   0.1442098104E+07    6.86670    1.01329
   14 0.3676437008E+02  0.2165757961E+06   0.1501456642E+07    6.93271    1.00610
   13 0.3358917323E+02  0.2202561990E+06   0.1561963548E+07    7.09158    1.00050
   12 0.3041397638E+02  0.2206893042E+06   0.1617067465E+07    7.32735    1.00000
   11 0.2723877953E+02  0.2151629028E+06   0.1672757195E+07    7.77438    1.00000
   10 0.2490118110E+02  0.1996344600E+06   0.1728074026E+07    8.65619    1.00000
    9 0.2253484252E+02  0.2040526280E+06   0.1752465491E+07    8.58830    1.00000
    8 0.1930216535E+02  0.1935885281E+06   0.1807596115E+07    9.33731    1.00000
    7 0.1606948819E+02  0.1760799010E+06   0.1860673353E+07   10.56721    1.00000
    6 0.1283661417E+02  0.1535671872E+06   0.1909564784E+07   12.43472    1.00000
    5 0.9603740157E+01  0.1260767369E+06   0.1952561691E+07   15.48709    1.00000
    4 0.6371062992E+01  0.9473751363E+05   0.1987954678E+07   20.98382    1.00000
    3 0.3138385827E+01  0.5746631782E+05   0.2014452671E+07   35.05449    1.00000
    2 0.7610236220E+00  0.3911396642E+05   0.2030317689E+07   51.90774    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           14   ROD No.            3   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2899901998E+05   0.7288763231E+06   25.13452    1.41782
   27 0.7469153543E+02  0.4009351721E+05   0.7023038568E+06   17.51664    1.47482
   26 0.7151633858E+02  0.6263983863E+05   0.8235322490E+06   13.14710    1.26350
   25 0.6834114173E+02  0.8167605288E+05   0.8813868452E+06   10.79125    1.19026
   24 0.6600354331E+02  0.9165445928E+05   0.8582192343E+06    9.36364    1.23647
   23 0.6366594488E+02  0.1109430753E+06   0.9348428633E+06    8.42633    1.14247
   22 0.6049074803E+02  0.1312006371E+06   0.9852538349E+06    7.50952    1.10324
   21 0.5731555118E+02  0.1491418402E+06   0.1027914852E+07    6.89220    1.07882
   20 0.5414035433E+02  0.1657628892E+06   0.1071483763E+07    6.46395    1.05852
   19 0.5096515748E+02  0.1809108681E+06   0.1121002425E+07    6.19643    1.03730
   18 0.4778996063E+02  0.1921495943E+06   0.1168206508E+07    6.07967    1.02282
   17 0.4545236220E+02  0.1910102035E+06   0.1144096773E+07    5.98972    1.07504
   16 0.4311476378E+02  0.2093167795E+06   0.1213494796E+07    5.79741    1.02751
   15 0.3993956693E+02  0.2211002946E+06   0.1269974197E+07    5.74388    1.01387
   14 0.3676437008E+02  0.2279778981E+06   0.1322763412E+07    5.80216    1.00635
   13 0.3358917323E+02  0.2318165448E+06   0.1377100758E+07    5.94048    1.00000
   12 0.3041397638E+02  0.2322338768E+06   0.1425021858E+07    6.13615    1.00000
   11 0.2723877953E+02  0.2263705174E+06   0.1474366541E+07    6.51307    1.00000
   10 0.2490118110E+02  0.2100719927E+06   0.1523848972E+07    7.25394    1.00000
    9 0.2253484252E+02  0.2146243278E+06   0.1546017955E+07    7.20337    1.00000
    8 0.1930216535E+02  0.2035928239E+06   0.1595978860E+07    7.83907    1.00000
    7 0.1606948819E+02  0.1851533481E+06   0.1644402159E+07    8.88130    1.00000
    6 0.1283661417E+02  0.1614593311E+06   0.1689458067E+07   10.46368    1.00000
    5 0.9603740157E+01  0.1325498341E+06   0.1729621771E+07   13.04884    1.00000
    4 0.6371062992E+01  0.9956309687E+05   0.1763275369E+07   17.71013    1.00000
    3 0.3138385827E+01  0.5992304438E+05   0.1789046205E+07   29.85573    1.00000
    2 0.7610236220E+00  0.4010857045E+05   0.1804869858E+07   44.99961    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           15   ROD No.            3   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2899900990E+05   0.7127660307E+06   24.57898    1.43560
   27 0.7469153543E+02  0.4009350848E+05   0.6893454478E+06   17.19344    1.48729
   26 0.7151633858E+02  0.6263983141E+05   0.8100562682E+06   12.93197    1.27104
   25 0.6834114173E+02  0.8167604753E+05   0.8677027732E+06   10.62371    1.19612
   24 0.6600354331E+02  0.9165445855E+05   0.8459025378E+06    9.22926    1.24109
   23 0.6366594488E+02  0.1109430695E+06   0.9218663519E+06    8.30936    1.14630
   22 0.6049074803E+02  0.1312006401E+06   0.9724518216E+06    7.41194    1.10614
   21 0.5731555118E+02  0.1491418441E+06   0.1015494361E+07    6.80892    1.08094
   20 0.5414035433E+02  0.1657628926E+06   0.1059493624E+07    6.39162    1.06000
   19 0.5096515748E+02  0.1809108711E+06   0.1109429314E+07    6.13246    1.03829
   18 0.4778996063E+02  0.1921495969E+06   0.1156879627E+07    6.02072    1.02372
   17 0.4545236220E+02  0.1910102104E+06   0.1133803236E+07    5.93583    1.07594
   16 0.4311476378E+02  0.2093167816E+06   0.1203348102E+07    5.74893    1.02806
   15 0.3993956693E+02  0.2211002959E+06   0.1260482623E+07    5.70095    1.01415
   14 0.3676437008E+02  0.2279778997E+06   0.1313992741E+07    5.76368    1.00644
   13 0.3358917323E+02  0.2318165462E+06   0.1369098134E+07    5.90596    1.00000
   12 0.3041397638E+02  0.2322338773E+06   0.1417828173E+07    6.10517    1.00000
   11 0.2723877953E+02  0.2263705205E+06   0.1468082693E+07    6.48531    1.00000
   10 0.2490118110E+02  0.2100719931E+06   0.1518540234E+07    7.22867    1.00000
    9 0.2253484252E+02  0.2146243282E+06   0.1541188866E+07    7.18087    1.00000
    8 0.1930216535E+02  0.2035928246E+06   0.1592090213E+07    7.81997    1.00000
    7 0.1606948819E+02  0.1851533485E+06   0.1641421050E+07    8.86520    1.00000
    6 0.1283661417E+02  0.1614593312E+06   0.1687331170E+07   10.45050    1.00000
    5 0.9603740157E+01  0.1325498341E+06   0.1728258322E+07   13.03856    1.00000
    4 0.6371062992E+01  0.9956309671E+05   0.1762549249E+07   17.70284    1.00000
    3 0.3138385827E+01  0.5992304441E+05   0.1788800604E+07   29.85163    1.00000
    2 0.7610236220E+00  0.4010857032E+05   0.1804847067E+07   44.99904    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            3   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2899902763E+05   0.8214241553E+06   28.32592    1.41068
   27 0.7469153543E+02  0.4009352442E+05   0.7916629596E+06   19.74541    1.46899
   26 0.7151633858E+02  0.6263984362E+05   0.9298135409E+06   14.84380    1.25892
   25 0.6834114173E+02  0.8167605571E+05   0.9972235766E+06   12.20950    1.18587
   24 0.6600354331E+02  0.9165445859E+05   0.9722669384E+06   10.60796    1.23259
   23 0.6366594488E+02  0.1109430904E+06   0.1059660070E+07    9.55138    1.13883
   22 0.6049074803E+02  0.1312006358E+06   0.1116344081E+07    8.50868    1.10022
   21 0.5731555118E+02  0.1491418360E+06   0.1164651892E+07    7.80902    1.07653
   20 0.5414035433E+02  0.1657628829E+06   0.1214494495E+07    7.32670    1.05678
   19 0.5096515748E+02  0.1809108599E+06   0.1271483801E+07    7.02823    1.03600
   18 0.4778996063E+02  0.1921495849E+06   0.1326552075E+07    6.90375    1.02150
   17 0.4545236220E+02  0.1910101830E+06   0.1300410627E+07    6.80807    1.07357
   16 0.4311476378E+02  0.2093167673E+06   0.1378898272E+07    6.58761    1.02651
   15 0.3993956693E+02  0.2211002848E+06   0.1442057224E+07    6.52219    1.01332
   14 0.3676437008E+02  0.2279778882E+06   0.1501413051E+07    6.58578    1.00613
   13 0.3358917323E+02  0.2318165374E+06   0.1562738757E+07    6.74127    1.00000
   12 0.3041397638E+02  0.2322338754E+06   0.1617067465E+07    6.96310    1.00000
   11 0.2723877953E+02  0.2263704673E+06   0.1672757195E+07    7.38947    1.00000
   10 0.2490118110E+02  0.2100719919E+06   0.1728074026E+07    8.22610    1.00000
    9 0.2253484252E+02  0.2146243323E+06   0.1752465491E+07    8.16527    1.00000
    8 0.1930216535E+02  0.2035928284E+06   0.1807596115E+07    8.87849    1.00000
    7 0.1606948819E+02  0.1851533535E+06   0.1860673353E+07   10.04936    1.00000
    6 0.1283661417E+02  0.1614593375E+06   0.1909564784E+07   11.82691    1.00000
    5 0.9603740157E+01  0.1325498414E+06   0.1952561691E+07   14.73077    1.00000
    4 0.6371062992E+01  0.9956310425E+05   0.1987954678E+07   19.96678    1.00000
    3 0.3138385827E+01  0.5992304936E+05   0.2014452671E+07   33.61733    1.00000
