
 TIME =    0.0000000000000000     
 CHANNEL           12   ROD No.            1   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
    2 0.7610236220E+00  0.2427824382E+05   0.1806893768E+07   74.42440    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            2   ROD No.            2   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1617347990E+05   0.1289396008E+07   79.72286    1.00000
   27 0.7469153543E+02  0.2211403865E+05   0.1288147124E+07   58.25020    1.00000
   26 0.7151633858E+02  0.3982907786E+05   0.1287439234E+07   32.32410    1.00000
   25 0.6834114173E+02  0.5192405194E+05   0.1290635112E+07   24.85621    1.00000
   24 0.6600354331E+02  0.5780218766E+05   0.1297285385E+07   22.44353    1.00000
   23 0.6366594488E+02  0.7039334986E+05   0.1302301514E+07   18.50035    1.00000
   22 0.6049074803E+02  0.8300957256E+05   0.1318053558E+07   15.87833    1.00000
   21 0.5731555118E+02  0.9407570246E+05   0.1334314746E+07   14.18342    1.00000
   20 0.5414035433E+02  0.1041756854E+06   0.1351910079E+07   12.97721    1.00000
   19 0.5096515748E+02  0.1132218665E+06   0.1371381951E+07   12.11234    1.00000
   18 0.4778996063E+02  0.1198148030E+06   0.1393051361E+07   11.62670    1.00000
   17 0.4545236220E+02  0.1178219471E+06   0.1417040225E+07   12.02696    1.00000
   16 0.4311476378E+02  0.1295520719E+06   0.1429093883E+07   11.03104    1.00000
   15 0.3993956693E+02  0.1360629177E+06   0.1460207849E+07   10.73186    1.00000
   14 0.3676437008E+02  0.1395406870E+06   0.1491205235E+07   10.68653    1.00000
   13 0.3358917323E+02  0.1410960826E+06   0.1523044079E+07   10.79438    1.00000
   12 0.3041397638E+02  0.1405372963E+06   0.1555728109E+07   11.06986    1.00000
   11 0.2723877953E+02  0.1362990725E+06   0.1589024469E+07   11.65837    1.00000
   10 0.2490118110E+02  0.1251124804E+06   0.1622211295E+07   12.96602    1.00000
    9 0.2253484252E+02  0.1280968515E+06   0.1637114696E+07   12.78029    1.00000
    8 0.1930216535E+02  0.1207138472E+06   0.1671228988E+07   13.84455    1.00000
    7 0.1606948819E+02  0.1091484491E+06   0.1703416599E+07   15.60642    1.00000
    6 0.1283661417E+02  0.9466507943E+05   0.1733042114E+07   18.30709    1.00000
    5 0.9603740157E+01  0.7732395393E+05   0.1759248517E+07   22.75166    1.00000
    4 0.6371062992E+01  0.5793122155E+05   0.1781072610E+07   30.74461    1.00000
    3 0.3138385827E+01  0.3094543573E+05   0.1797736837E+07   58.09376    1.00000
    2 0.7610236220E+00  0.2427824423E+05   0.1806696036E+07   74.41626    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            2   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1617349650E+05   0.1493525583E+07   92.34401    1.00000
   27 0.7469153543E+02  0.2211405478E+05   0.1493702822E+07   67.54541    1.00000
   26 0.7151633858E+02  0.3982909162E+05   0.1495061438E+07   37.53692    1.00000
   25 0.6834114173E+02  0.5192406296E+05   0.1500533235E+07   28.89861    1.00000
   24 0.6600354331E+02  0.5780219532E+05   0.1509477882E+07   26.11454    1.00000
   23 0.6366594488E+02  0.7039335622E+05   0.1515270846E+07   21.52577    1.00000
   22 0.6049074803E+02  0.8300957711E+05   0.1533379909E+07   18.47233    1.00000
   21 0.5731555118E+02  0.9407570216E+05   0.1551329845E+07   16.49023    1.00000
   20 0.5414035433E+02  0.1041756836E+06   0.1571093588E+07   15.08119    1.00000
   19 0.5096515748E+02  0.1132218629E+06   0.1593000898E+07   14.06973    1.00000
   18 0.4778996063E+02  0.1198147989E+06   0.1617220168E+07   13.49767    1.00000
   17 0.4545236220E+02  0.1178219402E+06   0.1643588915E+07   13.94977    1.00000
   16 0.4311476378E+02  0.1295520675E+06   0.1656417293E+07   12.78573    1.00000
   15 0.3993956693E+02  0.1360629154E+06   0.1688000605E+07   12.40603    1.00000
   14 0.3676437008E+02  0.1395406857E+06   0.1720330685E+07   12.32852    1.00000
   13 0.3358917323E+02  0.1410960821E+06   0.1753536540E+07   12.42796    1.00000
   12 0.3041397638E+02  0.1405372968E+06   0.1787420046E+07   12.71847    1.00000
   11 0.2723877953E+02  0.1362990744E+06   0.1821586030E+07   13.36463    1.00000
   10 0.2490118110E+02  0.1251124812E+06   0.1855145425E+07   14.82782    1.00000
    9 0.2253484252E+02  0.1280968548E+06   0.1869928934E+07   14.59777    1.00000
    8 0.1930216535E+02  0.1207138505E+06   0.1903444191E+07   15.76823    1.00000
    7 0.1606948819E+02  0.1091484534E+06   0.1935029193E+07   17.72842    1.00000
    6 0.1283661417E+02  0.9466508464E+05   0.1963716696E+07   20.74383    1.00000
    5 0.9603740157E+01  0.7732395977E+05   0.1988669519E+07   25.71867    1.00000
    4 0.6371062992E+01  0.5793122699E+05   0.2009031883E+07   34.67960    1.00000
    3 0.3138385827E+01  0.3094543884E+05   0.2024198552E+07   65.41185    1.00000
    2 0.7610236220E+00  0.2427824216E+05   0.2032235340E+07   83.70603    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           14   ROD No.            3   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1443727901E+05   0.1335276727E+07   92.48812    1.00000
   27 0.7469153543E+02  0.1958519964E+05   0.1334842994E+07   68.15570    1.00000
   26 0.7151633858E+02  0.3534066332E+05   0.1335082313E+07   37.77751    1.00000
   25 0.6834114173E+02  0.4611797097E+05   0.1338885169E+07   29.03174    1.00000
   24 0.6600354331E+02  0.5130933371E+05   0.1345832079E+07   26.22977    1.00000
   23 0.6366594488E+02  0.6251665232E+05   0.1350761001E+07   21.60642    1.00000
   22 0.6049074803E+02  0.7367913559E+05   0.1367053769E+07   18.55415    1.00000
   21 0.5731555118E+02  0.8347686837E+05   0.1382659413E+07   16.56338    1.00000
   20 0.5414035433E+02  0.9240926896E+05   0.1399546971E+07   15.14509    1.00000
   19 0.5096515748E+02  0.1003961268E+06   0.1418060838E+07   14.12466    1.00000
   18 0.4778996063E+02  0.1062360769E+06   0.1438440902E+07   13.54004    1.00000
   17 0.4545236220E+02  0.1043596853E+06   0.1460787288E+07   13.99762    1.00000
   16 0.4311476378E+02  0.1147811759E+06   0.1471900332E+07   12.82353    1.00000
   15 0.3993956693E+02  0.1204364086E+06   0.1500157747E+07   12.45602    1.00000
   14 0.3676437008E+02  0.1234402385E+06   0.1528446253E+07   12.38207    1.00000
   13 0.3358917323E+02  0.1247392259E+06   0.1557362635E+07   12.48495    1.00000
   12 0.3041397638E+02  0.1241656719E+06   0.1586812504E+07   12.77980    1.00000
   11 0.2723877953E+02  0.1203831237E+06   0.1616566720E+07   13.42852    1.00000
   10 0.2490118110E+02  0.1103749910E+06   0.1646012658E+07   14.91291    1.00000
    9 0.2253484252E+02  0.1130284881E+06   0.1659167892E+07   14.67920    1.00000
    8 0.1930216535E+02  0.1064060220E+06   0.1689045771E+07   15.87359    1.00000
    7 0.1606948819E+02  0.9615030662E+05   0.1717283719E+07   17.86041    1.00000
    6 0.1283661417E+02  0.8333836125E+05   0.1743137614E+07   20.91639    1.00000
    5 0.9603740157E+01  0.6803044041E+05   0.1765884795E+07   25.95727    1.00000
    4 0.6371062992E+01  0.5090268041E+05   0.1784745023E+07   35.06191    1.00000
    3 0.3138385827E+01  0.2734445431E+05   0.1799096951E+07   65.79385    1.00000
    2 0.7610236220E+00  0.2382209974E+05   0.1806893768E+07   75.84948    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           15   ROD No.            3   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1443728643E+05   0.1361448847E+07   94.30088    1.00000
   27 0.7469153543E+02  0.1958520721E+05   0.1361593048E+07   69.52150    1.00000
   26 0.7151633858E+02  0.3534067057E+05   0.1362521942E+07   38.55394    1.00000
   25 0.6834114173E+02  0.4611797823E+05   0.1366777601E+07   29.63655    1.00000
   24 0.6600354331E+02  0.5130933989E+05   0.1373736856E+07   26.77362    1.00000
   23 0.6366594488E+02  0.6251665694E+05   0.1378193817E+07   22.04523    1.00000
   22 0.6049074803E+02  0.7367913766E+05   0.1392828373E+07   18.90397    1.00000
   21 0.5731555118E+02  0.8347687009E+05   0.1407745084E+07   16.86389    1.00000
   20 0.5414035433E+02  0.9240926961E+05   0.1424214388E+07   15.41203    1.00000
   19 0.5096515748E+02  0.1003961267E+06   0.1442320124E+07   14.36629    1.00000
   18 0.4778996063E+02  0.1062360762E+06   0.1462142194E+07   13.76314    1.00000
   17 0.4545236220E+02  0.1043596834E+06   0.1483588476E+07   14.21611    1.00000
   16 0.4311476378E+02  0.1147811745E+06   0.1493950739E+07   13.01564    1.00000
   15 0.3993956693E+02  0.1204364074E+06   0.1519756997E+07   12.61875    1.00000
   14 0.3676437008E+02  0.1234402374E+06   0.1546467819E+07   12.52807    1.00000
   13 0.3358917323E+02  0.1247392248E+06   0.1573880503E+07   12.61737    1.00000
   12 0.3041397638E+02  0.1241656710E+06   0.1601766695E+07   12.90024    1.00000
   11 0.2723877953E+02  0.1203831232E+06   0.1629843664E+07   13.53881    1.00000
   10 0.2490118110E+02  0.1103749905E+06   0.1657488344E+07   15.01688    1.00000
    9 0.2253484252E+02  0.1130284880E+06   0.1669720977E+07   14.77257    1.00000
    8 0.1930216535E+02  0.1064060221E+06   0.1697411837E+07   15.95222    1.00000
    7 0.1606948819E+02  0.9615030697E+05   0.1723699853E+07   17.92714    1.00000
    6 0.1283661417E+02  0.8333836177E+05   0.1747758073E+07   20.97183    1.00000
    5 0.9603740157E+01  0.6803044100E+05   0.1768899655E+07   26.00159    1.00000
    4 0.6371062992E+01  0.5090268096E+05   0.1786407914E+07   35.09457    1.00000
    3 0.3138385827E+01  0.2734445458E+05   0.1799712657E+07   65.81637    1.00000
    2 0.7610236220E+00  0.2382209952E+05   0.1806982777E+07   75.85321    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            3   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1443727882E+05   0.1493525583E+07  103.44924    1.00000
   27 0.7469153543E+02  0.1958519925E+05   0.1493702822E+07   76.26692    1.00000
   26 0.7151633858E+02  0.3534066152E+05   0.1495061438E+07   42.30429    1.00000
   25 0.6834114173E+02  0.4611796928E+05   0.1500533235E+07   32.53685    1.00000
   24 0.6600354331E+02  0.5130932978E+05   0.1509477882E+07   29.41917    1.00000
   23 0.6366594488E+02  0.6251664820E+05   0.1515270846E+07   24.23788    1.00000
   22 0.6049074803E+02  0.7367913098E+05   0.1533379909E+07   20.81159    1.00000
   21 0.5731555118E+02  0.8347686318E+05   0.1551329845E+07   18.58395    1.00000
   20 0.5414035433E+02  0.9240926367E+05   0.1571093588E+07   17.00147    1.00000
   19 0.5096515748E+02  0.1003961216E+06   0.1593000898E+07   15.86716    1.00000
   18 0.4778996063E+02  0.1062360719E+06   0.1617220168E+07   15.22289    1.00000
   17 0.4545236220E+02  0.1043596786E+06   0.1643588915E+07   15.74927    1.00000
   16 0.4311476378E+02  0.1147811715E+06   0.1656417293E+07   14.43109    1.00000
   15 0.3993956693E+02  0.1204364065E+06   0.1688000605E+07   14.01570    1.00000
   14 0.3676437008E+02  0.1234402374E+06   0.1720330685E+07   13.93655    1.00000
   13 0.3358917323E+02  0.1247392258E+06   0.1753536540E+07   14.05762    1.00000
   12 0.3041397638E+02  0.1241656728E+06   0.1787420046E+07   14.39544    1.00000
   11 0.2723877953E+02  0.1203831258E+06   0.1821586030E+07   15.13157    1.00000
   10 0.2490118110E+02  0.1103749921E+06   0.1855145425E+07   16.80766    1.00000
    9 0.2253484252E+02  0.1130284913E+06   0.1869928934E+07   16.54387    1.00000
    8 0.1930216535E+02  0.1064060251E+06   0.1903444191E+07   17.88850    1.00000
    7 0.1606948819E+02  0.9615030998E+05   0.1935029193E+07   20.12504    1.00000
    6 0.1283661417E+02  0.8333836477E+05   0.1963716696E+07   23.56318    1.00000
    5 0.9603740157E+01  0.6803044409E+05   0.1988669519E+07   29.23205    1.00000
    4 0.6371062992E+01  0.5090268362E+05   0.2009031883E+07   39.46809    1.00000
    3 0.3138385827E+01  0.2734445630E+05   0.2024198552E+07   74.02592    1.00000
