
 TIME =    0.0000000000000000     
 CHANNEL           12   ROD No.            1   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   22 0.6049074803E+02  0.4006515378E+05   0.1562605500E+07   39.00161    1.00000
   21 0.5731555118E+02  0.4531538797E+05   0.1572389905E+07   34.69881    1.00000
   20 0.5414035433E+02  0.5005942178E+05   0.1583088977E+07   31.62420    1.00000
   19 0.5096515748E+02  0.5425548762E+05   0.1594862947E+07   29.39542    1.00000
   18 0.4778996063E+02  0.5722011052E+05   0.1607782392E+07   28.09820    1.00000
   17 0.4545236220E+02  0.5624673621E+05   0.1621732339E+07   28.83247    1.00000
   16 0.4311476378E+02  0.6152818102E+05   0.1628490245E+07   26.46739    1.00000
   15 0.3993956693E+02  0.6436166716E+05   0.1644286195E+07   25.54760    1.00000
   14 0.3676437008E+02  0.6570759636E+05   0.1660533633E+07   25.27156    1.00000
   13 0.3358917323E+02  0.6612879096E+05   0.1677039380E+07   25.36020    1.00000
   12 0.3041397638E+02  0.6554919694E+05   0.1693692017E+07   25.83849    1.00000
   11 0.2723877953E+02  0.6323597254E+05   0.1710311247E+07   27.04649    1.00000
   10 0.2490118110E+02  0.5799551408E+05   0.1726480111E+07   29.76920    1.00000
    9 0.2253484252E+02  0.5897913394E+05   0.1733597793E+07   29.39341    1.00000
    8 0.1930216535E+02  0.5530886529E+05   0.1749027767E+07   31.62292    1.00000
    7 0.1606948819E+02  0.4974745481E+05   0.1763517355E+07   35.44940    1.00000
    6 0.1283661417E+02  0.4293310205E+05   0.1776600820E+07   41.38068    1.00000
    5 0.9603740157E+01  0.3490767405E+05   0.1787961149E+07   51.21972    1.00000
    4 0.6371062992E+01  0.2602619737E+05   0.1797267817E+07   69.05610    1.00000
    3 0.3138385827E+01  0.1591773354E+05   0.1804271381E+07  113.34977    1.00000
    2 0.7610236220E+00  0.1109362965E+05   0.1808563533E+07  163.02721    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            1   ROD No.            1   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.8731469732E+04   0.1437327939E+07  164.61466    1.00000
   27 0.7469153543E+02  0.1236049859E+05   0.1437771758E+07  116.31988    1.00000
   26 0.7151633858E+02  0.1918550217E+05   0.1439004809E+07   75.00480    1.00000
   25 0.6834114173E+02  0.2510693052E+05   0.1442180174E+07   57.44152    1.00000
   24 0.6600354331E+02  0.2800978247E+05   0.1447190301E+07   51.66732    1.00000
   23 0.6366594488E+02  0.3402172622E+05   0.1450377257E+07   42.63091    1.00000
   22 0.6049074803E+02  0.4006515736E+05   0.1459016038E+07   36.41608    1.00000
   21 0.5731555118E+02  0.4531539196E+05   0.1468346201E+07   32.40281    1.00000
   20 0.5414035433E+02  0.5005942619E+05   0.1478512669E+07   29.53515    1.00000
   19 0.5096515748E+02  0.5425549230E+05   0.1489637368E+07   27.45597    1.00000
   18 0.4778996063E+02  0.5722011523E+05   0.1501789847E+07   26.24584    1.00000
   17 0.4545236220E+02  0.5624674038E+05   0.1514878750E+07   26.93274    1.00000
   16 0.4311476378E+02  0.6152818477E+05   0.1521178186E+07   24.72327    1.00000
   15 0.3993956693E+02  0.6436166979E+05   0.1535579645E+07   23.85860    1.00000
   14 0.3676437008E+02  0.6570759839E+05   0.1550491925E+07   23.59684    1.00000
   13 0.3358917323E+02  0.6612879245E+05   0.1565648037E+07   23.67574    1.00000
   12 0.3041397638E+02  0.6554919794E+05   0.1580932706E+07   24.11826    1.00000
   11 0.2723877953E+02  0.6323597315E+05   0.1596190665E+07   25.24181    1.00000
   10 0.2490118110E+02  0.5799551429E+05   0.1611056045E+07   27.77898    1.00000
    9 0.2253484252E+02  0.5897913436E+05   0.1617589380E+07   27.42647    1.00000
    8 0.1930216535E+02  0.5530886585E+05   0.1631535828E+07   29.49863    1.00000
    7 0.1606948819E+02  0.4974745510E+05   0.1644702178E+07   33.06103    1.00000
    6 0.1283661417E+02  0.4293310202E+05   0.1656617857E+07   38.58603    1.00000
    5 0.9603740157E+01  0.3490767365E+05   0.1666993476E+07   47.75436    1.00000
    4 0.6371062992E+01  0.2602619681E+05   0.1675524414E+07   64.37838    1.00000
    3 0.3138385827E+01  0.1591773322E+05   0.1681980095E+07  105.66706    1.00000
    2 0.7610236220E+00  0.1109363000E+05   0.1685692828E+07  151.95142    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            2   ROD No.            1   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.8731465449E+04   0.1524581983E+07  174.60780    1.00000
   27 0.7469153543E+02  0.1236049422E+05   0.1524724811E+07  123.35468    1.00000
   26 0.7151633858E+02  0.1918549765E+05   0.1525779852E+07   79.52777    1.00000
   25 0.6834114173E+02  0.2510692547E+05   0.1528833373E+07   60.89289    1.00000
   24 0.6600354331E+02  0.2800977746E+05   0.1533970635E+07   54.76554    1.00000
   23 0.6366594488E+02  0.3402172117E+05   0.1537338323E+07   45.18696    1.00000
   22 0.6049074803E+02  0.4006515201E+05   0.1546929072E+07   38.61034    1.00000
   21 0.5731555118E+02  0.4531538548E+05   0.1557250662E+07   34.36472    1.00000
   20 0.5414035433E+02  0.5005941946E+05   0.1568547034E+07   31.33370    1.00000
   19 0.5096515748E+02  0.5425548598E+05   0.1580960711E+07   29.13919    1.00000
   18 0.4778996063E+02  0.5722010877E+05   0.1594560611E+07   27.86714    1.00000
   17 0.4545236220E+02  0.5624673498E+05   0.1609232390E+07   28.61024    1.00000
   16 0.4311476378E+02  0.6152817985E+05   0.1616351988E+07   26.27011    1.00000
   15 0.3993956693E+02  0.6436166652E+05   0.1633186086E+07   25.37514    1.00000
   14 0.3676437008E+02  0.6570759580E+05   0.1650449029E+07   25.11809    1.00000
   13 0.3358917323E+02  0.6612879051E+05   0.1667977416E+07   25.22317    1.00000
   12 0.3041397638E+02  0.6554919653E+05   0.1685652044E+07   25.71583    1.00000
   11 0.2723877953E+02  0.6323597210E+05   0.1703284769E+07   26.93538    1.00000
   10 0.2490118110E+02  0.5799551387E+05   0.1720441012E+07   29.66507    1.00000
    9 0.2253484252E+02  0.5897913337E+05   0.1728009949E+07   29.29867    1.00000
    8 0.1930216535E+02  0.5530886449E+05   0.1744597918E+07   31.54283    1.00000
    7 0.1606948819E+02  0.4974745395E+05   0.1760122015E+07   35.38115    1.00000
    6 0.1283661417E+02  0.4293310126E+05   0.1774144406E+07   41.32346    1.00000
    5 0.9603740157E+01  0.3490767331E+05   0.1786327107E+07   51.17291    1.00000
    4 0.6371062992E+01  0.2602619684E+05   0.1796314597E+07   69.01948    1.00000
    3 0.3138385827E+01  0.1591773328E+05   0.1803837364E+07  113.32250    1.00000
    2 0.7610236220E+00  0.1109362978E+05   0.1808451894E+07  163.01715    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           13   ROD No.            2   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.8978034808E+04   0.1541307462E+07  171.67537    1.00000
   27 0.7469153543E+02  0.1279531812E+05   0.1541419090E+07  120.46743    1.00000
   26 0.7151633858E+02  0.2007479227E+05   0.1542422738E+07   76.83381    1.00000
   25 0.6834114173E+02  0.2627976836E+05   0.1545344241E+07   58.80357    1.00000
   24 0.6600354331E+02  0.2934149050E+05   0.1550271015E+07   52.83546    1.00000
   23 0.6366594488E+02  0.3560466033E+05   0.1553513251E+07   43.63230    1.00000
   22 0.6049074803E+02  0.4193414666E+05   0.1562605500E+07   37.26332    1.00000
   21 0.5731555118E+02  0.4742825312E+05   0.1572389905E+07   33.15302    1.00000
   20 0.5414035433E+02  0.5239230774E+05   0.1583088977E+07   30.21606    1.00000
   19 0.5096515748E+02  0.5678245240E+05   0.1594862947E+07   28.08725    1.00000
   18 0.4778996063E+02  0.5987397225E+05   0.1607782392E+07   26.85278    1.00000
   17 0.4545236220E+02  0.5890710462E+05   0.1621732339E+07   27.53034    1.00000
   16 0.4311476378E+02  0.6437811119E+05   0.1628490245E+07   25.29571    1.00000
   15 0.3993956693E+02  0.6735164426E+05   0.1644286195E+07   24.41345    1.00000
   14 0.3676437008E+02  0.6875790721E+05   0.1660533633E+07   24.15044    1.00000
   13 0.3358917323E+02  0.6919631776E+05   0.1677039380E+07   24.23596    1.00000
   12 0.3041397638E+02  0.6858736586E+05   0.1693692017E+07   24.69394    1.00000
   11 0.2723877953E+02  0.6615367753E+05   0.1710311247E+07   25.85361    1.00000
   10 0.2490118110E+02  0.6072156805E+05   0.1726480111E+07   28.43273    1.00000
    9 0.2253484252E+02  0.6169595812E+05   0.1733597793E+07   28.09905    1.00000
    8 0.1930216535E+02  0.5786406098E+05   0.1749027767E+07   30.22650    1.00000
    7 0.1606948819E+02  0.5204351692E+05   0.1763517355E+07   33.88544    1.00000
    6 0.1283661417E+02  0.4491366425E+05   0.1776600820E+07   39.55591    1.00000
    5 0.9603740157E+01  0.3652070809E+05   0.1787961149E+07   48.95746    1.00000
    4 0.6371062992E+01  0.2721696135E+05   0.1797267817E+07   66.03484    1.00000
    3 0.3138385827E+01  0.1641105913E+05   0.1804271381E+07  109.94241    1.00000
    2 0.7610236220E+00  0.1115066222E+05   0.1808563533E+07  162.19337    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           14   ROD No.            2   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.8978034541E+04   0.1536175549E+07  171.10377    1.00000
   27 0.7469153543E+02  0.1279531808E+05   0.1536152483E+07  120.05583    1.00000
   26 0.7151633858E+02  0.2007479246E+05   0.1536954792E+07   76.56143    1.00000
   25 0.6834114173E+02  0.2627976843E+05   0.1539665350E+07   58.58748    1.00000
   24 0.6600354331E+02  0.2934149112E+05   0.1544397282E+07   52.63527    1.00000
   23 0.6366594488E+02  0.3560466078E+05   0.1547639622E+07   43.46733    1.00000
   22 0.6049074803E+02  0.4193414599E+05   0.1557244638E+07   37.13548    1.00000
   21 0.5731555118E+02  0.4742825182E+05   0.1567251519E+07   33.04468    1.00000
   20 0.5414035433E+02  0.5239230576E+05   0.1578058831E+07   30.12005    1.00000
   19 0.5096515748E+02  0.5678245035E+05   0.1589855362E+07   27.99906    1.00000
   18 0.4778996063E+02  0.5987396944E+05   0.1602737108E+07   26.76851    1.00000
   17 0.4545236220E+02  0.5890710255E+05   0.1616659332E+07   27.44422    1.00000
   16 0.4311476378E+02  0.6437810878E+05   0.1623501594E+07   25.21822    1.00000
   15 0.3993956693E+02  0.6735164222E+05   0.1640036857E+07   24.35036    1.00000
   14 0.3676437008E+02  0.6875790548E+05   0.1656736430E+07   24.09521    1.00000
   13 0.3358917323E+02  0.6919631633E+05   0.1673600218E+07   24.18626    1.00000
   12 0.3041397638E+02  0.6858736472E+05   0.1690550244E+07   24.64813    1.00000
   11 0.2723877953E+02  0.6615367653E+05   0.1707432602E+07   25.81009    1.00000
   10 0.2490118110E+02  0.6072156764E+05   0.1723862495E+07   28.38962    1.00000
    9 0.2253484252E+02  0.6169595706E+05   0.1731149407E+07   28.05937    1.00000
    8 0.1930216535E+02  0.5786405980E+05   0.1747175469E+07   30.19448    1.00000
    7 0.1606948819E+02  0.5204351587E+05   0.1762137786E+07   33.85893    1.00000
    6 0.1283661417E+02  0.4491366342E+05   0.1775628744E+07   39.53427    1.00000
    5 0.9603740157E+01  0.3652070752E+05   0.1787336713E+07   48.94036    1.00000
    4 0.6371062992E+01  0.2721696098E+05   0.1796931513E+07   66.02249    1.00000
    3 0.3138385827E+01  0.1641105905E+05   0.1804159060E+07  109.93557    1.00000
    2 0.7610236220E+00  0.1115066218E+05   0.1808552273E+07  162.19237    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            2   ROD No.            2   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.8978033933E+04   0.1524581983E+07  169.81245    1.00000
   27 0.7469153543E+02  0.1279531666E+05   0.1524724811E+07  119.16273    1.00000
   26 0.7151633858E+02  0.2007479010E+05   0.1525779852E+07   76.00477    1.00000
   25 0.6834114173E+02  0.2627976558E+05   0.1528833373E+07   58.17530    1.00000
   24 0.6600354331E+02  0.2934148808E+05   0.1533970635E+07   52.27992    1.00000
   23 0.6366594488E+02  0.3560465803E+05   0.1537338323E+07   43.17801    1.00000
   22 0.6049074803E+02  0.4193414490E+05   0.1546929072E+07   36.88949    1.00000
   21 0.5731555118E+02  0.4742825064E+05   0.1557250662E+07   32.83382    1.00000
   20 0.5414035433E+02  0.5239230544E+05   0.1568547034E+07   29.93850    1.00000
   19 0.5096515748E+02  0.5678245077E+05   0.1580960711E+07   27.84242    1.00000
   18 0.4778996063E+02  0.5987397051E+05   0.1594560611E+07   26.63195    1.00000
   17 0.4545236220E+02  0.5890710341E+05   0.1609232390E+07   27.31814    1.00000
   16 0.4311476378E+02  0.6437811004E+05   0.1616351988E+07   25.10717    1.00000
   15 0.3993956693E+02  0.6735164364E+05   0.1633186086E+07   24.24864    1.00000
   14 0.3676437008E+02  0.6875790666E+05   0.1650449029E+07   24.00377    1.00000
   13 0.3358917323E+02  0.6919631732E+05   0.1667977416E+07   24.10500    1.00000
   12 0.3041397638E+02  0.6858736545E+05   0.1685652044E+07   24.57671    1.00000
   11 0.2723877953E+02  0.6615367709E+05   0.1703284769E+07   25.74739    1.00000
   10 0.2490118110E+02  0.6072156784E+05   0.1720441012E+07   28.33328    1.00000
    9 0.2253484252E+02  0.6169595756E+05   0.1728009949E+07   28.00848    1.00000
    8 0.1930216535E+02  0.5786406017E+05   0.1744597918E+07   30.14994    1.00000
    7 0.1606948819E+02  0.5204351605E+05   0.1760122015E+07   33.82020    1.00000
    6 0.1283661417E+02  0.4491366345E+05   0.1774144406E+07   39.50122    1.00000
    5 0.9603740157E+01  0.3652070735E+05   0.1786327107E+07   48.91272    1.00000
    4 0.6371062992E+01  0.2721696081E+05   0.1796314597E+07   65.99982    1.00000
    3 0.3138385827E+01  0.1641105887E+05   0.1803837364E+07  109.91596    1.00000
    2 0.7610236220E+00  0.1115066235E+05   0.1808451894E+07  162.18336    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            2   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.8978036052E+04   0.1714310911E+07  190.94498    1.00000
   27 0.7469153543E+02  0.1279531934E+05   0.1715038513E+07  134.03640    1.00000
   26 0.7151633858E+02  0.2007479277E+05   0.1717070476E+07   85.53366    1.00000
   25 0.6834114173E+02  0.2627976789E+05   0.1721443628E+07   65.50452    1.00000
   24 0.6600354331E+02  0.2934148921E+05   0.1728059858E+07   58.89476    1.00000
   23 0.6366594488E+02  0.3560465850E+05   0.1731992121E+07   48.64510    1.00000
   22 0.6049074803E+02  0.4193414368E+05   0.1742652393E+07   41.55689    1.00000
   21 0.5731555118E+02  0.4742824803E+05   0.1754488757E+07   36.99249    1.00000
   20 0.5414035433E+02  0.5239230175E+05   0.1767623950E+07   33.73824    1.00000
   19 0.5096515748E+02  0.5678244629E+05   0.1782141177E+07   31.38542    1.00000
   18 0.4778996063E+02  0.5987396551E+05   0.1798025498E+07   30.03017    1.00000
   17 0.4545236220E+02  0.5890709796E+05   0.1814959773E+07   30.81054    1.00000
   16 0.4311476378E+02  0.6437810574E+05   0.1822960452E+07   28.31647    1.00000
   15 0.3993956693E+02  0.6735164068E+05   0.1841693968E+07   27.34446    1.00000
   14 0.3676437008E+02  0.6875790460E+05   0.1861098726E+07   27.06741    1.00000
   13 0.3358917323E+02  0.6919631610E+05   0.1880852049E+07   27.18139    1.00000
   12 0.3041397638E+02  0.6858736500E+05   0.1900731455E+07   27.71256    1.00000
   11 0.2723877953E+02  0.6615367735E+05   0.1920438685E+07   29.02996    1.00000
   10 0.2490118110E+02  0.6072156828E+05   0.1939388193E+07   31.93903    1.00000
    9 0.2253484252E+02  0.6169595820E+05   0.1947618937E+07   31.56802    1.00000
    8 0.1930216535E+02  0.5786406054E+05   0.1965754016E+07   33.97193    1.00000
    7 0.1606948819E+02  0.5204351684E+05   0.1982685905E+07   38.09669    1.00000
    6 0.1283661417E+02  0.4491366468E+05   0.1997858335E+07   44.48219    1.00000
    5 0.9603740157E+01  0.3652070903E+05   0.2010893702E+07   55.06174    1.00000
    4 0.6371062992E+01  0.2721696254E+05   0.2021428408E+07   74.27090    1.00000
    3 0.3138385827E+01  0.1641106025E+05   0.2029218877E+07  123.64947    1.00000
    2 0.7610236220E+00  0.1115066162E+05   0.2033852493E+07  182.39747    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           14   ROD No.            3   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.9248484931E+04   0.1536175549E+07  166.10024    1.00000
   27 0.7469153543E+02  0.1326221623E+05   0.1536152483E+07  115.82924    1.00000
   26 0.7151633858E+02  0.2092566590E+05   0.1536954792E+07   73.44831    1.00000
   25 0.6834114173E+02  0.2739949891E+05   0.1539665350E+07   56.19319    1.00000
   24 0.6600354331E+02  0.3059746292E+05   0.1544397282E+07   50.47468    1.00000
   23 0.6366594488E+02  0.3711440260E+05   0.1547639622E+07   41.69917    1.00000
   22 0.6049074803E+02  0.4371065283E+05   0.1557244638E+07   35.62620    1.00000
   21 0.5731555118E+02  0.4943548141E+05   0.1567251519E+07   31.70297    1.00000
   20 0.5414035433E+02  0.5460688980E+05   0.1578058831E+07   28.89853    1.00000
   19 0.5096515748E+02  0.5917899458E+05   0.1589855362E+07   26.86520    1.00000
   18 0.4778996063E+02  0.6239678995E+05   0.1602737108E+07   25.68621    1.00000
   17 0.4545236220E+02  0.6140456028E+05   0.1616659332E+07   26.32800    1.00000
   16 0.4311476378E+02  0.6708271943E+05   0.1623501594E+07   24.20149    1.00000
   15 0.3993956693E+02  0.7017645106E+05   0.1640036857E+07   23.37019    1.00000
   14 0.3676437008E+02  0.7163574545E+05   0.1656736430E+07   23.12723    1.00000
   13 0.3358917323E+02  0.7208591532E+05   0.1673600218E+07   23.21674    1.00000
   12 0.3041397638E+02  0.7144447920E+05   0.1690550244E+07   23.66243    1.00000
   11 0.2723877953E+02  0.6890186018E+05   0.1707432602E+07   24.78065    1.00000
   10 0.2490118110E+02  0.6325726770E+05   0.1723862495E+07   27.25161    1.00000
    9 0.2253484252E+02  0.6424908263E+05   0.1731149407E+07   26.94434    1.00000
    8 0.1930216535E+02  0.6025322775E+05   0.1747175469E+07   28.99721    1.00000
    7 0.1606948819E+02  0.5418707374E+05   0.1762137786E+07   32.51952    1.00000
    6 0.1283661417E+02  0.4675997862E+05   0.1775628744E+07   37.97326    1.00000
    5 0.9603740157E+01  0.3802288668E+05   0.1787336713E+07   47.00687    1.00000
    4 0.6371062992E+01  0.2832833443E+05   0.1796931513E+07   63.43230    1.00000
    3 0.3138385827E+01  0.1694626476E+05   0.1804159060E+07  106.46352    1.00000
    2 0.7610236220E+00  0.1131881815E+05   0.1808552273E+07  159.78278    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           15   ROD No.            3   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.9248483014E+04   0.1532778581E+07  165.73297    1.00000
   27 0.7469153543E+02  0.1326221442E+05   0.1532718397E+07  115.57032    1.00000
   26 0.7151633858E+02  0.2092566413E+05   0.1533500790E+07   73.28326    1.00000
   25 0.6834114173E+02  0.2739949733E+05   0.1536253290E+07   56.06867    1.00000
   24 0.6600354331E+02  0.3059746149E+05   0.1541092655E+07   50.36668    1.00000
   23 0.6366594488E+02  0.3711440116E+05   0.1544433699E+07   41.61279    1.00000
   22 0.6049074803E+02  0.4371065143E+05   0.1554127520E+07   35.55489    1.00000
   21 0.5731555118E+02  0.4943548025E+05   0.1564293681E+07   31.64314    1.00000
   20 0.5414035433E+02  0.5460688889E+05   0.1575256715E+07   28.84722    1.00000
   19 0.5096515748E+02  0.5917899391E+05   0.1587220244E+07   26.82067    1.00000
   18 0.4778996063E+02  0.6239678948E+05   0.1600283560E+07   25.64689    1.00000
   17 0.4545236220E+02  0.6140456006E+05   0.1614406177E+07   26.29131    1.00000
   16 0.4311476378E+02  0.6708271923E+05   0.1621374129E+07   24.16977    1.00000
   15 0.3993956693E+02  0.7017645112E+05   0.1638216759E+07   23.34425    1.00000
   14 0.3676437008E+02  0.7163574545E+05   0.1655128193E+07   23.10478    1.00000
   13 0.3358917323E+02  0.7208591538E+05   0.1672199026E+07   23.19731    1.00000
   12 0.3041397638E+02  0.7144447928E+05   0.1689350733E+07   23.64564    1.00000
   11 0.2723877953E+02  0.6890186023E+05   0.1706424785E+07   24.76602    1.00000
   10 0.2490118110E+02  0.6325726777E+05   0.1723036033E+07   27.23855    1.00000
    9 0.2253484252E+02  0.6424908269E+05   0.1730419335E+07   26.93298    1.00000
    8 0.1930216535E+02  0.6025322787E+05   0.1746649273E+07   28.98848    1.00000
    7 0.1606948819E+02  0.5418707381E+05   0.1761758686E+07   32.51253    1.00000
    6 0.1283661417E+02  0.4675997871E+05   0.1775374978E+07   37.96783    1.00000
    5 0.9603740157E+01  0.3802288671E+05   0.1787186670E+07   47.00292    1.00000
    4 0.6371062992E+01  0.2832833442E+05   0.1796863737E+07   63.42991    1.00000
    3 0.3138385827E+01  0.1694626478E+05   0.1804151192E+07  106.46306    1.00000
    2 0.7610236220E+00  0.1131881810E+05   0.1808560811E+07  159.78354    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            3   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.9248486461E+04   0.1714310911E+07  185.36124    1.00000
   27 0.7469153543E+02  0.1326221748E+05   0.1715038513E+07  129.31763    1.00000
   26 0.7151633858E+02  0.2092566619E+05   0.1717070476E+07   82.05571    1.00000
   25 0.6834114173E+02  0.2739949833E+05   0.1721443628E+07   62.82756    1.00000
   24 0.6600354331E+02  0.3059746094E+05   0.1728059858E+07   56.47723    1.00000
   23 0.6366594488E+02  0.3711440027E+05   0.1731992121E+07   46.66631    1.00000
   22 0.6049074803E+02  0.4371065047E+05   0.1742652393E+07   39.86791    1.00000
   21 0.5731555118E+02  0.4943547759E+05   0.1754488757E+07   35.49048    1.00000
   20 0.5414035433E+02  0.5460688577E+05   0.1767623950E+07   32.36998    1.00000
   19 0.5096515748E+02  0.5917899053E+05   0.1782141177E+07   30.11442    1.00000
   18 0.4778996063E+02  0.6239678605E+05   0.1798025498E+07   28.81600    1.00000
   17 0.4545236220E+02  0.6140455567E+05   0.1814959773E+07   29.55741    1.00000
   16 0.4311476378E+02  0.6708271645E+05   0.1822960452E+07   27.17482    1.00000
   15 0.3993956693E+02  0.7017644959E+05   0.1841693968E+07   26.24376    1.00000
   14 0.3676437008E+02  0.7163574464E+05   0.1861098726E+07   25.98003    1.00000
   13 0.3358917323E+02  0.7208591516E+05   0.1880852049E+07   26.09181    1.00000
   12 0.3041397638E+02  0.7144447954E+05   0.1900731455E+07   26.60432    1.00000
   11 0.2723877953E+02  0.6890186108E+05   0.1920438685E+07   27.87209    1.00000
   10 0.2490118110E+02  0.6325726838E+05   0.1939388193E+07   30.65874    1.00000
    9 0.2253484252E+02  0.6424908383E+05   0.1947618937E+07   30.31357    1.00000
    8 0.1930216535E+02  0.6025322849E+05   0.1965754016E+07   32.62487    1.00000
    7 0.1606948819E+02  0.5418707473E+05   0.1982685905E+07   36.58965    1.00000
    6 0.1283661417E+02  0.4675997991E+05   0.1997858335E+07   42.72582    1.00000
    5 0.9603740157E+01  0.3802288825E+05   0.2010893702E+07   52.88640    1.00000
    4 0.6371062992E+01  0.2832833607E+05   0.2021428408E+07   71.35712    1.00000
    3 0.3138385827E+01  0.1694626600E+05   0.2029218877E+07  119.74431    1.00000
