
 TIME =    0.0000000000000000     
 CHANNEL           20   ROD No.            1   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   22 0.6049074803E+02  0.7752460938E+05   0.1406508303E+07   18.14273    1.00000
   21 0.5731555118E+02  0.8781220143E+05   0.1420547382E+07   16.17711    1.00000
   20 0.5414035433E+02  0.9716776004E+05   0.1435706332E+07   14.77554    1.00000
   19 0.5096515748E+02  0.1055085974E+06   0.1452338989E+07   13.76512    1.00000
   18 0.4778996063E+02  0.1115058892E+06   0.1470701012E+07   13.18945    1.00000
   17 0.4545236220E+02  0.1098556834E+06   0.1490912199E+07   13.57155    1.00000
   16 0.4311476378E+02  0.1203708384E+06   0.1501046127E+07   12.47018    1.00000
   15 0.3993956693E+02  0.1263049006E+06   0.1526660486E+07   12.08710    1.00000
   14 0.3676437008E+02  0.1293669298E+06   0.1552484399E+07   12.00063    1.00000
   13 0.3358917323E+02  0.1306268407E+06   0.1578878258E+07   12.08694    1.00000
   12 0.3041397638E+02  0.1299137811E+06   0.1605803724E+07   12.36053    1.00000
   11 0.2723877953E+02  0.1257612255E+06   0.1633075963E+07   12.98553    1.00000
   10 0.2490118110E+02  0.1156433289E+06   0.1660124246E+07   14.35556    1.00000
    9 0.2253484252E+02  0.1179190705E+06   0.1672242854E+07   14.18128    1.00000
    8 0.1930216535E+02  0.1109882723E+06   0.1699547656E+07   15.31286    1.00000
    7 0.1606948819E+02  0.1002007125E+06   0.1725338679E+07   17.21883    1.00000
    6 0.1283661417E+02  0.8677569861E+05   0.1748976777E+07   20.15514    1.00000
    5 0.9603740157E+01  0.7078977550E+05   0.1769815828E+07   25.00101    1.00000
    4 0.6371062992E+01  0.5299280622E+05   0.1787134186E+07   33.72409    1.00000
    3 0.3138385827E+01  0.2773553014E+05   0.1800350141E+07   64.91133    1.00000
    2 0.7610236220E+00  0.1999459043E+05   0.1807445659E+07   90.39673    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           10   ROD No.            2   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1463761011E+05   0.1272053886E+07   86.90311    1.00000
   27 0.7469153543E+02  0.2043530576E+05   0.1272141709E+07   62.25215    1.00000
   26 0.7151633858E+02  0.3719726747E+05   0.1273322859E+07   34.23162    1.00000
   25 0.6834114173E+02  0.4851241329E+05   0.1277572441E+07   26.33496    1.00000
   24 0.6600354331E+02  0.5413463089E+05   0.1284654055E+07   23.73073    1.00000
   23 0.6366594488E+02  0.6574942557E+05   0.1289148306E+07   19.60699    1.00000
   22 0.6049074803E+02  0.7752460802E+05   0.1301697869E+07   16.79077    1.00000
   21 0.5731555118E+02  0.8781219963E+05   0.1315380483E+07   14.97947    1.00000
   20 0.5414035433E+02  0.9716775781E+05   0.1330662666E+07   13.69449    1.00000
   19 0.5096515748E+02  0.1055085950E+06   0.1347774635E+07   12.77407    1.00000
   18 0.4778996063E+02  0.1115058866E+06   0.1366874767E+07   12.25832    1.00000
   17 0.4545236220E+02  0.1098556811E+06   0.1387815762E+07   12.63308    1.00000
   16 0.4311476378E+02  0.1203708356E+06   0.1397965224E+07   11.61382    1.00000
   15 0.3993956693E+02  0.1263048978E+06   0.1421563567E+07   11.25502    1.00000
   14 0.3676437008E+02  0.1293669274E+06   0.1446210559E+07   11.17914    1.00000
   13 0.3358917323E+02  0.1306268387E+06   0.1471678921E+07   11.26628    1.00000
   12 0.3041397638E+02  0.1299137795E+06   0.1497772537E+07   11.52897    1.00000
   11 0.2723877953E+02  0.1257612240E+06   0.1524194039E+07   12.11975    1.00000
   10 0.2490118110E+02  0.1156433280E+06   0.1550259523E+07   13.40552    1.00000
    9 0.2253484252E+02  0.1179190695E+06   0.1561782892E+07   13.24453    1.00000
    8 0.1930216535E+02  0.1109882719E+06   0.1586734174E+07   14.29641    1.00000
    7 0.1606948819E+02  0.1002007121E+06   0.1610377435E+07   16.07152    1.00000
    6 0.1283661417E+02  0.8677569797E+05   0.1631908541E+07   18.80605    1.00000
    5 0.9603740157E+01  0.7078977451E+05   0.1650731322E+07   23.31878    1.00000
    4 0.6371062992E+01  0.5299280493E+05   0.1666238370E+07   31.44273    1.00000
    3 0.3138385827E+01  0.2773552885E+05   0.1677971046E+07   60.49897    1.00000
    2 0.7610236220E+00  0.1999459110E+05   0.1684695396E+07   84.25756    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           11   ROD No.            2   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1463760607E+05   0.1268808874E+07   86.68145    1.00000
   27 0.7469153543E+02  0.2043530191E+05   0.1269062193E+07   62.10147    1.00000
   26 0.7151633858E+02  0.3719726378E+05   0.1270530202E+07   34.15655    1.00000
   25 0.6834114173E+02  0.4851241020E+05   0.1275116792E+07   26.28434    1.00000
   24 0.6600354331E+02  0.5413462967E+05   0.1282508881E+07   23.69110    1.00000
   23 0.6366594488E+02  0.6574942318E+05   0.1287047899E+07   19.57504    1.00000
   22 0.6049074803E+02  0.7752460565E+05   0.1299359226E+07   16.76060    1.00000
   21 0.5731555118E+02  0.8781219782E+05   0.1313096973E+07   14.95347    1.00000
   20 0.5414035433E+02  0.9716775663E+05   0.1328583986E+07   13.67310    1.00000
   19 0.5096515748E+02  0.1055085943E+06   0.1346005081E+07   12.75730    1.00000
   18 0.4778996063E+02  0.1115058865E+06   0.1365471818E+07   12.24574    1.00000
   17 0.4545236220E+02  0.1098556811E+06   0.1386759160E+07   12.62346    1.00000
   16 0.4311476378E+02  0.1203708357E+06   0.1396993503E+07   11.60575    1.00000
   15 0.3993956693E+02  0.1263048981E+06   0.1420520676E+07   11.24676    1.00000
   14 0.3676437008E+02  0.1293669277E+06   0.1445262718E+07   11.17181    1.00000
   13 0.3358917323E+02  0.1306268390E+06   0.1470900467E+07   11.26032    1.00000
   12 0.3041397638E+02  0.1299137798E+06   0.1497203337E+07   11.52459    1.00000
   11 0.2723877953E+02  0.1257612243E+06   0.1523840420E+07   12.11693    1.00000
   10 0.2490118110E+02  0.1156433282E+06   0.1550088386E+07   13.40405    1.00000
    9 0.2253484252E+02  0.1179190698E+06   0.1561655554E+07   13.24345    1.00000
    8 0.1930216535E+02  0.1109882723E+06   0.1586616271E+07   14.29535    1.00000
    7 0.1606948819E+02  0.1002007125E+06   0.1610299955E+07   16.07074    1.00000
    6 0.1283661417E+02  0.8677569815E+05   0.1631871243E+07   18.80563    1.00000
    5 0.9603740157E+01  0.7078977462E+05   0.1650723898E+07   23.31868    1.00000
    4 0.6371062992E+01  0.5299280494E+05   0.1666246420E+07   31.44288    1.00000
    3 0.3138385827E+01  0.2773552889E+05   0.1677981325E+07   60.49934    1.00000
    2 0.7610236220E+00  0.1999459112E+05   0.1684702667E+07   84.25792    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           21   ROD No.            3   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1460774136E+05   0.1382463760E+07   94.63912    1.00000
   27 0.7469153543E+02  0.2039830913E+05   0.1381273856E+07   67.71512    1.00000
   26 0.7151633858E+02  0.3712384978E+05   0.1380390585E+07   37.18339    1.00000
   25 0.6834114173E+02  0.4841959132E+05   0.1382768759E+07   28.55804    1.00000
   24 0.6600354331E+02  0.5402708299E+05   0.1388085642E+07   25.69240    1.00000
   23 0.6366594488E+02  0.6562397951E+05   0.1392292270E+07   21.21621    1.00000
   22 0.6049074803E+02  0.7737376482E+05   0.1406508303E+07   18.17810    1.00000
   21 0.5731555118E+02  0.8764183024E+05   0.1420547382E+07   16.20855    1.00000
   20 0.5414035433E+02  0.9697922790E+05   0.1435706332E+07   14.80427    1.00000
   19 0.5096515748E+02  0.1053020527E+06   0.1452338989E+07   13.79212    1.00000
   18 0.4778996063E+02  0.1112918306E+06   0.1470701012E+07   13.21482    1.00000
   17 0.4545236220E+02  0.1096352422E+06   0.1490912199E+07   13.59884    1.00000
   16 0.4311476378E+02  0.1201386325E+06   0.1501046127E+07   12.49428    1.00000
   15 0.3993956693E+02  0.1260555936E+06   0.1526660486E+07   12.11101    1.00000
   14 0.3676437008E+02  0.1291119757E+06   0.1552484399E+07   12.02433    1.00000
   13 0.3358917323E+02  0.1303681897E+06   0.1578878258E+07   12.11092    1.00000
   12 0.3041397638E+02  0.1296537531E+06   0.1605803724E+07   12.38532    1.00000
   11 0.2723877953E+02  0.1255123980E+06   0.1633075963E+07   13.01127    1.00000
   10 0.2490118110E+02  0.1154036764E+06   0.1660124246E+07   14.38537    1.00000
    9 0.2253484252E+02  0.1176837912E+06   0.1672242854E+07   14.20963    1.00000
    8 0.1930216535E+02  0.1107615527E+06   0.1699547656E+07   15.34420    1.00000
    7 0.1606948819E+02  0.9999617768E+05   0.1725338679E+07   17.25405    1.00000
    6 0.1283661417E+02  0.8659689769E+05   0.1748976777E+07   20.19676    1.00000
    5 0.9603740157E+01  0.7064293661E+05   0.1769815828E+07   25.05298    1.00000
    4 0.6371062992E+01  0.5288240073E+05   0.1787134186E+07   33.79450    1.00000
    3 0.3138385827E+01  0.2767940957E+05   0.1800350141E+07   65.04294    1.00000
    2 0.7610236220E+00  0.1991996320E+05   0.1807445659E+07   90.73539    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           22   ROD No.            3   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1460774823E+05   0.1388500630E+07   95.05234    1.00000
   27 0.7469153543E+02  0.2039831556E+05   0.1387426258E+07   68.01671    1.00000
   26 0.7151633858E+02  0.3712385607E+05   0.1386642493E+07   37.35179    1.00000
   25 0.6834114173E+02  0.4841959674E+05   0.1388998433E+07   28.68670    1.00000
   24 0.6600354331E+02  0.5402708746E+05   0.1394165933E+07   25.80494    1.00000
   23 0.6366594488E+02  0.6562398369E+05   0.1398307132E+07   21.30787    1.00000
   22 0.6049074803E+02  0.7737376833E+05   0.1413033067E+07   18.26243    1.00000
   21 0.5731555118E+02  0.8764183242E+05   0.1427126419E+07   16.28362    1.00000
   20 0.5414035433E+02  0.9697922894E+05   0.1442184867E+07   14.87107    1.00000
   19 0.5096515748E+02  0.1053020528E+06   0.1458535739E+07   13.85097    1.00000
   18 0.4778996063E+02  0.1112918299E+06   0.1476406624E+07   13.26608    1.00000
   17 0.4545236220E+02  0.1096352419E+06   0.1495952564E+07   13.64481    1.00000
   16 0.4311476378E+02  0.1201386319E+06   0.1505813524E+07   12.53397    1.00000
   15 0.3993956693E+02  0.1260555930E+06   0.1531692566E+07   12.15093    1.00000
   14 0.3676437008E+02  0.1291119751E+06   0.1557295479E+07   12.06159    1.00000
   13 0.3358917323E+02  0.1303681889E+06   0.1583292303E+07   12.14477    1.00000
   12 0.3041397638E+02  0.1296537521E+06   0.1609659014E+07   12.41506    1.00000
   11 0.2723877953E+02  0.1255123969E+06   0.1636227484E+07   13.03638    1.00000
   10 0.2490118110E+02  0.1154036761E+06   0.1662485679E+07   14.40583    1.00000
    9 0.2253484252E+02  0.1176837899E+06   0.1674293769E+07   14.22706    1.00000
    8 0.1930216535E+02  0.1107615508E+06   0.1701439894E+07   15.36129    1.00000
    7 0.1606948819E+02  0.9999617608E+05   0.1726849019E+07   17.26915    1.00000
    6 0.1283661417E+02  0.8659689662E+05   0.1750081912E+07   20.20952    1.00000
    5 0.9603740157E+01  0.7064293608E+05   0.1770533972E+07   25.06314    1.00000
    4 0.6371062992E+01  0.5288240062E+05   0.1787520573E+07   33.80180    1.00000
    3 0.3138385827E+01  0.2767940968E+05   0.1800490126E+07   65.04800    1.00000
    2 0.7610236220E+00  0.1991996315E+05   0.1807453794E+07   90.73580    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           11   ROD No.            3   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1460774102E+05   0.1268808874E+07   86.85866    1.00000
   27 0.7469153543E+02  0.2039830896E+05   0.1269062193E+07   62.21409    1.00000
   26 0.7151633858E+02  0.3712384945E+05   0.1270530202E+07   34.22410    1.00000
   25 0.6834114173E+02  0.4841959126E+05   0.1275116792E+07   26.33473    1.00000
   24 0.6600354331E+02  0.5402708268E+05   0.1282508881E+07   23.73826    1.00000
   23 0.6366594488E+02  0.6562397738E+05   0.1287047899E+07   19.61246    1.00000
   22 0.6049074803E+02  0.7737376109E+05   0.1299359226E+07   16.79328    1.00000
   21 0.5731555118E+02  0.8764182662E+05   0.1313096973E+07   14.98254    1.00000
   20 0.5414035433E+02  0.9697922450E+05   0.1328583986E+07   13.69968    1.00000
   19 0.5096515748E+02  0.1053020496E+06   0.1346005081E+07   12.78233    1.00000
   18 0.4778996063E+02  0.1112918278E+06   0.1365471818E+07   12.26929    1.00000
   17 0.4545236220E+02  0.1096352399E+06   0.1386759160E+07   12.64885    1.00000
   16 0.4311476378E+02  0.1201386298E+06   0.1396993503E+07   11.62818    1.00000
   15 0.3993956693E+02  0.1260555910E+06   0.1420520676E+07   11.26900    1.00000
   14 0.3676437008E+02  0.1291119737E+06   0.1445262718E+07   11.19387    1.00000
   13 0.3358917323E+02  0.1303681881E+06   0.1470900467E+07   11.28266    1.00000
   12 0.3041397638E+02  0.1296537518E+06   0.1497203337E+07   11.54771    1.00000
   11 0.2723877953E+02  0.1255123967E+06   0.1523840420E+07   12.14096    1.00000
   10 0.2490118110E+02  0.1154036757E+06   0.1550088386E+07   13.43188    1.00000
    9 0.2253484252E+02  0.1176837905E+06   0.1561655554E+07   13.26993    1.00000
    8 0.1930216535E+02  0.1107615528E+06   0.1586616271E+07   14.32461    1.00000
    7 0.1606948819E+02  0.9999617763E+05   0.1610299955E+07   16.10362    1.00000
    6 0.1283661417E+02  0.8659689723E+05   0.1631871243E+07   18.84445    1.00000
    5 0.9603740157E+01  0.7064293574E+05   0.1650723898E+07   23.36715    1.00000
    4 0.6371062992E+01  0.5288239946E+05   0.1666246420E+07   31.50853    1.00000
    3 0.3138385827E+01  0.2767940833E+05   0.1677981325E+07   60.62201    1.00000
    2 0.7610236220E+00  0.1991996387E+05   0.1684702667E+07   84.57358    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           12   ROD No.            3   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1460774443E+05   0.1272511800E+07   87.11213    1.00000
   27 0.7469153543E+02  0.2039831225E+05   0.1272678102E+07   62.39134    1.00000
   26 0.7151633858E+02  0.3712385268E+05   0.1273975600E+07   34.31690    1.00000
   25 0.6834114173E+02  0.4841959415E+05   0.1278338143E+07   26.40126    1.00000
   24 0.6600354331E+02  0.5402708394E+05   0.1285501368E+07   23.79365    1.00000
   23 0.6366594488E+02  0.6562397984E+05   0.1289997495E+07   19.65741    1.00000
   22 0.6049074803E+02  0.7737376326E+05   0.1302468080E+07   16.83346    1.00000
   21 0.5731555118E+02  0.8764182814E+05   0.1316150371E+07   15.01738    1.00000
   20 0.5414035433E+02  0.9697922538E+05   0.1331463378E+07   13.72937    1.00000
   19 0.5096515748E+02  0.1053020500E+06   0.1348616098E+07   12.80712    1.00000
   18 0.4778996063E+02  0.1112918278E+06   0.1367749951E+07   12.28976    1.00000
   17 0.4545236220E+02  0.1096352398E+06   0.1388701089E+07   12.66656    1.00000
   16 0.4311476378E+02  0.1201386296E+06   0.1398837297E+07   11.64353    1.00000
   15 0.3993956693E+02  0.1260555907E+06   0.1422370566E+07   11.28368    1.00000
   14 0.3676437008E+02  0.1291119733E+06   0.1446970789E+07   11.20710    1.00000
   13 0.3358917323E+02  0.1303681877E+06   0.1472392711E+07   11.29411    1.00000
   12 0.3041397638E+02  0.1296537514E+06   0.1498433126E+07   11.55719    1.00000
   11 0.2723877953E+02  0.1255123965E+06   0.1524790746E+07   12.14853    1.00000
   10 0.2490118110E+02  0.1154036755E+06   0.1550780832E+07   13.43788    1.00000
    9 0.2253484252E+02  0.1176837902E+06   0.1562266056E+07   13.27512    1.00000
    8 0.1930216535E+02  0.1107615524E+06   0.1587129850E+07   14.32925    1.00000
    7 0.1606948819E+02  0.9999617735E+05   0.1610687436E+07   16.10749    1.00000
    6 0.1283661417E+02  0.8659689709E+05   0.1632137039E+07   18.84752    1.00000
    5 0.9603740157E+01  0.7064293568E+05   0.1650885670E+07   23.36944    1.00000
    4 0.6371062992E+01  0.5288239944E+05   0.1666329821E+07   31.51010    1.00000
    3 0.3138385827E+01  0.2767940838E+05   0.1678013752E+07   60.62318    1.00000
    2 0.7610236220E+00  0.1991996380E+05   0.1684710028E+07   84.57395    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           22   ROD No.            4   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1452021080E+05   0.1388500630E+07   95.62538    1.00000
   27 0.7469153543E+02  0.2028197008E+05   0.1387426258E+07   68.40688    1.00000
   26 0.7151633858E+02  0.3692143261E+05   0.1386642493E+07   37.55657    1.00000
   25 0.6834114173E+02  0.4815756729E+05   0.1388998433E+07   28.84279    1.00000
   24 0.6600354331E+02  0.5374401700E+05   0.1394165933E+07   25.94086    1.00000
   23 0.6366594488E+02  0.6526836912E+05   0.1398307132E+07   21.42396    1.00000
   22 0.6049074803E+02  0.7695268437E+05   0.1413033067E+07   18.36236    1.00000
   21 0.5731555118E+02  0.8716373749E+05   0.1427126419E+07   16.37294    1.00000
   20 0.5414035433E+02  0.9644793576E+05   0.1442184867E+07   14.95299    1.00000
   19 0.5096515748E+02  0.1047211816E+06   0.1458535739E+07   13.92780    1.00000
   18 0.4778996063E+02  0.1106770524E+06   0.1476406624E+07   13.33977    1.00000
   17 0.4545236220E+02  0.1090455336E+06   0.1495952564E+07   13.71860    1.00000
   16 0.4311476378E+02  0.1194680904E+06   0.1505813524E+07   12.60432    1.00000
   15 0.3993956693E+02  0.1253459759E+06   0.1531692566E+07   12.21972    1.00000
   14 0.3676437008E+02  0.1283812669E+06   0.1557295479E+07   12.13024    1.00000
   13 0.3358917323E+02  0.1296250581E+06   0.1583292303E+07   12.21440    1.00000
   12 0.3041397638E+02  0.1289082780E+06   0.1609659014E+07   12.48686    1.00000
   11 0.2723877953E+02  0.1247875860E+06   0.1636227484E+07   13.11210    1.00000
   10 0.2490118110E+02  0.1147541274E+06   0.1662485679E+07   14.48737    1.00000
    9 0.2253484252E+02  0.1169962746E+06   0.1674293769E+07   14.31066    1.00000
    8 0.1930216535E+02  0.1101080697E+06   0.1701439894E+07   15.45245    1.00000
    7 0.1606948819E+02  0.9940286809E+05   0.1726849019E+07   17.37223    1.00000
    6 0.1283661417E+02  0.8607930739E+05   0.1750081912E+07   20.33104    1.00000
    5 0.9603740157E+01  0.7021781770E+05   0.1770533972E+07   25.21488    1.00000
    4 0.6371062992E+01  0.5256268112E+05   0.1787520573E+07   34.00741    1.00000
    3 0.3138385827E+01  0.2749970257E+05   0.1800490126E+07   65.47308    1.00000
