
 TIME =    0.0000000000000000     
 CHANNEL           11   ROD No.            1   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1243842748E+05   0.1414426297E+07  113.71424    1.00000
   27 0.7469153543E+02  0.1688501733E+05   0.1413902045E+07   83.73708    1.00000
   26 0.7151633858E+02  0.3041818221E+05   0.1413911024E+07   46.48243    1.00000
   25 0.6834114173E+02  0.3974232072E+05   0.1417090874E+07   35.65697    1.00000
   24 0.6600354331E+02  0.4397070167E+05   0.1422948806E+07   32.36129    1.00000
   23 0.6366594488E+02  0.5388239504E+05   0.1426830010E+07   26.48045    1.00000
   22 0.6049074803E+02  0.6347423338E+05   0.1438837435E+07   22.66806    1.00000
   21 0.5731555118E+02  0.7185768456E+05   0.1452028325E+07   20.20700    1.00000
   20 0.5414035433E+02  0.7949293464E+05   0.1466575552E+07   18.44913    1.00000
   19 0.5096515748E+02  0.8632182972E+05   0.1482580502E+07   17.17504    1.00000
   18 0.4778996063E+02  0.9124621761E+05   0.1500212763E+07   16.44137    1.00000
   17 0.4545236220E+02  0.8905494218E+05   0.1519477203E+07   17.06224    1.00000
   16 0.4311476378E+02  0.9843203253E+05   0.1528803395E+07   15.53156    1.00000
   15 0.3993956693E+02  0.1031758874E+06   0.1551728490E+07   15.03964    1.00000
   14 0.3676437008E+02  0.1055961665E+06   0.1575523164E+07   14.92027    1.00000
   13 0.3358917323E+02  0.1065769899E+06   0.1599936472E+07   15.01203    1.00000
   12 0.3041397638E+02  0.1059809874E+06   0.1624789318E+07   15.33095    1.00000
   11 0.2723877953E+02  0.1026044891E+06   0.1649882329E+07   16.08002    1.00000
   10 0.2490118110E+02  0.9346852487E+05   0.1674683465E+07   17.91708    1.00000
    9 0.2253484252E+02  0.9615129345E+05   0.1685636213E+07   17.53108    1.00000
    8 0.1930216535E+02  0.9041800162E+05   0.1710147633E+07   18.91380    1.00000
    7 0.1606948819E+02  0.8157394424E+05   0.1733476745E+07   21.25037    1.00000
    6 0.1283661417E+02  0.7061478640E+05   0.1754834506E+07   24.85081    1.00000
    5 0.9603740157E+01  0.5756074676E+05   0.1773608647E+07   30.81282    1.00000
    4 0.6371062992E+01  0.4300792265E+05   0.1789153235E+07   41.60055    1.00000
    3 0.3138385827E+01  0.2327074236E+05   0.1800957787E+07   77.39151    1.00000
    2 0.7610236220E+00  0.1920730220E+05   0.1807438293E+07   94.10162    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           13   ROD No.            2   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1243843442E+05   0.1429732065E+07  114.94470    1.00000
   27 0.7469153543E+02  0.1688502466E+05   0.1429927359E+07   84.68613    1.00000
   26 0.7151633858E+02  0.3041818972E+05   0.1430916617E+07   47.04148    1.00000
   25 0.6834114173E+02  0.3974232797E+05   0.1434947041E+07   36.10627    1.00000
   24 0.6600354331E+02  0.4397070820E+05   0.1441443926E+07   32.78191    1.00000
   23 0.6366594488E+02  0.5388240093E+05   0.1445460415E+07   26.82621    1.00000
   22 0.6049074803E+02  0.6347423704E+05   0.1457232659E+07   22.95786    1.00000
   21 0.5731555118E+02  0.7185768582E+05   0.1470368128E+07   20.46222    1.00000
   20 0.5414035433E+02  0.7949293637E+05   0.1484883282E+07   18.67944    1.00000
   19 0.5096515748E+02  0.8632183064E+05   0.1500813999E+07   17.38626    1.00000
   18 0.4778996063E+02  0.9124621773E+05   0.1518240891E+07   16.63895    1.00000
   17 0.4545236220E+02  0.8905494177E+05   0.1537078891E+07   17.25989    1.00000
   16 0.4311476378E+02  0.9843203233E+05   0.1546107415E+07   15.70736    1.00000
   15 0.3993956693E+02  0.1031758870E+06   0.1568153896E+07   15.19884    1.00000
   14 0.3676437008E+02  0.1055961661E+06   0.1590962228E+07   15.06648    1.00000
   13 0.3358917323E+02  0.1065769895E+06   0.1614290569E+07   15.14671    1.00000
   12 0.3041397638E+02  0.1059809872E+06   0.1637926016E+07   15.45490    1.00000
   11 0.2723877953E+02  0.1026044892E+06   0.1661640719E+07   16.19462    1.00000
   10 0.2490118110E+02  0.9346852477E+05   0.1684915326E+07   18.02655    1.00000
    9 0.2253484252E+02  0.9615129381E+05   0.1695147127E+07   17.63000    1.00000
    8 0.1930216535E+02  0.9041800197E+05   0.1718028093E+07   19.00095    1.00000
    7 0.1606948819E+02  0.8157394482E+05   0.1739677297E+07   21.32638    1.00000
    6 0.1283661417E+02  0.7061478720E+05   0.1759402239E+07   24.91549    1.00000
    5 0.9603740157E+01  0.5756074761E+05   0.1776658712E+07   30.86580    1.00000
    4 0.6371062992E+01  0.4300792348E+05   0.1790885854E+07   41.64084    1.00000
    3 0.3138385827E+01  0.2327074287E+05   0.1801648365E+07   77.42118    1.00000
    2 0.7610236220E+00  0.1920730208E+05   0.1807541695E+07   94.10701    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            2   ROD No.            2   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1243842851E+05   0.1404357625E+07  112.90475    1.00000
   27 0.7469153543E+02  0.1688501789E+05   0.1403906385E+07   83.14509    1.00000
   26 0.7151633858E+02  0.3041818242E+05   0.1403984885E+07   46.15611    1.00000
   25 0.6834114173E+02  0.3974232046E+05   0.1407224592E+07   35.40872    1.00000
   24 0.6600354331E+02  0.4397070128E+05   0.1413083001E+07   32.13692    1.00000
   23 0.6366594488E+02  0.5388239437E+05   0.1416962101E+07   26.29731    1.00000
   22 0.6049074803E+02  0.6347423250E+05   0.1429293305E+07   22.51769    1.00000
   21 0.5731555118E+02  0.7185768349E+05   0.1442843083E+07   20.07918    1.00000
   20 0.5414035433E+02  0.7949293485E+05   0.1457772022E+07   18.33838    1.00000
   19 0.5096515748E+02  0.8632182864E+05   0.1474143912E+07   17.07730    1.00000
   18 0.4778996063E+02  0.9124621642E+05   0.1492082537E+07   16.35227    1.00000
   17 0.4545236220E+02  0.8905494167E+05   0.1511567994E+07   16.97343    1.00000
   16 0.4311476378E+02  0.9843203185E+05   0.1520974577E+07   15.45203    1.00000
   15 0.3993956693E+02  0.1031758874E+06   0.1544518238E+07   14.96976    1.00000
   14 0.3676437008E+02  0.1055961663E+06   0.1568945844E+07   14.85798    1.00000
   13 0.3358917323E+02  0.1065769895E+06   0.1593987245E+07   14.95620    1.00000
   12 0.3041397638E+02  0.1059809868E+06   0.1619435532E+07   15.28043    1.00000
   11 0.2723877953E+02  0.1026044881E+06   0.1645070367E+07   16.03312    1.00000
   10 0.2490118110E+02  0.9346852454E+05   0.1670349238E+07   17.87071    1.00000
    9 0.2253484252E+02  0.9615129212E+05   0.1681513082E+07   17.48820    1.00000
    8 0.1930216535E+02  0.9041799984E+05   0.1706802396E+07   18.87680    1.00000
    7 0.1606948819E+02  0.8157394242E+05   0.1730872838E+07   21.21845    1.00000
    6 0.1283661417E+02  0.7061478481E+05   0.1752922216E+07   24.82373    1.00000
    5 0.9603740157E+01  0.5756074553E+05   0.1772319609E+07   30.79042    1.00000
    4 0.6371062992E+01  0.4300792192E+05   0.1788400332E+07   41.58304    1.00000
    3 0.3138385827E+01  0.2327074206E+05   0.1800639972E+07   77.37785    1.00000
    2 0.7610236220E+00  0.1920730235E+05   0.1807353574E+07   94.09721    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            2   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1243844076E+05   0.1602389256E+07  128.82557    1.00000
   27 0.7469153543E+02  0.1688503097E+05   0.1603617991E+07   94.97276    1.00000
   26 0.7151633858E+02  0.3041819491E+05   0.1606216179E+07   52.80445    1.00000
   25 0.6834114173E+02  0.3974233223E+05   0.1612237895E+07   40.56727    1.00000
   24 0.6600354331E+02  0.4397071061E+05   0.1620803745E+07   36.86099    1.00000
   23 0.6366594488E+02  0.5388240222E+05   0.1625612159E+07   30.16963    1.00000
   22 0.6049074803E+02  0.6347423623E+05   0.1638828202E+07   25.81879    1.00000
   21 0.5731555118E+02  0.7185768368E+05   0.1654127788E+07   23.01950    1.00000
   20 0.5414035433E+02  0.7949293347E+05   0.1671295077E+07   21.02445    1.00000
   19 0.5096515748E+02  0.8632182726E+05   0.1690253265E+07   19.58083    1.00000
   18 0.4778996063E+02  0.9124621410E+05   0.1710913232E+07   18.75051    1.00000
   17 0.4545236220E+02  0.8905493697E+05   0.1732893485E+07   19.45870    1.00000
   16 0.4311476378E+02  0.9843202923E+05   0.1743166504E+07   17.70934    1.00000
   15 0.3993956693E+02  0.1031758858E+06   0.1767862843E+07   17.13446    1.00000
   14 0.3676437008E+02  0.1055961656E+06   0.1793766698E+07   16.98704    1.00000
   13 0.3358917323E+02  0.1065769896E+06   0.1820325564E+07   17.07991    1.00000
   12 0.3041397638E+02  0.1059809878E+06   0.1847182808E+07   17.42938    1.00000
   11 0.2723877953E+02  0.1026044904E+06   0.1873939777E+07   18.26372    1.00000
   10 0.2490118110E+02  0.9346852567E+05   0.1899866932E+07   20.32627    1.00000
    9 0.2253484252E+02  0.9615129545E+05   0.1911094805E+07   19.87591    1.00000
    8 0.1930216535E+02  0.9041800302E+05   0.1936397598E+07   21.41606    1.00000
    7 0.1606948819E+02  0.8157394616E+05   0.1960244238E+07   24.03027    1.00000
    6 0.1283661417E+02  0.7061478901E+05   0.1981789843E+07   28.06480    1.00000
    5 0.9603740157E+01  0.5756074997E+05   0.2000432068E+07   34.75341    1.00000
    4 0.6371062992E+01  0.4300792588E+05   0.2015584868E+07   46.86543    1.00000
    3 0.3138385827E+01  0.2327074449E+05   0.2026846760E+07   87.09849    1.00000
    2 0.7610236220E+00  0.1920730093E+05   0.2032890573E+07  105.83947    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           13   ROD No.            3   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1117594189E+05   0.1429732065E+07  127.92945    1.00000
   27 0.7469153543E+02  0.1512933994E+05   0.1429927359E+07   94.51353    1.00000
   26 0.7151633858E+02  0.2738770585E+05   0.1430916617E+07   52.24668    1.00000
   25 0.6834114173E+02  0.3582098463E+05   0.1434947041E+07   40.05884    1.00000
   24 0.6600354331E+02  0.3970317445E+05   0.1441443926E+07   36.30551    1.00000
   23 0.6366594488E+02  0.4856327559E+05   0.1445460415E+07   29.76448    1.00000
   22 0.6049074803E+02  0.5717947936E+05   0.1457232659E+07   25.48524    1.00000
   21 0.5731555118E+02  0.6472121317E+05   0.1470368128E+07   22.71849    1.00000
   20 0.5414035433E+02  0.7158126866E+05   0.1484883282E+07   20.74402    1.00000
   19 0.5096515748E+02  0.7770310780E+05   0.1500813999E+07   19.31472    1.00000
   18 0.4778996063E+02  0.8214077789E+05   0.1518240891E+07   18.48340    1.00000
   17 0.4545236220E+02  0.8028386161E+05   0.1537078891E+07   19.14555    1.00000
   16 0.4311476378E+02  0.8855692021E+05   0.1546107415E+07   17.45891    1.00000
   15 0.3993956693E+02  0.9274716199E+05   0.1568153896E+07   16.90784    1.00000
   14 0.3676437008E+02  0.9487918519E+05   0.1590962228E+07   16.76830    1.00000
   13 0.3358917323E+02  0.9570864623E+05   0.1614290569E+07   16.86672    1.00000
   12 0.3041397638E+02  0.9511375880E+05   0.1637926016E+07   17.22071    1.00000
   11 0.2723877953E+02  0.9206162059E+05   0.1661640719E+07   18.04922    1.00000
   10 0.2490118110E+02  0.8397351801E+05   0.1684915326E+07   20.06484    1.00000
    9 0.2253484252E+02  0.8619554747E+05   0.1695147127E+07   19.66630    1.00000
    8 0.1930216535E+02  0.8097618809E+05   0.1718028093E+07   21.21646    1.00000
    7 0.1606948819E+02  0.7301545749E+05   0.1739677297E+07   23.82615    1.00000
    6 0.1283661417E+02  0.6316805327E+05   0.1759402239E+07   27.85272    1.00000
    5 0.9603740157E+01  0.5146545872E+05   0.1776658712E+07   34.52138    1.00000
    4 0.6371062992E+01  0.3841368717E+05   0.1790885854E+07   46.62103    1.00000
    3 0.3138385827E+01  0.2074892585E+05   0.1801648365E+07   86.83092    1.00000
    2 0.7610236220E+00  0.1858373827E+05   0.1807541695E+07   97.26470    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           14   ROD No.            3   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1117594279E+05   0.1437938538E+07  128.66373    1.00000
   27 0.7469153543E+02  0.1512934120E+05   0.1438520806E+07   95.08152    1.00000
   26 0.7151633858E+02  0.2738770733E+05   0.1440048077E+07   52.58009    1.00000
   25 0.6834114173E+02  0.3582098618E+05   0.1444547967E+07   40.32686    1.00000
   24 0.6600354331E+02  0.3970317568E+05   0.1451394994E+07   36.55614    1.00000
   23 0.6366594488E+02  0.4856327658E+05   0.1455484271E+07   29.97088    1.00000
   22 0.6049074803E+02  0.5717947878E+05   0.1467251884E+07   25.66046    1.00000
   21 0.5731555118E+02  0.6472121360E+05   0.1480324704E+07   22.87233    1.00000
   20 0.5414035433E+02  0.7158126883E+05   0.1494809731E+07   20.88269    1.00000
   19 0.5096515748E+02  0.7770310748E+05   0.1510725495E+07   19.44228    1.00000
   18 0.4778996063E+02  0.8214077764E+05   0.1528105800E+07   18.60350    1.00000
   17 0.4545236220E+02  0.8028386101E+05   0.1546802585E+07   19.26667    1.00000
   16 0.4311476378E+02  0.8855691946E+05   0.1555706747E+07   17.56731    1.00000
   15 0.3993956693E+02  0.9274716128E+05   0.1577207108E+07   17.00545    1.00000
   14 0.3676437008E+02  0.9487918444E+05   0.1599457946E+07   16.85784    1.00000
   13 0.3358917323E+02  0.9570864560E+05   0.1622191348E+07   16.94927    1.00000
   12 0.3041397638E+02  0.9511375819E+05   0.1645186732E+07   17.29704    1.00000
   11 0.2723877953E+02  0.9206162022E+05   0.1668196666E+07   18.12044    1.00000
   10 0.2490118110E+02  0.8397351756E+05   0.1690695761E+07   20.13368    1.00000
    9 0.2253484252E+02  0.8619554733E+05   0.1700549133E+07   19.72897    1.00000
    8 0.1930216535E+02  0.8097618805E+05   0.1722494708E+07   21.27162    1.00000
    7 0.1606948819E+02  0.7301545762E+05   0.1743199827E+07   23.87439    1.00000
    6 0.1283661417E+02  0.6316805353E+05   0.1762007543E+07   27.89397    1.00000
    5 0.9603740157E+01  0.5146545905E+05   0.1778413734E+07   34.55548    1.00000
    4 0.6371062992E+01  0.3841368745E+05   0.1791903064E+07   46.64752    1.00000
    3 0.3138385827E+01  0.2074892604E+05   0.1802080587E+07   86.85175    1.00000
    2 0.7610236220E+00  0.1858373814E+05   0.1807643526E+07   97.27018    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            3   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1117594833E+05   0.1602389256E+07  143.37837    1.00000
   27 0.7469153543E+02  0.1512934636E+05   0.1603617991E+07  105.99387    1.00000
   26 0.7151633858E+02  0.2738771123E+05   0.1606216179E+07   58.64733    1.00000
   25 0.6834114173E+02  0.3582098909E+05   0.1612237895E+07   45.00819    1.00000
   24 0.6600354331E+02  0.3970317711E+05   0.1620803745E+07   40.82302    1.00000
   23 0.6366594488E+02  0.4856327713E+05   0.1625612159E+07   33.47410    1.00000
   22 0.6049074803E+02  0.5717947880E+05   0.1638828202E+07   28.66113    1.00000
   21 0.5731555118E+02  0.6472121124E+05   0.1654127788E+07   25.55774    1.00000
   20 0.5414035433E+02  0.7158126592E+05   0.1671295077E+07   23.34822    1.00000
   19 0.5096515748E+02  0.7770310453E+05   0.1690253265E+07   21.75271    1.00000
   18 0.4778996063E+02  0.8214077431E+05   0.1710913232E+07   20.82904    1.00000
   17 0.4545236220E+02  0.8028385701E+05   0.1732893485E+07   21.58458    1.00000
   16 0.4311476378E+02  0.8855691706E+05   0.1743166504E+07   19.68414    1.00000
   15 0.3993956693E+02  0.9274716062E+05   0.1767862843E+07   19.06110    1.00000
   14 0.3676437008E+02  0.9487918445E+05   0.1793766698E+07   18.90580    1.00000
   13 0.3358917323E+02  0.9570864618E+05   0.1820325564E+07   19.01945    1.00000
   12 0.3041397638E+02  0.9511375926E+05   0.1847182808E+07   19.42077    1.00000
   11 0.2723877953E+02  0.9206162167E+05   0.1873939777E+07   20.35528    1.00000
   10 0.2490118110E+02  0.8397351887E+05   0.1899866932E+07   22.62460    1.00000
    9 0.2253484252E+02  0.8619554900E+05   0.1911094805E+07   22.17162    1.00000
    8 0.1930216535E+02  0.8097618917E+05   0.1936397598E+07   23.91317    1.00000
    7 0.1606948819E+02  0.7301545882E+05   0.1960244238E+07   26.84698    1.00000
    6 0.1283661417E+02  0.6316805501E+05   0.1981789843E+07   31.37329    1.00000
    5 0.9603740157E+01  0.5146546091E+05   0.2000432068E+07   38.86941    1.00000
    4 0.6371062992E+01  0.3841368935E+05   0.2015584868E+07   52.47048    1.00000
    3 0.3138385827E+01  0.2074892730E+05   0.2026846760E+07   97.68441    1.00000
