
 TIME =    0.0000000000000000     
 CHANNEL           19   ROD No.            1   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   24 0.6600354331E+02  0.7415593537E+05   0.1351146569E+07   18.22034    1.00000
   23 0.6366594488E+02  0.8956053282E+05   0.1358233014E+07   15.16553    1.00000
   22 0.6049074803E+02  0.1057288341E+06   0.1376783733E+07   13.02184    1.00000
   21 0.5731555118E+02  0.1199275120E+06   0.1398593944E+07   11.66199    1.00000
   20 0.5414035433E+02  0.1329379357E+06   0.1423637990E+07   10.70904    1.00000
   19 0.5096515748E+02  0.1446396909E+06   0.1452010857E+07   10.03881    1.00000
   18 0.4778996063E+02  0.1531472327E+06   0.1483728046E+07    9.68825    1.00000
   17 0.4545236220E+02  0.1520483848E+06   0.1518232164E+07    9.98519    1.00000
   16 0.4311476378E+02  0.1659397432E+06   0.1534692119E+07    9.24849    1.00000
   15 0.3993956693E+02  0.1746231627E+06   0.1573309384E+07    9.00974    1.00000
   14 0.3676437008E+02  0.1793615171E+06   0.1614526891E+07    9.00152    1.00000
   13 0.3358917323E+02  0.1816400581E+06   0.1657675383E+07    9.12616    1.00000
   12 0.3041397638E+02  0.1811960173E+06   0.1702284762E+07    9.39471    1.00000
   11 0.2723877953E+02  0.1758860083E+06   0.1747703172E+07    9.93657    1.00000
   10 0.2490118110E+02  0.1629749250E+06   0.1792578782E+07   10.99911    1.00000
    9 0.2253484252E+02  0.1656762030E+06   0.1812409394E+07   10.93947    1.00000
    8 0.1930216535E+02  0.1564649794E+06   0.1856631994E+07   11.86612    1.00000
    7 0.1606948819E+02  0.1416879019E+06   0.1898873794E+07   13.40181    1.00000
    6 0.1283661417E+02  0.1230635531E+06   0.1937490361E+07   15.74382    1.00000
    5 0.9603740157E+01  0.1006813294E+06   0.1971220174E+07   19.57881    1.00000
    4 0.6371062992E+01  0.7542516144E+05   0.1998827154E+07   26.50080    1.00000
    3 0.3138385827E+01  0.4504407644E+05   0.2019402806E+07   44.83171    1.00000
    2 0.7610236220E+00  0.2973367538E+05   0.2031568541E+07   68.32551    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           19   ROD No.            2   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2225603079E+05   0.1188078634E+07   53.38232    1.00000
   27 0.7469153543E+02  0.3140768767E+05   0.1188882969E+07   37.85325    1.00000
   26 0.7151633858E+02  0.4934304366E+05   0.1191364303E+07   24.14452    1.00000
   25 0.6834114173E+02  0.6440726504E+05   0.1197250245E+07   18.58875    1.00000
   24 0.6600354331E+02  0.7235983082E+05   0.1206513252E+07   16.67380    1.00000
   23 0.6366594488E+02  0.8733218300E+05   0.1212259226E+07   13.88101    1.00000
   22 0.6049074803E+02  0.1031025089E+06   0.1228949928E+07   11.91969    1.00000
   21 0.5731555118E+02  0.1169508800E+06   0.1247744166E+07   10.66896    1.00000
   20 0.5414035433E+02  0.1296416056E+06   0.1269008664E+07    9.78859    1.00000
   19 0.5096515748E+02  0.1410561512E+06   0.1292879135E+07    9.16571    1.00000
   18 0.4778996063E+02  0.1493543967E+06   0.1319448855E+07    8.83435    1.00000
   17 0.4545236220E+02  0.1483924096E+06   0.1348476809E+07    9.08724    1.00000
   16 0.4311476378E+02  0.1618425740E+06   0.1362620908E+07    8.41942    1.00000
   15 0.3993956693E+02  0.1703254348E+06   0.1396824024E+07    8.20091    1.00000
   14 0.3676437008E+02  0.1749597742E+06   0.1432913290E+07    8.18996    1.00000
   13 0.3358917323E+02  0.1771952726E+06   0.1470537179E+07    8.29896    1.00000
   12 0.3041397638E+02  0.1767759312E+06   0.1509368715E+07    8.53832    1.00000
   11 0.2723877953E+02  0.1716079536E+06   0.1548965932E+07    9.02619    1.00000
   10 0.2490118110E+02  0.1591406370E+06   0.1588339843E+07    9.98073    1.00000
    9 0.2253484252E+02  0.1616709688E+06   0.1606001169E+07    9.93376    1.00000
    8 0.1930216535E+02  0.1527013178E+06   0.1645481394E+07   10.77582    1.00000
    7 0.1606948819E+02  0.1382950612E+06   0.1683344055E+07   12.17212    1.00000
    6 0.1283661417E+02  0.1201280879E+06   0.1718241813E+07   14.30341    1.00000
    5 0.9603740157E+01  0.9828971892E+05   0.1749087826E+07   17.79523    1.00000
    4 0.6371062992E+01  0.7364348769E+05   0.1774757392E+07   24.09931    1.00000
    3 0.3138385827E+01  0.4404939776E+05   0.1794322370E+07   40.73432    1.00000
    2 0.7610236220E+00  0.2916482271E+05   0.1806206392E+07   61.93099    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           20   ROD No.            2   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2225602150E+05   0.1181897687E+07   53.10463    1.00000
   27 0.7469153543E+02  0.3140767998E+05   0.1182532209E+07   37.65105    1.00000
   26 0.7151633858E+02  0.4934303741E+05   0.1184902680E+07   24.01357    1.00000
   25 0.6834114173E+02  0.6440726080E+05   0.1190866139E+07   18.48963    1.00000
   24 0.6600354331E+02  0.7235982800E+05   0.1200405151E+07   16.58939    1.00000
   23 0.6366594488E+02  0.8733218071E+05   0.1206285657E+07   13.81261    1.00000
   22 0.6049074803E+02  0.1031025070E+06   0.1222579295E+07   11.85790    1.00000
   21 0.5731555118E+02  0.1169508793E+06   0.1241255225E+07   10.61347    1.00000
   20 0.5414035433E+02  0.1296416057E+06   0.1262567861E+07    9.73891    1.00000
   19 0.5096515748E+02  0.1410561517E+06   0.1286718676E+07    9.12203    1.00000
   18 0.4778996063E+02  0.1493543984E+06   0.1313853700E+07    8.79689    1.00000
   17 0.4545236220E+02  0.1483924097E+06   0.1343710117E+07    9.05511    1.00000
   16 0.4311476378E+02  0.1618425745E+06   0.1358233384E+07    8.39231    1.00000
   15 0.3993956693E+02  0.1703254339E+06   0.1392343865E+07    8.17461    1.00000
   14 0.3676437008E+02  0.1749597738E+06   0.1428633436E+07    8.16550    1.00000
   13 0.3358917323E+02  0.1771952728E+06   0.1466659878E+07    8.27708    1.00000
   12 0.3041397638E+02  0.1767759321E+06   0.1506108429E+07    8.51987    1.00000
   11 0.2723877953E+02  0.1716079556E+06   0.1546522203E+07    9.01195    1.00000
   10 0.2490118110E+02  0.1591406374E+06   0.1586844067E+07    9.97133    1.00000
    9 0.2253484252E+02  0.1616709716E+06   0.1604889539E+07    9.92689    1.00000
    8 0.1930216535E+02  0.1527013214E+06   0.1644564823E+07   10.76981    1.00000
    7 0.1606948819E+02  0.1382950647E+06   0.1682712163E+07   12.16755    1.00000
    6 0.1283661417E+02  0.1201280907E+06   0.1717884445E+07   14.30044    1.00000
    5 0.9603740157E+01  0.9828972073E+05   0.1748955114E+07   17.79388    1.00000
    4 0.6371062992E+01  0.7364348852E+05   0.1774765000E+07   24.09942    1.00000
    3 0.3138385827E+01  0.4404939810E+05   0.1794370295E+07   40.73541    1.00000
    2 0.7610236220E+00  0.2916482262E+05   0.1806238112E+07   61.93208    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            9   ROD No.            2   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2225603442E+05   0.1323082309E+07   59.44825    1.00000
   27 0.7469153543E+02  0.3140769095E+05   0.1325198060E+07   42.19343    1.00000
   26 0.7151633858E+02  0.4934304506E+05   0.1329847170E+07   26.95106    1.00000
   25 0.6834114173E+02  0.6440726492E+05   0.1338592193E+07   20.78325    1.00000
   24 0.6600354331E+02  0.7235982760E+05   0.1351146569E+07   18.67261    1.00000
   23 0.6366594488E+02  0.8733217933E+05   0.1358233014E+07   15.55249    1.00000
   22 0.6049074803E+02  0.1031025031E+06   0.1376783733E+07   13.35354    1.00000
   21 0.5731555118E+02  0.1169508731E+06   0.1398593944E+07   11.95882    1.00000
   20 0.5414035433E+02  0.1296415979E+06   0.1423637990E+07   10.98134    1.00000
   19 0.5096515748E+02  0.1410561431E+06   0.1452010857E+07   10.29385    1.00000
   18 0.4778996063E+02  0.1493543892E+06   0.1483728046E+07    9.93428    1.00000
   17 0.4545236220E+02  0.1483923977E+06   0.1518232164E+07   10.23120    1.00000
   16 0.4311476378E+02  0.1618425672E+06   0.1534692119E+07    9.48262    1.00000
   15 0.3993956693E+02  0.1703254302E+06   0.1573309384E+07    9.23708    1.00000
   14 0.3676437008E+02  0.1749597711E+06   0.1614526891E+07    9.22799    1.00000
   13 0.3358917323E+02  0.1771952710E+06   0.1657675383E+07    9.35508    1.00000
   12 0.3041397638E+02  0.1767759313E+06   0.1702284762E+07    9.62962    1.00000
   11 0.2723877953E+02  0.1716079562E+06   0.1747703172E+07   10.18428    1.00000
   10 0.2490118110E+02  0.1591406368E+06   0.1792578782E+07   11.26412    1.00000
    9 0.2253484252E+02  0.1616709733E+06   0.1812409394E+07   11.21048    1.00000
    8 0.1930216535E+02  0.1527013221E+06   0.1856631994E+07   12.15858    1.00000
    7 0.1606948819E+02  0.1382950659E+06   0.1898873794E+07   13.73060    1.00000
    6 0.1283661417E+02  0.1201280932E+06   0.1937490361E+07   16.12854    1.00000
    5 0.9603740157E+01  0.9828972447E+05   0.1971220174E+07   20.05520    1.00000
    4 0.6371062992E+01  0.7364349275E+05   0.1998827154E+07   27.14194    1.00000
    3 0.3138385827E+01  0.4404940139E+05   0.2019402806E+07   45.84405    1.00000
    2 0.7610236220E+00  0.2916482028E+05   0.2031568541E+07   69.65819    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           10   ROD No.            2   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2225602648E+05   0.1165859863E+07   52.38401    1.00000
   27 0.7469153543E+02  0.3140768413E+05   0.1166841057E+07   37.15145    1.00000
   26 0.7151633858E+02  0.4934304073E+05   0.1169695006E+07   23.70537    1.00000
   25 0.6834114173E+02  0.6440726147E+05   0.1176159380E+07   18.26129    1.00000
   24 0.6600354331E+02  0.7235982794E+05   0.1186122737E+07   16.39201    1.00000
   23 0.6366594488E+02  0.8733218021E+05   0.1192088175E+07   13.65004    1.00000
   22 0.6049074803E+02  0.1031025079E+06   0.1208721198E+07   11.72349    1.00000
   21 0.5731555118E+02  0.1169508782E+06   0.1227802531E+07   10.49845    1.00000
   20 0.5414035433E+02  0.1296416059E+06   0.1249633040E+07    9.63914    1.00000
   19 0.5096515748E+02  0.1410561507E+06   0.1274361778E+07    9.03443    1.00000
   18 0.4778996063E+02  0.1493543974E+06   0.1302086221E+07    8.71810    1.00000
   17 0.4545236220E+02  0.1483924097E+06   0.1332483036E+07    8.97946    1.00000
   16 0.4311476378E+02  0.1618425741E+06   0.1347194676E+07    8.32411    1.00000
   15 0.3993956693E+02  0.1703254339E+06   0.1382117229E+07    8.11457    1.00000
   14 0.3676437008E+02  0.1749597738E+06   0.1419167094E+07    8.11139    1.00000
   13 0.3358917323E+02  0.1771952730E+06   0.1457994506E+07    8.22818    1.00000
   12 0.3041397638E+02  0.1767759320E+06   0.1498260395E+07    8.47548    1.00000
   11 0.2723877953E+02  0.1716079550E+06   0.1539484216E+07    8.97094    1.00000
   10 0.2490118110E+02  0.1591406374E+06   0.1580574897E+07    9.93194    1.00000
    9 0.2253484252E+02  0.1616709706E+06   0.1598947519E+07    9.89013    1.00000
    8 0.1930216535E+02  0.1527013200E+06   0.1639719704E+07   10.73808    1.00000
    7 0.1606948819E+02  0.1382950630E+06   0.1678873716E+07   12.13980    1.00000
    6 0.1283661417E+02  0.1201280890E+06   0.1715016991E+07   14.27657    1.00000
    5 0.9603740157E+01  0.9828971928E+05   0.1746988601E+07   17.77387    1.00000
    4 0.6371062992E+01  0.7364348754E+05   0.1773587817E+07   24.08343    1.00000
    3 0.3138385827E+01  0.4404939767E+05   0.1793829757E+07   40.72314    1.00000
    2 0.7610236220E+00  0.2916482285E+05   0.1806097993E+07   61.92727    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           20   ROD No.            3   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2218874353E+05   0.1181897687E+07   53.26564    1.00000
   27 0.7469153543E+02  0.3131725307E+05   0.1182532209E+07   37.75977    1.00000
   26 0.7151633858E+02  0.4920544308E+05   0.1184902680E+07   24.08072    1.00000
   25 0.6834114173E+02  0.6423499335E+05   0.1190866139E+07   18.53921    1.00000
   24 0.6600354331E+02  0.7216556229E+05   0.1200405151E+07   16.63404    1.00000
   23 0.6366594488E+02  0.8709785010E+05   0.1206285657E+07   13.84978    1.00000
   22 0.6049074803E+02  0.1028212524E+06   0.1222579295E+07   11.89034    1.00000
   21 0.5731555118E+02  0.1166306022E+06   0.1241255225E+07   10.64262    1.00000
   20 0.5414035433E+02  0.1292839712E+06   0.1262567861E+07    9.76585    1.00000
   19 0.5096515748E+02  0.1406609691E+06   0.1286718676E+07    9.14766    1.00000
   18 0.4778996063E+02  0.1489386036E+06   0.1313853700E+07    8.82144    1.00000
   17 0.4545236220E+02  0.1479751161E+06   0.1343710117E+07    9.08065    1.00000
   16 0.4311476378E+02  0.1613849630E+06   0.1358233384E+07    8.41611    1.00000
   15 0.3993956693E+02  0.1698331604E+06   0.1392343865E+07    8.19830    1.00000
   14 0.3676437008E+02  0.1744514313E+06   0.1428633436E+07    8.18929    1.00000
   13 0.3358917323E+02  0.1766757828E+06   0.1466659878E+07    8.30142    1.00000
   12 0.3041397638E+02  0.1762510549E+06   0.1506108429E+07    8.54524    1.00000
   11 0.2723877953E+02  0.1711004022E+06   0.1546522203E+07    9.03868    1.00000
   10 0.2490118110E+02  0.1586672137E+06   0.1586844067E+07   10.00108    1.00000
    9 0.2253484252E+02  0.1611868142E+06   0.1604889539E+07    9.95670    1.00000
    8 0.1930216535E+02  0.1522345411E+06   0.1644564823E+07   10.80284    1.00000
    7 0.1606948819E+02  0.1378710927E+06   0.1682712163E+07   12.20497    1.00000
    6 0.1283661417E+02  0.1197561544E+06   0.1717884445E+07   14.34485    1.00000
    5 0.9603740157E+01  0.9798235491E+05   0.1748955114E+07   17.84969    1.00000
    4 0.6371062992E+01  0.7340692970E+05   0.1774765000E+07   24.17708    1.00000
    3 0.3138385827E+01  0.4391072692E+05   0.1794370295E+07   40.86405    1.00000
    2 0.7610236220E+00  0.2904427798E+05   0.1806238112E+07   62.18912    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           21   ROD No.            3   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2218875303E+05   0.1192479233E+07   53.74251    1.00000
   27 0.7469153543E+02  0.3131726115E+05   0.1193170779E+07   38.09946    1.00000
   26 0.7151633858E+02  0.4920544981E+05   0.1195516863E+07   24.29643    1.00000
   25 0.6834114173E+02  0.6423499831E+05   0.1201292088E+07   18.70152    1.00000
   24 0.6600354331E+02  0.7216556571E+05   0.1210482204E+07   16.77368    1.00000
   23 0.6366594488E+02  0.8709785149E+05   0.1216205240E+07   13.96367    1.00000
   22 0.6049074803E+02  0.1028212549E+06   0.1232832682E+07   11.99006    1.00000
   21 0.5731555118E+02  0.1166306036E+06   0.1251504132E+07   10.73050    1.00000
   20 0.5414035433E+02  0.1292839717E+06   0.1272606918E+07    9.84350    1.00000
   19 0.5096515748E+02  0.1406609674E+06   0.1296293335E+07    9.21573    1.00000
   18 0.4778996063E+02  0.1489386025E+06   0.1322673586E+07    8.88066    1.00000
   17 0.4545236220E+02  0.1479751162E+06   0.1351526141E+07    9.13347    1.00000
   16 0.4311476378E+02  0.1613849630E+06   0.1365598405E+07    8.46175    1.00000
   15 0.3993956693E+02  0.1698331615E+06   0.1399622683E+07    8.24116    1.00000
   14 0.3676437008E+02  0.1744514321E+06   0.1435497065E+07    8.22863    1.00000
   13 0.3358917323E+02  0.1766757829E+06   0.1472875546E+07    8.33660    1.00000
   12 0.3041397638E+02  0.1762510542E+06   0.1511441700E+07    8.57550    1.00000
   11 0.2723877953E+02  0.1711004006E+06   0.1550763688E+07    9.06347    1.00000
   10 0.2490118110E+02  0.1586672134E+06   0.1589866605E+07   10.02013    1.00000
    9 0.2253484252E+02  0.1611868119E+06   0.1607410653E+07    9.97235    1.00000
    8 0.1930216535E+02  0.1522345377E+06   0.1646639818E+07   10.81647    1.00000
    7 0.1606948819E+02  0.1378710895E+06   0.1684248645E+07   12.21611    1.00000
    6 0.1283661417E+02  0.1197561520E+06   0.1718906855E+07   14.35339    1.00000
    5 0.9603740157E+01  0.9798235342E+05   0.1749536612E+07   17.85563    1.00000
    4 0.6371062992E+01  0.7340692902E+05   0.1775022242E+07   24.18058    1.00000
    3 0.3138385827E+01  0.4391072686E+05   0.1794441193E+07   40.86567    1.00000
    2 0.7610236220E+00  0.2904427792E+05   0.1806237179E+07   62.18909    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           10   ROD No.            3   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2218874851E+05   0.1165859863E+07   52.54284    1.00000
   27 0.7469153543E+02  0.3131725723E+05   0.1166841057E+07   37.25872    1.00000
   26 0.7151633858E+02  0.4920544640E+05   0.1169695006E+07   23.77166    1.00000
   25 0.6834114173E+02  0.6423499403E+05   0.1176159380E+07   18.31026    1.00000
   24 0.6600354331E+02  0.7216556224E+05   0.1186122737E+07   16.43613    1.00000
   23 0.6366594488E+02  0.8709784960E+05   0.1192088175E+07   13.68677    1.00000
   22 0.6049074803E+02  0.1028212533E+06   0.1208721198E+07   11.75556    1.00000
   21 0.5731555118E+02  0.1166306011E+06   0.1227802531E+07   10.52728    1.00000
   20 0.5414035433E+02  0.1292839715E+06   0.1249633040E+07    9.66580    1.00000
   19 0.5096515748E+02  0.1406609681E+06   0.1274361778E+07    9.05981    1.00000
   18 0.4778996063E+02  0.1489386027E+06   0.1302086221E+07    8.74244    1.00000
   17 0.4545236220E+02  0.1479751160E+06   0.1332483036E+07    9.00478    1.00000
   16 0.4311476378E+02  0.1613849626E+06   0.1347194676E+07    8.34771    1.00000
   15 0.3993956693E+02  0.1698331605E+06   0.1382117229E+07    8.13809    1.00000
   14 0.3676437008E+02  0.1744514314E+06   0.1419167094E+07    8.13503    1.00000
   13 0.3358917323E+02  0.1766757830E+06   0.1457994506E+07    8.25237    1.00000
   12 0.3041397638E+02  0.1762510547E+06   0.1498260395E+07    8.50072    1.00000
   11 0.2723877953E+02  0.1711004016E+06   0.1539484216E+07    8.99755    1.00000
   10 0.2490118110E+02  0.1586672137E+06   0.1580574897E+07    9.96157    1.00000
    9 0.2253484252E+02  0.1611868132E+06   0.1598947519E+07    9.91984    1.00000
    8 0.1930216535E+02  0.1522345396E+06   0.1639719704E+07   10.77101    1.00000
    7 0.1606948819E+02  0.1378710910E+06   0.1678873716E+07   12.17713    1.00000
    6 0.1283661417E+02  0.1197561527E+06   0.1715016991E+07   14.32091    1.00000
    5 0.9603740157E+01  0.9798235346E+05   0.1746988601E+07   17.82962    1.00000
    4 0.6371062992E+01  0.7340692873E+05   0.1773587817E+07   24.16104    1.00000
    3 0.3138385827E+01  0.4391072648E+05   0.1793829757E+07   40.85174    1.00000
    2 0.7610236220E+00  0.2904427821E+05   0.1806097993E+07   62.18430    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           11   ROD No.            3   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2218875730E+05   0.1327944920E+07   59.84765    1.00000
   27 0.7469153543E+02  0.3131726503E+05   0.1329942935E+07   42.46677    1.00000
   26 0.7151633858E+02  0.4920545180E+05   0.1334427585E+07   27.11951    1.00000
   25 0.6834114173E+02  0.6423499873E+05   0.1343001813E+07   20.90763    1.00000
   24 0.6600354331E+02  0.7216556310E+05   0.1355404953E+07   18.78188    1.00000
   23 0.6366594488E+02  0.8709784997E+05   0.1362457128E+07   15.64283    1.00000
   22 0.6049074803E+02  0.1028212495E+06   0.1380985619E+07   13.43094    1.00000
   21 0.5731555118E+02  0.1166305971E+06   0.1402686465E+07   12.02675    1.00000
   20 0.5414035433E+02  0.1292839644E+06   0.1427562503E+07   11.04207    1.00000
   19 0.5096515748E+02  0.1406609612E+06   0.1455728920E+07   10.34920    1.00000
   18 0.4778996063E+02  0.1489385952E+06   0.1487213721E+07    9.98542    1.00000
   17 0.4545236220E+02  0.1479751048E+06   0.1521479953E+07   10.28200    1.00000
   16 0.4311476378E+02  0.1613849564E+06   0.1537841278E+07    9.52902    1.00000
   15 0.3993956693E+02  0.1698331572E+06   0.1576272613E+07    9.28130    1.00000
   14 0.3676437008E+02  0.1744514291E+06   0.1617249497E+07    9.27049    1.00000
   13 0.3358917323E+02  0.1766757814E+06   0.1660123180E+07    9.39644    1.00000
   12 0.3041397638E+02  0.1762510543E+06   0.1704435700E+07    9.67050    1.00000
   11 0.2723877953E+02  0.1711004032E+06   0.1749545901E+07   10.22526    1.00000
   10 0.2490118110E+02  0.1586672133E+06   0.1794118309E+07   11.30743    1.00000
    9 0.2253484252E+02  0.1611868163E+06   0.1813817070E+07   11.25289    1.00000
    8 0.1930216535E+02  0.1522345420E+06   0.1857761300E+07   12.20328    1.00000
    7 0.1606948819E+02  0.1378710942E+06   0.1899734016E+07   13.77906    1.00000
    6 0.1283661417E+02  0.1197561572E+06   0.1938105114E+07   16.18376    1.00000
    5 0.9603740157E+01  0.9798235888E+05   0.1971621869E+07   20.12221    1.00000
    4 0.6371062992E+01  0.7340693403E+05   0.1999056157E+07   27.23252    1.00000
    3 0.3138385827E+01  0.4391073037E+05   0.2019502277E+07   45.99109    1.00000
    2 0.7610236220E+00  0.2904427561E+05   0.2031593996E+07   69.94817    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           21   ROD No.            4   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2249818694E+05   0.1192479233E+07   53.00335    1.00000
   27 0.7469153543E+02  0.3182436460E+05   0.1193170779E+07   37.49237    1.00000
   26 0.7151633858E+02  0.5007235897E+05   0.1195516863E+07   23.87578    1.00000
   25 0.6834114173E+02  0.6537875559E+05   0.1201292088E+07   18.37435    1.00000
   24 0.6600354331E+02  0.7336583319E+05   0.1210482204E+07   16.49926    1.00000
   23 0.6366594488E+02  0.8864699237E+05   0.1216205240E+07   13.71964    1.00000
   22 0.6049074803E+02  0.1046425439E+06   0.1232832682E+07   11.78137    1.00000
   21 0.5731555118E+02  0.1186880841E+06   0.1251504132E+07   10.54448    1.00000
   20 0.5414035433E+02  0.1315547743E+06   0.1272606918E+07    9.67359    1.00000
   19 0.5096515748E+02  0.1431201673E+06   0.1296293335E+07    9.05738    1.00000
   18 0.4778996063E+02  0.1515326103E+06   0.1322673586E+07    8.72864    1.00000
   17 0.4545236220E+02  0.1503667243E+06   0.1351526141E+07    8.98820    1.00000
   16 0.4311476378E+02  0.1641679461E+06   0.1365598405E+07    8.31830    1.00000
   15 0.3993956693E+02  0.1727375532E+06   0.1399622683E+07    8.10260    1.00000
   14 0.3676437008E+02  0.1774103852E+06   0.1435497065E+07    8.09139    1.00000
   13 0.3358917323E+02  0.1796486268E+06   0.1472875546E+07    8.19865    1.00000
   12 0.3041397638E+02  0.1791930417E+06   0.1511441700E+07    8.43471    1.00000
   11 0.2723877953E+02  0.1739341091E+06   0.1550763688E+07    8.91581    1.00000
   10 0.2490118110E+02  0.1610909847E+06   0.1589866605E+07    9.86937    1.00000
    9 0.2253484252E+02  0.1638175032E+06   0.1607410653E+07    9.81220    1.00000
    8 0.1930216535E+02  0.1546917777E+06   0.1646639818E+07   10.64465    1.00000
    7 0.1606948819E+02  0.1400730948E+06   0.1684248645E+07   12.02407    1.00000
    6 0.1283661417E+02  0.1216500384E+06   0.1718906855E+07   14.12993    1.00000
    5 0.9603740157E+01  0.9951529860E+05   0.1749536612E+07   17.58058    1.00000
    4 0.6371062992E+01  0.7453315971E+05   0.1775022242E+07   23.81520    1.00000
    3 0.3138385827E+01  0.4452762912E+05   0.1794441193E+07   40.29950    1.00000
