
 TIME =    0.0000000000000000     
 CHANNEL           20   ROD No.            1   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   10 0.2490118110E+02  0.1698137183E+06   0.1468810894E+07    8.64954    1.00000
    9 0.2253484252E+02  0.1736571052E+06   0.1486671095E+07    8.56096    1.00000
    8 0.1930216535E+02  0.1644423465E+06   0.1525634957E+07    9.27763    1.00000
    7 0.1606948819E+02  0.1492998621E+06   0.1563052056E+07   10.46921    1.00000
    6 0.1283661417E+02  0.1299927594E+06   0.1597462446E+07   12.28886    1.00000
    5 0.9603740157E+01  0.1065426404E+06   0.1627808006E+07   15.27847    1.00000
    4 0.6371062992E+01  0.7998203627E+05   0.1652994456E+07   20.66707    1.00000
    3 0.3138385827E+01  0.4917060509E+05   0.1672159105E+07   34.00729    1.00000
    2 0.7610236220E+00  0.3445940246E+05   0.1683212773E+07   48.84626    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           20   ROD No.            2   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2423820801E+05   0.1098607072E+07   45.32542    1.00000
   27 0.7469153543E+02  0.3323706311E+05   0.1101987795E+07   33.15539    1.00000
   26 0.7151633858E+02  0.5119855002E+05   0.1108074656E+07   21.64270    1.00000
   25 0.6834114173E+02  0.6676508340E+05   0.1117699257E+07   16.74078    1.00000
   24 0.6600354331E+02  0.7480889506E+05   0.1130454494E+07   15.11123    1.00000
   23 0.6366594488E+02  0.9072202061E+05   0.1137293817E+07   12.53603    1.00000
   22 0.6049074803E+02  0.1072245106E+06   0.1155155965E+07   10.77325    1.00000
   21 0.5731555118E+02  0.1218106911E+06   0.1176419226E+07    9.65777    1.00000
   20 0.5414035433E+02  0.1352907132E+06   0.1200944585E+07    8.87677    1.00000
   19 0.5096515748E+02  0.1475464010E+06   0.1228658410E+07    8.32727    1.00000
   18 0.4778996063E+02  0.1565990859E+06   0.1259457729E+07    8.04256    1.00000
   17 0.4545236220E+02  0.1552696770E+06   0.1292794013E+07    8.32612    1.00000
   16 0.4311476378E+02  0.1703293820E+06   0.1308635916E+07    7.68297    1.00000
   15 0.3993956693E+02  0.1796753508E+06   0.1346215448E+07    7.49249    1.00000
   14 0.3676437008E+02  0.1850263870E+06   0.1386423080E+07    7.49311    1.00000
   13 0.3358917323E+02  0.1879005838E+06   0.1428609336E+07    7.60301    1.00000
   12 0.3041397638E+02  0.1879977738E+06   0.1472297346E+07    7.83146    1.00000
   11 0.2723877953E+02  0.1830346086E+06   0.1516893868E+07    8.28747    1.00000
   10 0.2490118110E+02  0.1693907581E+06   0.1561190054E+07    9.21650    1.00000
    9 0.2253484252E+02  0.1731602929E+06   0.1580867235E+07    9.12950    1.00000
    8 0.1930216535E+02  0.1639759219E+06   0.1625044299E+07    9.91026    1.00000
    7 0.1606948819E+02  0.1488788334E+06   0.1667458902E+07   11.20011    1.00000
    6 0.1283661417E+02  0.1296281236E+06   0.1706584931E+07   13.16524    1.00000
    5 0.9603740157E+01  0.1062461586E+06   0.1741191175E+07   16.38827    1.00000
    4 0.6371062992E+01  0.7976167949E+05   0.1769986563E+07   22.19094    1.00000
    3 0.3138385827E+01  0.4905558728E+05   0.1791923578E+07   36.52843    1.00000
    2 0.7610236220E+00  0.3437330653E+05   0.1805489389E+07   52.52592    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           21   ROD No.            2   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2423819890E+05   0.1088848386E+07   44.92283    1.00000
   27 0.7469153543E+02  0.3323705610E+05   0.1092023560E+07   32.85560    1.00000
   26 0.7151633858E+02  0.5119854316E+05   0.1097980543E+07   21.44554    1.00000
   25 0.6834114173E+02  0.6676507861E+05   0.1107662049E+07   16.59044    1.00000
   24 0.6600354331E+02  0.7480889195E+05   0.1120644091E+07   14.98009    1.00000
   23 0.6366594488E+02  0.9072202008E+05   0.1127594246E+07   12.42911    1.00000
   22 0.6049074803E+02  0.1072245089E+06   0.1145243360E+07   10.68080    1.00000
   21 0.5731555118E+02  0.1218106922E+06   0.1166435271E+07    9.57580    1.00000
   20 0.5414035433E+02  0.1352907132E+06   0.1191075907E+07    8.80383    1.00000
   19 0.5096515748E+02  0.1475464015E+06   0.1219160446E+07    8.26290    1.00000
   18 0.4778996063E+02  0.1565990881E+06   0.1250620515E+07    7.98613    1.00000
   17 0.4545236220E+02  0.1552696773E+06   0.1284865190E+07    8.27506    1.00000
   16 0.4311476378E+02  0.1703293820E+06   0.1301123674E+07    7.63887    1.00000
   15 0.3993956693E+02  0.1796753496E+06   0.1338813850E+07    7.45129    1.00000
   14 0.3676437008E+02  0.1850263860E+06   0.1379415706E+07    7.45524    1.00000
   13 0.3358917323E+02  0.1879005834E+06   0.1422236490E+07    7.56909    1.00000
   12 0.3041397638E+02  0.1879977741E+06   0.1466814674E+07    7.80230    1.00000
   11 0.2723877953E+02  0.1830346098E+06   0.1512534009E+07    8.26365    1.00000
   10 0.2490118110E+02  0.1693907584E+06   0.1558094833E+07    9.19823    1.00000
    9 0.2253484252E+02  0.1731602949E+06   0.1578281000E+07    9.11457    1.00000
    8 0.1930216535E+02  0.1639759250E+06   0.1622861366E+07    9.89695    1.00000
    7 0.1606948819E+02  0.1488788365E+06   0.1665835280E+07   11.18920    1.00000
    6 0.1283661417E+02  0.1296281260E+06   0.1705509668E+07   13.15694    1.00000
    5 0.9603740157E+01  0.1062461602E+06   0.1740589652E+07   16.38261    1.00000
    4 0.6371062992E+01  0.7976168011E+05   0.1769733502E+07   22.18777    1.00000
    3 0.3138385827E+01  0.4905558749E+05   0.1791866653E+07   36.52727    1.00000
    2 0.7610236220E+00  0.3437330654E+05   0.1805502587E+07   52.52630    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           10   ROD No.            2   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2423821058E+05   0.1035423580E+07   42.71865    1.00000
   27 0.7469153543E+02  0.3323706686E+05   0.1039287899E+07   31.26894    1.00000
   26 0.7151633858E+02  0.5119855437E+05   0.1045868542E+07   20.42770    1.00000
   25 0.6834114173E+02  0.6676508816E+05   0.1056121530E+07   15.81847    1.00000
   24 0.6600354331E+02  0.7480889780E+05   0.1069210423E+07   14.29256    1.00000
   23 0.6366594488E+02  0.9072202506E+05   0.1076024928E+07   11.86068    1.00000
   22 0.6049074803E+02  0.1072245141E+06   0.1092776704E+07   10.19148    1.00000
   21 0.5731555118E+02  0.1218106944E+06   0.1112841709E+07    9.13583    1.00000
   20 0.5414035433E+02  0.1352907147E+06   0.1136050440E+07    8.39711    1.00000
   19 0.5096515748E+02  0.1475464037E+06   0.1162350383E+07    7.87786    1.00000
   18 0.4778996063E+02  0.1565990887E+06   0.1191608441E+07    7.60929    1.00000
   17 0.4545236220E+02  0.1552696778E+06   0.1223234388E+07    7.87813    1.00000
   16 0.4311476378E+02  0.1703293828E+06   0.1238165500E+07    7.26924    1.00000
   15 0.3993956693E+02  0.1796753496E+06   0.1272339326E+07    7.08132    1.00000
   14 0.3676437008E+02  0.1850263858E+06   0.1309056174E+07    7.07497    1.00000
   13 0.3358917323E+02  0.1879005829E+06   0.1347609243E+07    7.17193    1.00000
   12 0.3041397638E+02  0.1879977734E+06   0.1387558715E+07    7.38072    1.00000
   11 0.2723877953E+02  0.1830346088E+06   0.1428335877E+07    7.80364    1.00000
   10 0.2490118110E+02  0.1693907577E+06   0.1468810894E+07    8.67114    1.00000
    9 0.2253484252E+02  0.1731602941E+06   0.1486671095E+07    8.58552    1.00000
    8 0.1930216535E+02  0.1639759246E+06   0.1525634957E+07    9.30402    1.00000
    7 0.1606948819E+02  0.1488788363E+06   0.1563052056E+07   10.49882    1.00000
    6 0.1283661417E+02  0.1296281255E+06   0.1597462446E+07   12.32342    1.00000
    5 0.9603740157E+01  0.1062461591E+06   0.1627808006E+07   15.32110    1.00000
    4 0.6371062992E+01  0.7976167887E+05   0.1652994456E+07   20.72417    1.00000
    3 0.3138385827E+01  0.4905558666E+05   0.1672159105E+07   34.08703    1.00000
    2 0.7610236220E+00  0.3437330768E+05   0.1683212773E+07   48.96860    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           11   ROD No.            2   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2423820743E+05   0.1031215566E+07   42.54504    1.00000
   27 0.7469153543E+02  0.3323706426E+05   0.1035136304E+07   31.14404    1.00000
   26 0.7151633858E+02  0.5119855231E+05   0.1041859803E+07   20.34940    1.00000
   25 0.6834114173E+02  0.6676508682E+05   0.1052313800E+07   15.76144    1.00000
   24 0.6600354331E+02  0.7480889715E+05   0.1065624938E+07   14.24463    1.00000
   23 0.6366594488E+02  0.9072202437E+05   0.1072519403E+07   11.82204    1.00000
   22 0.6049074803E+02  0.1072245138E+06   0.1089337056E+07   10.15940    1.00000
   21 0.5731555118E+02  0.1218106944E+06   0.1109510712E+07    9.10848    1.00000
   20 0.5414035433E+02  0.1352907151E+06   0.1132913878E+07    8.37392    1.00000
   19 0.5096515748E+02  0.1475464041E+06   0.1159498399E+07    7.85853    1.00000
   18 0.4778996063E+02  0.1565990894E+06   0.1189109371E+07    7.59334    1.00000
   17 0.4545236220E+02  0.1552696783E+06   0.1221105450E+07    7.86442    1.00000
   16 0.4311476378E+02  0.1703293830E+06   0.1236173210E+07    7.25755    1.00000
   15 0.3993956693E+02  0.1796753494E+06   0.1270492027E+07    7.07104    1.00000
   14 0.3676437008E+02  0.1850263857E+06   0.1307405328E+07    7.06605    1.00000
   13 0.3358917323E+02  0.1879005829E+06   0.1346218335E+07    7.16452    1.00000
   12 0.3041397638E+02  0.1879977735E+06   0.1386473756E+07    7.37495    1.00000
   11 0.2723877953E+02  0.1830346091E+06   0.1427568549E+07    7.79945    1.00000
   10 0.2490118110E+02  0.1693907580E+06   0.1468325532E+07    8.66827    1.00000
    9 0.2253484252E+02  0.1731602944E+06   0.1486268725E+07    8.58320    1.00000
    8 0.1930216535E+02  0.1639759252E+06   0.1525330212E+07    9.30216    1.00000
    7 0.1606948819E+02  0.1488788367E+06   0.1562842942E+07   10.49742    1.00000
    6 0.1283661417E+02  0.1296281258E+06   0.1597337964E+07   12.32246    1.00000
    5 0.9603740157E+01  0.1062461593E+06   0.1627747627E+07   15.32053    1.00000
    4 0.6371062992E+01  0.7976167888E+05   0.1652974442E+07   20.72392    1.00000
    3 0.3138385827E+01  0.4905558670E+05   0.1672159002E+07   34.08702    1.00000
    2 0.7610236220E+00  0.3437330772E+05   0.1683220596E+07   48.96883    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           21   ROD No.            3   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2422651762E+05   0.1088848386E+07   44.94449    1.00000
   27 0.7469153543E+02  0.3323175712E+05   0.1092023560E+07   32.86084    1.00000
   26 0.7151633858E+02  0.5117804490E+05   0.1097980543E+07   21.45413    1.00000
   25 0.6834114173E+02  0.6673816381E+05   0.1107662049E+07   16.59713    1.00000
   24 0.6600354331E+02  0.7477294521E+05   0.1120644091E+07   14.98729    1.00000
   23 0.6366594488E+02  0.9068128031E+05   0.1127594246E+07   12.43470    1.00000
   22 0.6049074803E+02  0.1071715686E+06   0.1145243360E+07   10.68607    1.00000
   21 0.5731555118E+02  0.1217497627E+06   0.1166435271E+07    9.58060    1.00000
   20 0.5414035433E+02  0.1352204692E+06   0.1191075907E+07    8.80840    1.00000
   19 0.5096515748E+02  0.1474638626E+06   0.1219160446E+07    8.26752    1.00000
   18 0.4778996063E+02  0.1565141779E+06   0.1250620515E+07    7.99046    1.00000
   17 0.4545236220E+02  0.1551750862E+06   0.1284865190E+07    8.28010    1.00000
   16 0.4311476378E+02  0.1702321884E+06   0.1301123674E+07    7.64323    1.00000
   15 0.3993956693E+02  0.1795650260E+06   0.1338813850E+07    7.45587    1.00000
   14 0.3676437008E+02  0.1849134840E+06   0.1379415706E+07    7.45979    1.00000
   13 0.3358917323E+02  0.1877839716E+06   0.1422236490E+07    7.57379    1.00000
   12 0.3041397638E+02  0.1878767068E+06   0.1466814674E+07    7.80733    1.00000
   11 0.2723877953E+02  0.1829206453E+06   0.1512534009E+07    8.26880    1.00000
   10 0.2490118110E+02  0.1692754603E+06   0.1558094833E+07    9.20449    1.00000
    9 0.2253484252E+02  0.1730508313E+06   0.1578281000E+07    9.12033    1.00000
    8 0.1930216535E+02  0.1638666268E+06   0.1622861366E+07    9.90355    1.00000
    7 0.1606948819E+02  0.1487817342E+06   0.1665835280E+07   11.19650    1.00000
    6 0.1283661417E+02  0.1295427791E+06   0.1705509668E+07   13.16561    1.00000
    5 0.9603740157E+01  0.1061766221E+06   0.1740589652E+07   16.39334    1.00000
    4 0.6371062992E+01  0.7971082111E+05   0.1769733502E+07   22.20192    1.00000
    3 0.3138385827E+01  0.4902811218E+05   0.1791866653E+07   36.54774    1.00000
    2 0.7610236220E+00  0.3429253619E+05   0.1805502587E+07   52.65002    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           22   ROD No.            3   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2422652473E+05   0.1101767322E+07   45.47773    1.00000
   27 0.7469153543E+02  0.3323176222E+05   0.1104939513E+07   33.24950    1.00000
   26 0.7151633858E+02  0.5117805009E+05   0.1110755407E+07   21.70375    1.00000
   25 0.6834114173E+02  0.6673816726E+05   0.1120131222E+07   16.78397    1.00000
   24 0.6600354331E+02  0.7477294727E+05   0.1132694016E+07   15.14845    1.00000
   23 0.6366594488E+02  0.9068127999E+05   0.1139483794E+07   12.56581    1.00000
   22 0.6049074803E+02  0.1071715697E+06   0.1157268113E+07   10.79828    1.00000
   21 0.5731555118E+02  0.1217497611E+06   0.1178409966E+07    9.67895    1.00000
   20 0.5414035433E+02  0.1352204689E+06   0.1202766751E+07    8.89486    1.00000
   19 0.5096515748E+02  0.1474638618E+06   0.1230285654E+07    8.34296    1.00000
   18 0.4778996063E+02  0.1565141756E+06   0.1260885649E+07    8.05605    1.00000
   17 0.4545236220E+02  0.1551750861E+06   0.1294043068E+07    8.33925    1.00000
   16 0.4311476378E+02  0.1702321885E+06   0.1309824801E+07    7.69434    1.00000
   15 0.3993956693E+02  0.1795650274E+06   0.1347302279E+07    7.50314    1.00000
   14 0.3676437008E+02  0.1849134852E+06   0.1387391561E+07    7.50292    1.00000
   13 0.3358917323E+02  0.1877839722E+06   0.1429441529E+07    7.61216    1.00000
   12 0.3041397638E+02  0.1878767065E+06   0.1472985605E+07    7.84017    1.00000
   11 0.2723877953E+02  0.1829206443E+06   0.1517439708E+07    8.29562    1.00000
   10 0.2490118110E+02  0.1692754602E+06   0.1561604394E+07    9.22523    1.00000
    9 0.2253484252E+02  0.1730508294E+06   0.1581234949E+07    9.13740    1.00000
    8 0.1930216535E+02  0.1638666236E+06   0.1625335597E+07    9.91865    1.00000
    7 0.1606948819E+02  0.1487817312E+06   0.1667677069E+07   11.20888    1.00000
    6 0.1283661417E+02  0.1295427767E+06   0.1706740063E+07   13.17511    1.00000
    5 0.9603740157E+01  0.1061766206E+06   0.1741294556E+07   16.39998    1.00000
    4 0.6371062992E+01  0.7971082047E+05   0.1770049902E+07   22.20589    1.00000
    3 0.3138385827E+01  0.4902811211E+05   0.1791957262E+07   36.54959    1.00000
    2 0.7610236220E+00  0.3429253613E+05   0.1805505175E+07   52.65009    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           11   ROD No.            3   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2422652615E+05   0.1031215566E+07   42.56556    1.00000
   27 0.7469153543E+02  0.3323176529E+05   0.1035136304E+07   31.14900    1.00000
   26 0.7151633858E+02  0.5117805404E+05   0.1041859803E+07   20.35755    1.00000
   25 0.6834114173E+02  0.6673817202E+05   0.1052313800E+07   15.76779    1.00000
   24 0.6600354331E+02  0.7477295041E+05   0.1065624938E+07   14.25148    1.00000
   23 0.6366594488E+02  0.9068128461E+05   0.1072519403E+07   11.82735    1.00000
   22 0.6049074803E+02  0.1071715735E+06   0.1089337056E+07   10.16442    1.00000
   21 0.5731555118E+02  0.1217497649E+06   0.1109510712E+07    9.11304    1.00000
   20 0.5414035433E+02  0.1352204711E+06   0.1132913878E+07    8.37827    1.00000
   19 0.5096515748E+02  0.1474638652E+06   0.1159498399E+07    7.86293    1.00000
   18 0.4778996063E+02  0.1565141791E+06   0.1189109371E+07    7.59745    1.00000
   17 0.4545236220E+02  0.1551750873E+06   0.1221105450E+07    7.86921    1.00000
   16 0.4311476378E+02  0.1702321893E+06   0.1236173210E+07    7.26169    1.00000
   15 0.3993956693E+02  0.1795650258E+06   0.1270492027E+07    7.07539    1.00000
   14 0.3676437008E+02  0.1849134837E+06   0.1307405328E+07    7.07036    1.00000
   13 0.3358917323E+02  0.1877839711E+06   0.1346218335E+07    7.16897    1.00000
   12 0.3041397638E+02  0.1878767062E+06   0.1386473756E+07    7.37970    1.00000
   11 0.2723877953E+02  0.1829206446E+06   0.1427568549E+07    7.80431    1.00000
   10 0.2490118110E+02  0.1692754599E+06   0.1468325532E+07    8.67418    1.00000
    9 0.2253484252E+02  0.1730508308E+06   0.1486268725E+07    8.58863    1.00000
    8 0.1930216535E+02  0.1638666270E+06   0.1525330212E+07    9.30836    1.00000
    7 0.1606948819E+02  0.1487817344E+06   0.1562842942E+07   10.50427    1.00000
    6 0.1283661417E+02  0.1295427789E+06   0.1597337964E+07   12.33058    1.00000
    5 0.9603740157E+01  0.1061766212E+06   0.1627747627E+07   15.33057    1.00000
    4 0.6371062992E+01  0.7971081987E+05   0.1652974442E+07   20.73714    1.00000
    3 0.3138385827E+01  0.4902811141E+05   0.1672159002E+07   34.10613    1.00000
    2 0.7610236220E+00  0.3429253734E+05   0.1683220596E+07   49.08417    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           12   ROD No.            3   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2422652764E+05   0.1037217259E+07   42.81329    1.00000
   27 0.7469153543E+02  0.3323176634E+05   0.1040945182E+07   31.32380    1.00000
   26 0.7151633858E+02  0.5117805481E+05   0.1047353595E+07   20.46490    1.00000
   25 0.6834114173E+02  0.6673817239E+05   0.1057452430E+07   15.84479    1.00000
   24 0.6600354331E+02  0.7477295037E+05   0.1070418135E+07   14.31558    1.00000
   23 0.6366594488E+02  0.9068128470E+05   0.1077184106E+07   11.87879    1.00000
   22 0.6049074803E+02  0.1071715735E+06   0.1093822613E+07   10.20628    1.00000
   21 0.5731555118E+02  0.1217497645E+06   0.1113794500E+07    9.14823    1.00000
   20 0.5414035433E+02  0.1352204705E+06   0.1136906792E+07    8.40780    1.00000
   19 0.5096515748E+02  0.1474638646E+06   0.1163109757E+07    7.88742    1.00000
   18 0.4778996063E+02  0.1565141784E+06   0.1192278203E+07    7.61770    1.00000
   17 0.4545236220E+02  0.1551750868E+06   0.1223826962E+07    7.88675    1.00000
   16 0.4311476378E+02  0.1702321893E+06   0.1238722547E+07    7.27666    1.00000
   15 0.3993956693E+02  0.1795650261E+06   0.1272806488E+07    7.08828    1.00000
   14 0.3676437008E+02  0.1849134839E+06   0.1309457607E+07    7.08146    1.00000
   13 0.3358917323E+02  0.1877839712E+06   0.1347950942E+07    7.17820    1.00000
   12 0.3041397638E+02  0.1878767061E+06   0.1387844938E+07    7.38700    1.00000
   11 0.2723877953E+02  0.1829206445E+06   0.1428571393E+07    7.80979    1.00000
   10 0.2490118110E+02  0.1692754597E+06   0.1469000013E+07    8.67816    1.00000
    9 0.2253484252E+02  0.1730508305E+06   0.1486840610E+07    8.59193    1.00000
    8 0.1930216535E+02  0.1638666264E+06   0.1525763589E+07    9.31101    1.00000
    7 0.1606948819E+02  0.1487817340E+06   0.1563148553E+07   10.50632    1.00000
    6 0.1283661417E+02  0.1295427786E+06   0.1597531923E+07   12.33208    1.00000
    5 0.9603740157E+01  0.1061766210E+06   0.1627854806E+07   15.33157    1.00000
    4 0.6371062992E+01  0.7971081980E+05   0.1653023858E+07   20.73776    1.00000
    3 0.3138385827E+01  0.4902811146E+05   0.1672176915E+07   34.10649    1.00000
    2 0.7610236220E+00  0.3429253724E+05   0.1683224540E+07   49.08428    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           22   ROD No.            4   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2426237036E+05   0.1101767322E+07   45.41054    1.00000
   27 0.7469153543E+02  0.3330375306E+05   0.1104939513E+07   33.17763    1.00000
   26 0.7151633858E+02  0.5128320782E+05   0.1110755407E+07   21.65924    1.00000
   25 0.6834114173E+02  0.6686980908E+05   0.1120131222E+07   16.75093    1.00000
   24 0.6600354331E+02  0.7489791509E+05   0.1132694016E+07   15.12317    1.00000
   23 0.6366594488E+02  0.9085288740E+05   0.1139483794E+07   12.54208    1.00000
   22 0.6049074803E+02  0.1073707402E+06   0.1157268113E+07   10.77824    1.00000
   21 0.5731555118E+02  0.1219719150E+06   0.1178409966E+07    9.66132    1.00000
   20 0.5414035433E+02  0.1354608128E+06   0.1202766751E+07    8.87908    1.00000
   19 0.5096515748E+02  0.1477170970E+06   0.1230285654E+07    8.32866    1.00000
   18 0.4778996063E+02  0.1567751862E+06   0.1260885649E+07    8.04264    1.00000
   17 0.4545236220E+02  0.1553900236E+06   0.1294043068E+07    8.32771    1.00000
   16 0.4311476378E+02  0.1705021852E+06   0.1309824801E+07    7.68216    1.00000
   15 0.3993956693E+02  0.1798433834E+06   0.1347302279E+07    7.49153    1.00000
   14 0.3676437008E+02  0.1851944381E+06   0.1387391561E+07    7.49154    1.00000
   13 0.3358917323E+02  0.1880617189E+06   0.1429441529E+07    7.60092    1.00000
   12 0.3041397638E+02  0.1881459857E+06   0.1472985605E+07    7.82895    1.00000
   11 0.2723877953E+02  0.1831750084E+06   0.1517439708E+07    8.28410    1.00000
   10 0.2490118110E+02  0.1694679197E+06   0.1561604394E+07    9.21475    1.00000
    9 0.2253484252E+02  0.1732809253E+06   0.1581234949E+07    9.12527    1.00000
    8 0.1930216535E+02  0.1640805069E+06   0.1625335597E+07    9.90572    1.00000
    7 0.1606948819E+02  0.1489730835E+06   0.1667677069E+07   11.19449    1.00000
    6 0.1283661417E+02  0.1297063744E+06   0.1706740063E+07   13.15849    1.00000
    5 0.9603740157E+01  0.1063089374E+06   0.1741294556E+07   16.37957    1.00000
    4 0.6371062992E+01  0.7981233224E+05   0.1770049902E+07   22.17765    1.00000
    3 0.3138385827E+01  0.4907926677E+05   0.1791957262E+07   36.51149    1.00000
