
 TIME =    0.0000000000000000     
 CHANNEL           12   ROD No.            1   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   26 0.7151633858E+02  0.6045935504E+05   0.7841014648E+06   12.96907    1.28637
   25 0.6834114173E+02  0.7863431134E+05   0.8428296693E+06   10.71834    1.20927
   24 0.6600354331E+02  0.8822128200E+05   0.8248577945E+06    9.34987    1.25246
   23 0.6366594488E+02  0.1069667781E+06   0.9013792450E+06    8.42672    1.15429
   22 0.6049074803E+02  0.1266088710E+06   0.9523110237E+06    7.52168    1.11233
   21 0.5731555118E+02  0.1441098595E+06   0.9964954394E+06    6.91483    1.08585
   20 0.5414035433E+02  0.1604133730E+06   0.1042086716E+07    6.49626    1.06379
   19 0.5096515748E+02  0.1753705830E+06   0.1093748642E+07    6.23679    1.04121
   18 0.4778996063E+02  0.1866277956E+06   0.1142871255E+07    6.12380    1.02616
   17 0.4545236220E+02  0.1856356211E+06   0.1120699630E+07    6.03709    1.07948
   16 0.4311476378E+02  0.2039094599E+06   0.1191668697E+07    5.84411    1.02994
   15 0.3993956693E+02  0.2157687086E+06   0.1249133932E+07    5.78923    1.01562
   14 0.3676437008E+02  0.2229382010E+06   0.1303529921E+07    5.84705    1.00757
   13 0.3358917323E+02  0.2271730607E+06   0.1359982127E+07    5.98655    1.00068
   12 0.3041397638E+02  0.2280744819E+06   0.1410703402E+07    6.18528    1.00000
   11 0.2723877953E+02  0.2228399247E+06   0.1462149076E+07    6.56143    1.00000
   10 0.2490118110E+02  0.2069667799E+06   0.1513778067E+07    7.31411    1.00000
    9 0.2253484252E+02  0.2119615552E+06   0.1536733911E+07    7.25006    1.00000
    8 0.1930216535E+02  0.2014366406E+06   0.1588129125E+07    7.88401    1.00000
    7 0.1606948819E+02  0.1835677124E+06   0.1638072822E+07    8.92353    1.00000
    6 0.1283661417E+02  0.1603828289E+06   0.1684638755E+07   10.50386    1.00000
    5 0.9603740157E+01  0.1318633518E+06   0.1726221140E+07   13.09098    1.00000
    4 0.6371062992E+01  0.9938876556E+05   0.1761084020E+07   17.71915    1.00000
    3 0.3138385827E+01  0.6177352587E+05   0.1787797913E+07   28.94117    1.00000
    2 0.7610236220E+00  0.4267166503E+05   0.1804501254E+07   42.28804    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            1   ROD No.            1   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2950039294E+05   0.6430044062E+06   21.79647    1.39863
   27 0.7469153543E+02  0.3984829443E+05   0.6204455355E+06   15.57019    1.45706
   26 0.7151633858E+02  0.6045935918E+05   0.7192988800E+06   11.89723    1.26744
   25 0.6834114173E+02  0.7863431289E+05   0.7733928860E+06    9.83531    1.19326
   24 0.6600354331E+02  0.8822128626E+05   0.7560464159E+06    8.56989    1.23896
   23 0.6366594488E+02  0.1069667938E+06   0.8251340344E+06    7.71393    1.14371
   22 0.6049074803E+02  0.1266088694E+06   0.8693771422E+06    6.86664    1.10477
   21 0.5731555118E+02  0.1441098477E+06   0.9080997743E+06    6.30144    1.08010
   20 0.5414035433E+02  0.1604133591E+06   0.9480813740E+06    5.91024    1.05954
   19 0.5096515748E+02  0.1753705692E+06   0.9935716736E+06    5.66556    1.03814
   18 0.4778996063E+02  0.1866277831E+06   0.1037446516E+07    5.55891    1.02317
   17 0.4545236220E+02  0.1856355955E+06   0.1016367556E+07    5.47507    1.07630
   16 0.4311476378E+02  0.2039094443E+06   0.1078895851E+07    5.29105    1.02802
   15 0.3993956693E+02  0.2157686930E+06   0.1127055441E+07    5.22344    1.01463
   14 0.3676437008E+02  0.2229381869E+06   0.1172685153E+07    5.26014    1.00706
   13 0.3358917323E+02  0.2271730518E+06   0.1219349768E+07    5.36749    1.00103
   12 0.3041397638E+02  0.2280744811E+06   0.1261963787E+07    5.53312    1.00000
   11 0.2723877953E+02  0.2228398401E+06   0.1304454594E+07    5.85378    1.00000
   10 0.2490118110E+02  0.2069667794E+06   0.1346835574E+07    6.50750    1.00000
    9 0.2253484252E+02  0.2119615528E+06   0.1365529580E+07    6.44235    1.00000
    8 0.1930216535E+02  0.2014366395E+06   0.1406078658E+07    6.98025    1.00000
    7 0.1606948819E+02  0.1835677109E+06   0.1445311110E+07    7.87345    1.00000
    6 0.1283661417E+02  0.1603828263E+06   0.1481659297E+07    9.23827    1.00000
    5 0.9603740157E+01  0.1318633474E+06   0.1513945138E+07   11.48117    1.00000
    4 0.6371062992E+01  0.9938876060E+05   0.1540932511E+07   15.50409    1.00000
    3 0.3138385827E+01  0.6177352230E+05   0.1561631245E+07   25.27994    1.00000
    2 0.7610236220E+00  0.4267166830E+05   0.1573618218E+07   36.87735    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            2   ROD No.            1   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2950038939E+05   0.6676284481E+06   22.63117    1.41713
   27 0.7469153543E+02  0.3984829124E+05   0.6455500566E+06   16.20019    1.47154
   26 0.7151633858E+02  0.6045935451E+05   0.7485918114E+06   12.38174    1.27767
   25 0.6834114173E+02  0.7863431109E+05   0.8042506195E+06   10.22773    1.20212
   24 0.6600354331E+02  0.8822128514E+05   0.7863257282E+06    8.91311    1.24655
   23 0.6366594488E+02  0.1069667885E+06   0.8586694298E+06    8.02744    1.14975
   22 0.6049074803E+02  0.1266088680E+06   0.9061394717E+06    7.15700    1.10913
   21 0.5731555118E+02  0.1441098540E+06   0.9473175236E+06    6.57358    1.08343
   20 0.5414035433E+02  0.1604133675E+06   0.9896879343E+06    6.16961    1.06203
   19 0.5096515748E+02  0.1753705780E+06   0.1037734341E+07    5.91738    1.03996
   18 0.4778996063E+02  0.1866277913E+06   0.1083608214E+07    5.80625    1.02498
   17 0.4545236220E+02  0.1856356114E+06   0.1061822013E+07    5.71993    1.07827
   16 0.4311476378E+02  0.2039094545E+06   0.1128199982E+07    5.53285    1.02925
   15 0.3993956693E+02  0.2157687027E+06   0.1180901562E+07    5.47300    1.01531
   14 0.3676437008E+02  0.2229381955E+06   0.1230680648E+07    5.52028    1.00745
   13 0.3358917323E+02  0.2271730571E+06   0.1282264721E+07    5.64444    1.00069
   12 0.3041397638E+02  0.2280744814E+06   0.1328451138E+07    5.82464    1.00000
   11 0.2723877953E+02  0.2228399101E+06   0.1375203274E+07    6.17126    1.00000
   10 0.2490118110E+02  0.2069667798E+06   0.1422113486E+07    6.87122    1.00000
    9 0.2253484252E+02  0.2119615542E+06   0.1442971277E+07    6.80770    1.00000
    8 0.1930216535E+02  0.2014366402E+06   0.1489099055E+07    7.39239    1.00000
    7 0.1606948819E+02  0.1835677116E+06   0.1533876309E+07    8.35592    1.00000
    6 0.1283661417E+02  0.1603828275E+06   0.1575606482E+07    9.82403    1.00000
    5 0.9603740157E+01  0.1318633493E+06   0.1612897295E+07   12.23158    1.00000
    4 0.6371062992E+01  0.9938876276E+05   0.1644232641E+07   16.54345    1.00000
    3 0.3138385827E+01  0.6177352428E+05   0.1668359719E+07   27.00768    1.00000
    2 0.7610236220E+00  0.4267166666E+05   0.1682355117E+07   39.42558    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           13   ROD No.            2   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2915224301E+05   0.6937914599E+06   23.79890    1.43841
   27 0.7469153543E+02  0.3938156868E+05   0.6724990744E+06   17.07649    1.48968
   26 0.7151633858E+02  0.5999690282E+05   0.7840324114E+06   13.06788    1.28648
   25 0.6834114173E+02  0.7804936722E+05   0.8429380622E+06   10.80006    1.20911
   24 0.6600354331E+02  0.8753459061E+05   0.8247013893E+06    9.42143    1.25270
   23 0.6366594488E+02  0.1061611390E+06   0.9014119456E+06    8.49098    1.15425
   22 0.6049074803E+02  0.1256565827E+06   0.9524100426E+06    7.57947    1.11221
   21 0.5731555118E+02  0.1430124027E+06   0.9966132520E+06    6.96872    1.08572
   20 0.5414035433E+02  0.1591730349E+06   0.1042227420E+07    6.54776    1.06364
   19 0.5096515748E+02  0.1739903344E+06   0.1093937159E+07    6.28734    1.04103
   18 0.4778996063E+02  0.1851162215E+06   0.1143066951E+07    6.17486    1.02598
   17 0.4545236220E+02  0.1840493379E+06   0.1120534177E+07    6.08823    1.07964
   16 0.4311476378E+02  0.2022121580E+06   0.1191710945E+07    5.89337    1.02991
   15 0.3993956693E+02  0.2139642291E+06   0.1249224412E+07    5.83847    1.01554
   14 0.3676437008E+02  0.2210439595E+06   0.1303620065E+07    5.89756    1.00750
   13 0.3358917323E+02  0.2252096405E+06   0.1360066261E+07    6.03911    1.00062
   12 0.3041397638E+02  0.2260684754E+06   0.1410703402E+07    6.24016    1.00000
   11 0.2723877953E+02  0.2208267381E+06   0.1462149076E+07    6.62125    1.00000
   10 0.2490118110E+02  0.2049967781E+06   0.1513778067E+07    7.38440    1.00000
    9 0.2253484252E+02  0.2100042335E+06   0.1536733911E+07    7.31763    1.00000
    8 0.1930216535E+02  0.1995732807E+06   0.1588129125E+07    7.95762    1.00000
    7 0.1606948819E+02  0.1818504673E+06   0.1638072822E+07    9.00780    1.00000
    6 0.1283661417E+02  0.1588652381E+06   0.1684638755E+07   10.60420    1.00000
    5 0.9603740157E+01  0.1306042558E+06   0.1726221140E+07   13.21719    1.00000
    4 0.6371062992E+01  0.9840457251E+05   0.1761084020E+07   17.89636    1.00000
    3 0.3138385827E+01  0.6088802858E+05   0.1787797913E+07   29.36206    1.00000
    2 0.7610236220E+00  0.4205157027E+05   0.1804501254E+07   42.91163    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           14   ROD No.            2   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2915224024E+05   0.6881707761E+06   23.60610    1.44459
   27 0.7469153543E+02  0.3938156648E+05   0.6678967671E+06   16.95963    1.49411
   26 0.7151633858E+02  0.5999690089E+05   0.7792638240E+06   12.98840    1.28925
   25 0.6834114173E+02  0.7804936571E+05   0.8381852065E+06   10.73917    1.21121
   24 0.6600354331E+02  0.8753458935E+05   0.8205309439E+06    9.37379    1.25427
   23 0.6366594488E+02  0.1061611378E+06   0.8970669852E+06    8.45005    1.15553
   22 0.6049074803E+02  0.1256565838E+06   0.9482233000E+06    7.54615    1.11316
   21 0.5731555118E+02  0.1430124038E+06   0.9926440165E+06    6.94096    1.08639
   20 0.5414035433E+02  0.1591730360E+06   0.1038475419E+07    6.52419    1.06410
   19 0.5096515748E+02  0.1739903355E+06   0.1090400871E+07    6.26702    1.04134
   18 0.4778996063E+02  0.1851162225E+06   0.1139719811E+07    6.15678    1.02625
   17 0.4545236220E+02  0.1840493401E+06   0.1117641861E+07    6.07251    1.07988
   16 0.4311476378E+02  0.2022121592E+06   0.1188915267E+07    5.87954    1.03005
   15 0.3993956693E+02  0.2139642301E+06   0.1246701126E+07    5.82668    1.01561
   14 0.3676437008E+02  0.2210439605E+06   0.1301412872E+07    5.88757    1.00753
   13 0.3358917323E+02  0.2252096412E+06   0.1358184048E+07    6.03075    1.00061
   12 0.3041397638E+02  0.2260684756E+06   0.1409140669E+07    6.23325    1.00000
   11 0.2723877953E+02  0.2208267406E+06   0.1460921471E+07    6.61569    1.00000
   10 0.2490118110E+02  0.2049967785E+06   0.1512886256E+07    7.38005    1.00000
    9 0.2253484252E+02  0.2100042339E+06   0.1535992682E+07    7.31410    1.00000
    8 0.1930216535E+02  0.1995732811E+06   0.1587620038E+07    7.95507    1.00000
    7 0.1606948819E+02  0.1818504676E+06   0.1637797979E+07    9.00629    1.00000
    6 0.1283661417E+02  0.1588652385E+06   0.1684545789E+07   10.60361    1.00000
    5 0.9603740157E+01  0.1306042563E+06   0.1726250466E+07   13.21741    1.00000
    4 0.6371062992E+01  0.9840457279E+05   0.1761182751E+07   17.89737    1.00000
    3 0.3138385827E+01  0.6088802895E+05   0.1787917760E+07   29.36403    1.00000
    2 0.7610236220E+00  0.4205156996E+05   0.1804545026E+07   42.91267    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            2   ROD No.            2   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2915224286E+05   0.6663774477E+06   22.85853    1.41979
   27 0.7469153543E+02  0.3938156949E+05   0.6435855568E+06   16.34230    1.47603
   26 0.7151633858E+02  0.5999690229E+05   0.7485255725E+06   12.47607    1.27778
   25 0.6834114173E+02  0.7804936699E+05   0.8043528168E+06   10.30569    1.20197
   24 0.6600354331E+02  0.8753459377E+05   0.7861761941E+06    8.98132    1.24679
   23 0.6366594488E+02  0.1061611525E+06   0.8586981500E+06    8.08863    1.14971
   22 0.6049074803E+02  0.1256565801E+06   0.9062301466E+06    7.21196    1.10901
   21 0.5731555118E+02  0.1430123971E+06   0.9474254174E+06    6.62478    1.08331
   20 0.5414035433E+02  0.1591730291E+06   0.9898168926E+06    6.21850    1.06189
   19 0.5096515748E+02  0.1739903289E+06   0.1037908313E+07    5.96532    1.03979
   18 0.4778996063E+02  0.1851162167E+06   0.1083790850E+07    5.85465    1.02480
   17 0.4545236220E+02  0.1840493278E+06   0.1061665814E+07    5.76838    1.07843
   16 0.4311476378E+02  0.2022121520E+06   0.1128238416E+07    5.57948    1.02921
   15 0.3993956693E+02  0.2139642225E+06   0.1180985101E+07    5.51954    1.01524
   14 0.3676437008E+02  0.2210439534E+06   0.1230764030E+07    5.56796    1.00738
   13 0.3358917323E+02  0.2252096364E+06   0.1282342729E+07    5.69400    1.00063
   12 0.3041397638E+02  0.2260684748E+06   0.1328451138E+07    5.87632    1.00000
   11 0.2723877953E+02  0.2208267158E+06   0.1375203274E+07    6.22752    1.00000
   10 0.2490118110E+02  0.2049967781E+06   0.1422113486E+07    6.93725    1.00000
    9 0.2253484252E+02  0.2100042325E+06   0.1442971277E+07    6.87115    1.00000
    8 0.1930216535E+02  0.1995732803E+06   0.1489099055E+07    7.46141    1.00000
    7 0.1606948819E+02  0.1818504666E+06   0.1533876309E+07    8.43482    1.00000
    6 0.1283661417E+02  0.1588652368E+06   0.1575606482E+07    9.91788    1.00000
    5 0.9603740157E+01  0.1306042534E+06   0.1612897295E+07   12.34950    1.00000
    4 0.6371062992E+01  0.9840456983E+05   0.1644232641E+07   16.70891    1.00000
    3 0.3138385827E+01  0.6088802713E+05   0.1668359719E+07   27.40046    1.00000
    2 0.7610236220E+00  0.4205157178E+05   0.1682355117E+07   40.00695    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            2   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2915224328E+05   0.6707625747E+06   23.00895    1.41474
   27 0.7469153543E+02  0.3938156855E+05   0.6471466611E+06   16.43273    1.47241
   26 0.7151633858E+02  0.5999690314E+05   0.7522430567E+06   12.53803    1.27548
   25 0.6834114173E+02  0.7804936791E+05   0.8081796070E+06   10.35472    1.20012
   24 0.6600354331E+02  0.8753459457E+05   0.7897259177E+06    9.02187    1.24525
   23 0.6366594488E+02  0.1061611581E+06   0.8625092571E+06    8.12453    1.14848
   22 0.6049074803E+02  0.1256565801E+06   0.9102538930E+06    7.24398    1.10806
   21 0.5731555118E+02  0.1430123960E+06   0.9515349233E+06    6.65351    1.08256
   20 0.5414035433E+02  0.1591730278E+06   0.9939393818E+06    6.24440    1.06134
   19 0.5096515748E+02  0.1739903275E+06   0.1042042843E+07    5.98908    1.03938
   18 0.4778996063E+02  0.1851162153E+06   0.1088026265E+07    5.87753    1.02439
   17 0.4545236220E+02  0.1840493253E+06   0.1065730466E+07    5.79046    1.07797
   16 0.4311476378E+02  0.2022121504E+06   0.1132421175E+07    5.60016    1.02888
   15 0.3993956693E+02  0.2139642209E+06   0.1185191630E+07    5.53920    1.01497
   14 0.3676437008E+02  0.2210439519E+06   0.1234906295E+07    5.58670    1.00716
   13 0.3358917323E+02  0.2252096354E+06   0.1285627302E+07    5.70858    1.00100
   12 0.3041397638E+02  0.2260684749E+06   0.1332032041E+07    5.89216    1.00000
   11 0.2723877953E+02  0.2208266862E+06   0.1378529856E+07    6.24259    1.00000
   10 0.2490118110E+02  0.2049967783E+06   0.1425135991E+07    6.95199    1.00000
    9 0.2253484252E+02  0.2100042329E+06   0.1445845873E+07    6.88484    1.00000
    8 0.1930216535E+02  0.1995732808E+06   0.1491577875E+07    7.47384    1.00000
    7 0.1606948819E+02  0.1818504671E+06   0.1535932717E+07    8.44613    1.00000
    6 0.1283661417E+02  0.1588652375E+06   0.1577202979E+07    9.92793    1.00000
    5 0.9603740157E+01  0.1306042541E+06   0.1614021143E+07   12.35811    1.00000
    4 0.6371062992E+01  0.9840457043E+05   0.1644907191E+07   16.71576    1.00000
    3 0.3138385827E+01  0.6088802749E+05   0.1668645442E+07   27.40515    1.00000
    2 0.7610236220E+00  0.4205157147E+05   0.1682414175E+07   40.00835    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           14   ROD No.            3   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2889126150E+05   0.6868816074E+06   23.77472    1.44730
   27 0.7469153543E+02  0.3906270031E+05   0.6666364692E+06   17.06581    1.49693
   26 0.7151633858E+02  0.5965681654E+05   0.7791538437E+06   13.06060    1.28943
   25 0.6834114173E+02  0.7762726195E+05   0.8382581328E+06   10.79850    1.21111
   24 0.6600354331E+02  0.8705522245E+05   0.8205891315E+06    9.42608    1.25418
   23 0.6366594488E+02  0.1055762135E+06   0.8971402359E+06    8.49756    1.15543
   22 0.6049074803E+02  0.1249575116E+06   0.9483311224E+06    7.58923    1.11304
   21 0.5731555118E+02  0.1422015674E+06   0.9927655569E+06    6.98140    1.08626
   20 0.5414035433E+02  0.1582503009E+06   0.1038608215E+07    6.56307    1.06397
   19 0.5096515748E+02  0.1729564901E+06   0.1090549342E+07    6.30534    1.04119
   18 0.4778996063E+02  0.1839821894E+06   0.1139859653E+07    6.19549    1.02612
   17 0.4545236220E+02  0.1828909564E+06   0.1117748158E+07    6.11156    1.07978
   16 0.4311476378E+02  0.2009212799E+06   0.1189015654E+07    5.91782    1.02996
   15 0.3993956693E+02  0.2125700015E+06   0.1246816834E+07    5.86544    1.01552
   14 0.3676437008E+02  0.2195654428E+06   0.1301522905E+07    5.92772    1.00744
   13 0.3358917323E+02  0.2236627887E+06   0.1358282320E+07    6.07290    1.00054
   12 0.3041397638E+02  0.2244741093E+06   0.1409140669E+07    6.27752    1.00000
   11 0.2723877953E+02  0.2192226856E+06   0.1460921471E+07    6.66410    1.00000
   10 0.2490118110E+02  0.2034681176E+06   0.1512886256E+07    7.43550    1.00000
    9 0.2253484252E+02  0.2084220426E+06   0.1535992682E+07    7.36963    1.00000
    8 0.1930216535E+02  0.1980425172E+06   0.1587620038E+07    8.01656    1.00000
    7 0.1606948819E+02  0.1804245863E+06   0.1637797979E+07    9.07747    1.00000
    6 0.1283661417E+02  0.1575933707E+06   0.1684545789E+07   10.68919    1.00000
    5 0.9603740157E+01  0.1295411695E+06   0.1726250466E+07   13.32588    1.00000
    4 0.6371062992E+01  0.9756561342E+05   0.1761182751E+07   18.05127    1.00000
    3 0.3138385827E+01  0.6024289145E+05   0.1787917760E+07   29.67849    1.00000
    2 0.7610236220E+00  0.4167682799E+05   0.1804545026E+07   43.29852    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           15   ROD No.            3   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2889125970E+05   0.6894344762E+06   23.86308    1.44421
   27 0.7469153543E+02  0.3906269861E+05   0.6684092506E+06   17.11119    1.49500
   26 0.7151633858E+02  0.5965681479E+05   0.7805980950E+06   13.08481    1.28845
   25 0.6834114173E+02  0.7762726030E+05   0.8394062782E+06   10.81329    1.21047
   24 0.6600354331E+02  0.8705522090E+05   0.8214261708E+06    9.43569    1.25372
   23 0.6366594488E+02  0.1055762133E+06   0.8979507395E+06    8.50524    1.15509
   22 0.6049074803E+02  0.1249575114E+06   0.9490474629E+06    7.59496    1.11282
   21 0.5731555118E+02  0.1422015673E+06   0.9933590197E+06    6.98557    1.08611
   20 0.5414035433E+02  0.1582503009E+06   0.1039034129E+07    6.56576    1.06388
   19 0.5096515748E+02  0.1729564901E+06   0.1090801946E+07    6.30680    1.04115
   18 0.4778996063E+02  0.1839821896E+06   0.1139968530E+07    6.19608    1.02609
   17 0.4545236220E+02  0.1828909569E+06   0.1117772765E+07    6.11169    1.07974
   16 0.4311476378E+02  0.2009212803E+06   0.1189034493E+07    5.91791    1.02994
   15 0.3993956693E+02  0.2125700019E+06   0.1246815219E+07    5.86543    1.01551
   14 0.3676437008E+02  0.2195654431E+06   0.1301506221E+07    5.92765    1.00744
   13 0.3358917323E+02  0.2236627889E+06   0.1358235877E+07    6.07269    1.00054
   12 0.3041397638E+02  0.2244741093E+06   0.1409069661E+07    6.27720    1.00000
   11 0.2723877953E+02  0.2192226867E+06   0.1460843282E+07    6.66374    1.00000
   10 0.2490118110E+02  0.2034681175E+06   0.1512842265E+07    7.43528    1.00000
    9 0.2253484252E+02  0.2084220423E+06   0.1535997366E+07    7.36965    1.00000
    8 0.1930216535E+02  0.1980425171E+06   0.1587647228E+07    8.01670    1.00000
    7 0.1606948819E+02  0.1804245862E+06   0.1637870994E+07    9.07787    1.00000
    6 0.1283661417E+02  0.1575933706E+06   0.1684646702E+07   10.68983    1.00000
    5 0.9603740157E+01  0.1295411696E+06   0.1726360080E+07   13.32673    1.00000
    4 0.6371062992E+01  0.9756561344E+05   0.1761286741E+07   18.05233    1.00000
    3 0.3138385827E+01  0.6024289159E+05   0.1787999998E+07   29.67985    1.00000
    2 0.7610236220E+00  0.4167682777E+05   0.1804567499E+07   43.29906    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            3   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2889126453E+05   0.6695460701E+06   23.17469    1.41731
   27 0.7469153543E+02  0.3906270239E+05   0.6459470752E+06   16.53616    1.47515
   26 0.7151633858E+02  0.5965681880E+05   0.7521366402E+06   12.60772    1.27566
   25 0.6834114173E+02  0.7762726416E+05   0.8082459160E+06   10.41188    1.20002
   24 0.6600354331E+02  0.8705522769E+05   0.7897782007E+06    9.07215    1.24517
   23 0.6366594488E+02  0.1055762371E+06   0.8625748815E+06    8.17016    1.14839
   22 0.6049074803E+02  0.1249575085E+06   0.9103515872E+06    7.28529    1.10794
   21 0.5731555118E+02  0.1422015596E+06   0.9516451135E+06    6.69223    1.08244
   20 0.5414035433E+02  0.1582502924E+06   0.9940598183E+06    6.28157    1.06121
   19 0.5096515748E+02  0.1729564817E+06   0.1042177931E+07    6.02567    1.03925
   18 0.4778996063E+02  0.1839821820E+06   0.1088153520E+07    5.91445    1.02427
   17 0.4545236220E+02  0.1828909415E+06   0.1065827698E+07    5.82767    1.07788
   16 0.4311476378E+02  0.2009212708E+06   0.1132511548E+07    5.63659    1.02880
   15 0.3993956693E+02  0.2125699920E+06   0.1185294836E+07    5.57602    1.01488
   14 0.3676437008E+02  0.2195654340E+06   0.1234998966E+07    5.62474    1.00709
   13 0.3358917323E+02  0.2236627831E+06   0.1285690132E+07    5.74834    1.00095
   12 0.3041397638E+02  0.2244741090E+06   0.1332032041E+07    5.93401    1.00000
   11 0.2723877953E+02  0.2192226424E+06   0.1378529856E+07    6.28826    1.00000
   10 0.2490118110E+02  0.2034681174E+06   0.1425135991E+07    7.00422    1.00000
    9 0.2253484252E+02  0.2084220416E+06   0.1445845873E+07    6.93711    1.00000
    8 0.1930216535E+02  0.1980425169E+06   0.1491577875E+07    7.53160    1.00000
    7 0.1606948819E+02  0.1804245858E+06   0.1535932717E+07    8.51288    1.00000
    6 0.1283661417E+02  0.1575933697E+06   0.1577202979E+07   10.00805    1.00000
    5 0.9603740157E+01  0.1295411674E+06   0.1614021143E+07   12.45952    1.00000
    4 0.6371062992E+01  0.9756561108E+05   0.1644907191E+07   16.85950    1.00000
    3 0.3138385827E+01  0.6024289003E+05   0.1668645442E+07   27.69863    1.00000
