
 TIME =    0.0000000000000000     
 CHANNEL           10   ROD No.            1   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   24 0.6600354331E+02  0.4053425275E+05   0.1344088496E+07   33.15933    1.00000
   23 0.6366594488E+02  0.4923322944E+05   0.1348243951E+07   27.38484    1.00000
   22 0.6049074803E+02  0.5801063931E+05   0.1359119537E+07   23.42880    1.00000
   21 0.5731555118E+02  0.6566415778E+05   0.1371620108E+07   20.88841    1.00000
   20 0.5414035433E+02  0.7262247845E+05   0.1385712119E+07   19.08104    1.00000
   19 0.5096515748E+02  0.7882803913E+05   0.1401411681E+07   17.77809    1.00000
   18 0.4778996063E+02  0.8326051676E+05   0.1418677367E+07   17.03902    1.00000
   17 0.4545236220E+02  0.8195910468E+05   0.1437215579E+07   17.53576    1.00000
   16 0.4311476378E+02  0.8976803183E+05   0.1446001594E+07   16.10820    1.00000
   15 0.3993956693E+02  0.9408632926E+05   0.1466048769E+07   15.58195    1.00000
   14 0.3676437008E+02  0.9624776742E+05   0.1487160493E+07   15.45138    1.00000
   13 0.3358917323E+02  0.9708223333E+05   0.1508883440E+07   15.54232    1.00000
   12 0.3041397638E+02  0.9646723203E+05   0.1530982778E+07   15.87050    1.00000
   11 0.2723877953E+02  0.9328899821E+05   0.1553167309E+07   16.64899    1.00000
   10 0.2490118110E+02  0.8570188281E+05   0.1574855134E+07   18.37597    1.00000
    9 0.2253484252E+02  0.8733023759E+05   0.1584359020E+07   18.14216    1.00000
    8 0.1930216535E+02  0.8209972528E+05   0.1604790222E+07   19.54684    1.00000
    7 0.1606948819E+02  0.7401992393E+05   0.1624172985E+07   21.94238    1.00000
    6 0.1283661417E+02  0.6403321988E+05   0.1641797552E+07   25.63978    1.00000
    5 0.9603740157E+01  0.5218246254E+05   0.1657198117E+07   31.75776    1.00000
    4 0.6371062992E+01  0.3899263676E+05   0.1669892554E+07   42.82584    1.00000
    3 0.3138385827E+01  0.2394249800E+05   0.1679511725E+07   70.14772    1.00000
    2 0.7610236220E+00  0.1685584095E+05   0.1685055940E+07   99.96867    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            2   ROD No.            1   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1279796326E+05   0.1342807581E+07  104.92354    1.00000
   27 0.7469153543E+02  0.1794855092E+05   0.1343879663E+07   74.87399    1.00000
   26 0.7151633858E+02  0.2779971780E+05   0.1346224325E+07   48.42583    1.00000
   25 0.6834114173E+02  0.3633231099E+05   0.1351065774E+07   37.18634    1.00000
   24 0.6600354331E+02  0.4053425417E+05   0.1358002864E+07   33.50260    1.00000
   23 0.6366594488E+02  0.4923323074E+05   0.1361992106E+07   27.66408    1.00000
   22 0.6049074803E+02  0.5801063880E+05   0.1372507897E+07   23.65959    1.00000
   21 0.5731555118E+02  0.6566415911E+05   0.1384560677E+07   21.08549    1.00000
   20 0.5414035433E+02  0.7262247968E+05   0.1398142841E+07   19.25220    1.00000
   19 0.5096515748E+02  0.7882803989E+05   0.1413267817E+07   17.92849    1.00000
   18 0.4778996063E+02  0.8326051754E+05   0.1429890349E+07   17.17369    1.00000
   17 0.4545236220E+02  0.8195910513E+05   0.1447719906E+07   17.66393    1.00000
   16 0.4311476378E+02  0.8976803220E+05   0.1456160376E+07   16.22137    1.00000
   15 0.3993956693E+02  0.9408632944E+05   0.1475423331E+07   15.68159    1.00000
   14 0.3676437008E+02  0.9624776748E+05   0.1495697955E+07   15.54008    1.00000
   13 0.3358917323E+02  0.9708223334E+05   0.1516553042E+07   15.62132    1.00000
   12 0.3041397638E+02  0.9646723203E+05   0.1537758895E+07   15.94074    1.00000
   11 0.2723877953E+02  0.9328899822E+05   0.1559032164E+07   16.71185    1.00000
   10 0.2490118110E+02  0.8570188294E+05   0.1579810934E+07   18.43379    1.00000
    9 0.2253484252E+02  0.8733023772E+05   0.1588907702E+07   18.19424    1.00000
    8 0.1930216535E+02  0.8209972560E+05   0.1608448430E+07   19.59140    1.00000
    7 0.1606948819E+02  0.7401992433E+05   0.1626978087E+07   21.98027    1.00000
    6 0.1283661417E+02  0.6403322029E+05   0.1643822142E+07   25.67140    1.00000
    5 0.9603740157E+01  0.5218246296E+05   0.1658536379E+07   31.78341    1.00000
    4 0.6371062992E+01  0.3899263708E+05   0.1670662003E+07   42.84558    1.00000
    3 0.3138385827E+01  0.2394249816E+05   0.1679848963E+07   70.16181    1.00000
    2 0.7610236220E+00  0.1685584090E+05   0.1685144457E+07   99.97392    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           11   ROD No.            2   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1223812675E+05   0.1428644055E+07  116.73715    1.00000
   27 0.7469153543E+02  0.1718615945E+05   0.1429014722E+07   83.14916    1.00000
   26 0.7151633858E+02  0.2661837838E+05   0.1430622805E+07   53.74568    1.00000
   25 0.6834114173E+02  0.3479283202E+05   0.1434767444E+07   41.23744    1.00000
   24 0.6600354331E+02  0.3881291959E+05   0.1441455046E+07   37.13854    1.00000
   23 0.6366594488E+02  0.4714055229E+05   0.1445599394E+07   30.66573    1.00000
   22 0.6049074803E+02  0.5553384514E+05   0.1457218933E+07   26.24020    1.00000
   21 0.5731555118E+02  0.6285150080E+05   0.1470181406E+07   23.39135    1.00000
   20 0.5414035433E+02  0.6949936146E+05   0.1484665080E+07   21.36228    1.00000
   19 0.5096515748E+02  0.7542197717E+05   0.1500782528E+07   19.89848    1.00000
   18 0.4778996063E+02  0.7965282261E+05   0.1518600283E+07   19.06524    1.00000
   17 0.4545236220E+02  0.7839104692E+05   0.1537922067E+07   19.61859    1.00000
   16 0.4311476378E+02  0.8584447291E+05   0.1547220209E+07   18.02353    1.00000
   15 0.3993956693E+02  0.8994051491E+05   0.1569051373E+07   17.44543    1.00000
   14 0.3676437008E+02  0.9197946299E+05   0.1591806426E+07   17.30611    1.00000
   13 0.3358917323E+02  0.9274796602E+05   0.1615170888E+07   17.41462    1.00000
   12 0.3041397638E+02  0.9213073096E+05   0.1638944821E+07   17.78934    1.00000
   11 0.2723877953E+02  0.8907458471E+05   0.1662855899E+07   18.66813    1.00000
   10 0.2490118110E+02  0.8181245089E+05   0.1686291200E+07   20.61167    1.00000
    9 0.2253484252E+02  0.8334494220E+05   0.1696625225E+07   20.35667    1.00000
    8 0.1930216535E+02  0.7832028534E+05   0.1719211750E+07   21.95104    1.00000
    7 0.1606948819E+02  0.7058973144E+05   0.1740566285E+07   24.65750    1.00000
    6 0.1283661417E+02  0.6104724578E+05   0.1759971237E+07   28.82966    1.00000
    5 0.9603740157E+01  0.4973642530E+05   0.1776909713E+07   35.72653    1.00000
    4 0.6371062992E+01  0.3715846309E+05   0.1790844860E+07   48.19480    1.00000
    3 0.3138385827E+01  0.2281396566E+05   0.1801363397E+07   78.95880    1.00000
    2 0.7610236220E+00  0.1603477916E+05   0.1807834596E+07  112.74459    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           12   ROD No.            2   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1223812777E+05   0.1448092894E+07  118.32634    1.00000
   27 0.7469153543E+02  0.1718616064E+05   0.1448334196E+07   84.27328    1.00000
   26 0.7151633858E+02  0.2661838002E+05   0.1449682097E+07   54.46170    1.00000
   25 0.6834114173E+02  0.3479283373E+05   0.1453417335E+07   41.77347    1.00000
   24 0.6600354331E+02  0.3881292135E+05   0.1459599941E+07   37.60603    1.00000
   23 0.6366594488E+02  0.4714055203E+05   0.1463551930E+07   31.04656    1.00000
   22 0.6049074803E+02  0.5553384483E+05   0.1474892005E+07   26.55843    1.00000
   21 0.5731555118E+02  0.6285150233E+05   0.1487380107E+07   23.66499    1.00000
   20 0.5414035433E+02  0.6949936265E+05   0.1501193496E+07   21.60010    1.00000
   19 0.5096515748E+02  0.7542197767E+05   0.1516455418E+07   20.10628    1.00000
   18 0.4778996063E+02  0.7965282303E+05   0.1533245909E+07   19.24911    1.00000
   17 0.4545236220E+02  0.7839104685E+05   0.1551435599E+07   19.79098    1.00000
   16 0.4311476378E+02  0.8584447272E+05   0.1560255551E+07   18.17538    1.00000
   15 0.3993956693E+02  0.8994051484E+05   0.1581315686E+07   17.58179    1.00000
   14 0.3676437008E+02  0.9197946267E+05   0.1603039497E+07   17.42823    1.00000
   13 0.3358917323E+02  0.9274796570E+05   0.1625235701E+07   17.52314    1.00000
   12 0.3041397638E+02  0.9213073060E+05   0.1647737652E+07   17.88478    1.00000
   11 0.2723877953E+02  0.8907458442E+05   0.1670309704E+07   18.75181    1.00000
   10 0.2490118110E+02  0.8181245065E+05   0.1692408964E+07   20.68645    1.00000
    9 0.2253484252E+02  0.8334494199E+05   0.1702188848E+07   20.42342    1.00000
    8 0.1930216535E+02  0.7832028505E+05   0.1723792745E+07   22.00953    1.00000
    7 0.1606948819E+02  0.7058973126E+05   0.1744095023E+07   24.70749    1.00000
    6 0.1283661417E+02  0.6104724576E+05   0.1762517959E+07   28.87138    1.00000
    5 0.9603740157E+01  0.4973642543E+05   0.1778587757E+07   35.76027    1.00000
    4 0.6371062992E+01  0.3715846330E+05   0.1791806003E+07   48.22067    1.00000
    3 0.3138385827E+01  0.2281396580E+05   0.1801789473E+07   78.97748    1.00000
    2 0.7610236220E+00  0.1603477905E+05   0.1807936565E+07  112.75095    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            2   ROD No.            2   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1223813307E+05   0.1342807581E+07  109.72324    1.00000
   27 0.7469153543E+02  0.1718616609E+05   0.1343879663E+07   78.19543    1.00000
   26 0.7151633858E+02  0.2661838530E+05   0.1346224325E+07   50.57498    1.00000
   25 0.6834114173E+02  0.3479283912E+05   0.1351065774E+07   38.83172    1.00000
   24 0.6600354331E+02  0.3881292674E+05   0.1358002864E+07   34.98842    1.00000
   23 0.6366594488E+02  0.4714055911E+05   0.1361992106E+07   28.89215    1.00000
   22 0.6049074803E+02  0.5553384960E+05   0.1372507897E+07   24.71480    1.00000
   21 0.5731555118E+02  0.6285150712E+05   0.1384560677E+07   22.02908    1.00000
   20 0.5414035433E+02  0.6949936759E+05   0.1398142841E+07   20.11735    1.00000
   19 0.5096515748E+02  0.7542198268E+05   0.1413267817E+07   18.73814    1.00000
   18 0.4778996063E+02  0.7965282801E+05   0.1429890349E+07   17.95153    1.00000
   17 0.4545236220E+02  0.7839105101E+05   0.1447719906E+07   18.46792    1.00000
   16 0.4311476378E+02  0.8584447639E+05   0.1456160376E+07   16.96277    1.00000
   15 0.3993956693E+02  0.8994051727E+05   0.1475423331E+07   16.40443    1.00000
   14 0.3676437008E+02  0.9197946462E+05   0.1495697955E+07   16.26122    1.00000
   13 0.3358917323E+02  0.9274796725E+05   0.1516553042E+07   16.35133    1.00000
   12 0.3041397638E+02  0.9213073178E+05   0.1537758895E+07   16.69105    1.00000
   11 0.2723877953E+02  0.8907458527E+05   0.1559032164E+07   17.50255    1.00000
   10 0.2490118110E+02  0.8181245100E+05   0.1579810934E+07   19.31015    1.00000
    9 0.2253484252E+02  0.8334494281E+05   0.1588907702E+07   19.06424    1.00000
    8 0.1930216535E+02  0.7832028629E+05   0.1608448430E+07   20.53680    1.00000
    7 0.1606948819E+02  0.7058973219E+05   0.1626978087E+07   23.04837    1.00000
    6 0.1283661417E+02  0.6104724617E+05   0.1643822142E+07   26.92705    1.00000
    5 0.9603740157E+01  0.4973642520E+05   0.1658536379E+07   33.34651    1.00000
    4 0.6371062992E+01  0.3715846269E+05   0.1670662003E+07   44.96047    1.00000
    3 0.3138385827E+01  0.2281396541E+05   0.1679848963E+07   73.63248    1.00000
    2 0.7610236220E+00  0.1603477955E+05   0.1685144457E+07  105.09309    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            2   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1223813267E+05   0.1358560339E+07  111.01043    1.00000
   27 0.7469153543E+02  0.1718616600E+05   0.1359554648E+07   79.10750    1.00000
   26 0.7151633858E+02  0.2661838576E+05   0.1361762228E+07   51.15871    1.00000
   25 0.6834114173E+02  0.3479283818E+05   0.1366387456E+07   39.27209    1.00000
   24 0.6600354331E+02  0.3881292604E+05   0.1373037595E+07   35.37578    1.00000
   23 0.6366594488E+02  0.4714055841E+05   0.1376859113E+07   29.20753    1.00000
   22 0.6049074803E+02  0.5553385070E+05   0.1386898628E+07   24.97393    1.00000
   21 0.5731555118E+02  0.6285150818E+05   0.1398466112E+07   22.25032    1.00000
   20 0.5414035433E+02  0.6949936818E+05   0.1411488457E+07   20.30937    1.00000
   19 0.5096515748E+02  0.7542198344E+05   0.1425968900E+07   18.90654    1.00000
   18 0.4778996063E+02  0.7965282859E+05   0.1441866159E+07   18.10188    1.00000
   17 0.4545236220E+02  0.7839105137E+05   0.1458909079E+07   18.61066    1.00000
   16 0.4311476378E+02  0.8584447669E+05   0.1466975338E+07   17.08876    1.00000
   15 0.3993956693E+02  0.8994051731E+05   0.1485351361E+07   16.51482    1.00000
   14 0.3676437008E+02  0.9197946458E+05   0.1504716907E+07   16.35927    1.00000
   13 0.3358917323E+02  0.9274796717E+05   0.1524621637E+07   16.43833    1.00000
   12 0.3041397638E+02  0.9213073172E+05   0.1544844132E+07   16.76796    1.00000
   11 0.2723877953E+02  0.8907458530E+05   0.1565119314E+07   17.57089    1.00000
   10 0.2490118110E+02  0.8181245090E+05   0.1584919235E+07   19.37259    1.00000
    9 0.2253484252E+02  0.8334494297E+05   0.1593591208E+07   19.12043    1.00000
    8 0.1930216535E+02  0.7832028646E+05   0.1612195088E+07   20.58464    1.00000
    7 0.1606948819E+02  0.7058973249E+05   0.1629844168E+07   23.08897    1.00000
    6 0.1283661417E+02  0.6104724654E+05   0.1645885022E+07   26.96084    1.00000
    5 0.9603740157E+01  0.4973642559E+05   0.1659895174E+07   33.37383    1.00000
    4 0.6371062992E+01  0.3715846301E+05   0.1671439828E+07   44.98140    1.00000
    3 0.3138385827E+01  0.2281396557E+05   0.1680187752E+07   73.64733    1.00000
    2 0.7610236220E+00  0.1603477943E+05   0.1685230004E+07  105.09842    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           12   ROD No.            3   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1169546829E+05   0.1448092894E+07  123.81658    1.00000
   27 0.7469153543E+02  0.1645882946E+05   0.1448334196E+07   87.99740    1.00000
   26 0.7151633858E+02  0.2549913294E+05   0.1449682097E+07   56.85221    1.00000
   25 0.6834114173E+02  0.3333372690E+05   0.1453417335E+07   43.60201    1.00000
   24 0.6600354331E+02  0.3717508649E+05   0.1459599941E+07   39.26285    1.00000
   23 0.6366594488E+02  0.4515744357E+05   0.1463551930E+07   32.40998    1.00000
   22 0.6049074803E+02  0.5318716893E+05   0.1474892005E+07   27.73022    1.00000
   21 0.5731555118E+02  0.6018666051E+05   0.1487380107E+07   24.71279    1.00000
   20 0.5414035433E+02  0.6654075766E+05   0.1501193496E+07   22.56051    1.00000
   19 0.5096515748E+02  0.7219656312E+05   0.1516455418E+07   21.00454    1.00000
   18 0.4778996063E+02  0.7623674246E+05   0.1533245909E+07   20.11164    1.00000
   17 0.4545236220E+02  0.7499982632E+05   0.1551435599E+07   20.68586    1.00000
   16 0.4311476378E+02  0.8213054204E+05   0.1560255551E+07   18.99726    1.00000
   15 0.3993956693E+02  0.8601753592E+05   0.1581315686E+07   18.38364    1.00000
   14 0.3676437008E+02  0.8794091144E+05   0.1603039497E+07   18.22860    1.00000
   13 0.3358917323E+02  0.8864784916E+05   0.1625235701E+07   18.33362    1.00000
   12 0.3041397638E+02  0.8802990515E+05   0.1647737652E+07   18.71793    1.00000
   11 0.2723877953E+02  0.8508948803E+05   0.1670309704E+07   19.63004    1.00000
   10 0.2490118110E+02  0.7812111892E+05   0.1692408964E+07   21.66391    1.00000
    9 0.2253484252E+02  0.7957754203E+05   0.1702188848E+07   21.39032    1.00000
    8 0.1930216535E+02  0.7474875000E+05   0.1723792745E+07   23.06116    1.00000
    7 0.1606948819E+02  0.6734839231E+05   0.1744095023E+07   25.89661    1.00000
    6 0.1283661417E+02  0.5822650495E+05   0.1762517959E+07   30.27003    1.00000
    5 0.9603740157E+01  0.4742626922E+05   0.1778587757E+07   37.50216    1.00000
    4 0.6371062992E+01  0.3542697983E+05   0.1791806003E+07   50.57744    1.00000
    3 0.3138385827E+01  0.2173737922E+05   0.1801789473E+07   82.88899    1.00000
    2 0.7610236220E+00  0.1525671890E+05   0.1807936565E+07  118.50101    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           13   ROD No.            3   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1169546641E+05   0.1465084952E+07  125.26948    1.00000
   27 0.7469153543E+02  0.1645882785E+05   0.1465286323E+07   89.02738    1.00000
   26 0.7151633858E+02  0.2549913182E+05   0.1466556222E+07   57.51397    1.00000
   25 0.6834114173E+02  0.3333372612E+05   0.1470125753E+07   44.10325    1.00000
   24 0.6600354331E+02  0.3717508595E+05   0.1476043813E+07   39.70519    1.00000
   23 0.6366594488E+02  0.4515744497E+05   0.1479855350E+07   32.77102    1.00000
   22 0.6049074803E+02  0.5318716992E+05   0.1490742915E+07   28.02824    1.00000
   21 0.5731555118E+02  0.6018666153E+05   0.1502760884E+07   24.96834    1.00000
   20 0.5414035433E+02  0.6654075824E+05   0.1516022321E+07   22.78336    1.00000
   19 0.5096515748E+02  0.7219656394E+05   0.1530653626E+07   21.20120    1.00000
   18 0.4778996063E+02  0.7623674311E+05   0.1546720153E+07   20.28838    1.00000
   17 0.4545236220E+02  0.7499982670E+05   0.1564089906E+07   20.85458    1.00000
   16 0.4311476378E+02  0.8213054236E+05   0.1572519472E+07   19.14659    1.00000
   15 0.3993956693E+02  0.8601753594E+05   0.1592711210E+07   18.51612    1.00000
   14 0.3676437008E+02  0.8794091137E+05   0.1613464561E+07   18.34714    1.00000
   13 0.3358917323E+02  0.8864784904E+05   0.1634636835E+07   18.43967    1.00000
   12 0.3041397638E+02  0.8802990502E+05   0.1656072654E+07   18.81261    1.00000
   11 0.2723877953E+02  0.8508948800E+05   0.1677542593E+07   19.71504    1.00000
   10 0.2490118110E+02  0.7812111877E+05   0.1698531100E+07   21.74228    1.00000
    9 0.2253484252E+02  0.7957754215E+05   0.1707817855E+07   21.46105    1.00000
    8 0.1930216535E+02  0.7474875019E+05   0.1728334155E+07   23.12191    1.00000
    7 0.1606948819E+02  0.6734839261E+05   0.1747589953E+07   25.94850    1.00000
    6 0.1283661417E+02  0.5822650533E+05   0.1765047507E+07   30.31347    1.00000
    5 0.9603740157E+01  0.4742626961E+05   0.1780265774E+07   37.53755    1.00000
    4 0.6371062992E+01  0.3542698018E+05   0.1792778436E+07   50.60489    1.00000
    3 0.3138385827E+01  0.2173737940E+05   0.1802228700E+07   82.90920    1.00000
    2 0.7610236220E+00  0.1525671876E+05   0.1808047442E+07  118.50828    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            3   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1169547320E+05   0.1358560339E+07  116.16121    1.00000
   27 0.7469153543E+02  0.1645883485E+05   0.1359554648E+07   82.60333    1.00000
   26 0.7151633858E+02  0.2549913869E+05   0.1361762228E+07   53.40424    1.00000
   25 0.6834114173E+02  0.3333373137E+05   0.1366387456E+07   40.99113    1.00000
   24 0.6600354331E+02  0.3717509120E+05   0.1373037595E+07   36.93434    1.00000
   23 0.6366594488E+02  0.4515745000E+05   0.1376859113E+07   30.49019    1.00000
   22 0.6049074803E+02  0.5318717489E+05   0.1386898628E+07   26.07581    1.00000
   21 0.5731555118E+02  0.6018666645E+05   0.1398466112E+07   23.23548    1.00000
   20 0.5414035433E+02  0.6654076327E+05   0.1411488457E+07   21.21239    1.00000
   19 0.5096515748E+02  0.7219656896E+05   0.1425968900E+07   19.75120    1.00000
   18 0.4778996063E+02  0.7623674807E+05   0.1441866159E+07   18.91301    1.00000
   17 0.4545236220E+02  0.7499983088E+05   0.1458909079E+07   19.45216    1.00000
   16 0.4311476378E+02  0.8213054607E+05   0.1466975338E+07   17.86151    1.00000
   15 0.3993956693E+02  0.8601753849E+05   0.1485351361E+07   17.26801    1.00000
   14 0.3676437008E+02  0.8794091342E+05   0.1504716907E+07   17.11054    1.00000
   13 0.3358917323E+02  0.8864785067E+05   0.1524621637E+07   17.19863    1.00000
   12 0.3041397638E+02  0.8802990628E+05   0.1544844132E+07   17.54908    1.00000
   11 0.2723877953E+02  0.8508948892E+05   0.1565119314E+07   18.39380    1.00000
   10 0.2490118110E+02  0.7812111918E+05   0.1584919235E+07   20.28797    1.00000
    9 0.2253484252E+02  0.7957754300E+05   0.1593591208E+07   20.02564    1.00000
    8 0.1930216535E+02  0.7474875138E+05   0.1612195088E+07   21.56819    1.00000
    7 0.1606948819E+02  0.6734839353E+05   0.1629844168E+07   24.20019    1.00000
    6 0.1283661417E+02  0.5822650574E+05   0.1645885022E+07   28.26694    1.00000
    5 0.9603740157E+01  0.4742626940E+05   0.1659895174E+07   34.99949    1.00000
    4 0.6371062992E+01  0.3542697959E+05   0.1671439828E+07   47.17986    1.00000
    3 0.3138385827E+01  0.2173737903E+05   0.1680187752E+07   77.29486    1.00000
