
 TIME =    0.0000000000000000     
 CHANNEL           11   ROD No.            1   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   16 0.4311476378E+02  0.1460530498E+06   0.1434791918E+07    9.82377    1.00000
   15 0.3993956693E+02  0.1534967087E+06   0.1465133561E+07    9.54505    1.00000
   14 0.3676437008E+02  0.1574868390E+06   0.1495747599E+07    9.49760    1.00000
   13 0.3358917323E+02  0.1593190850E+06   0.1527208232E+07    9.58585    1.00000
   12 0.3041397638E+02  0.1587726771E+06   0.1559541670E+07    9.82248    1.00000
   11 0.2723877953E+02  0.1540181767E+06   0.1592534506E+07   10.33991    1.00000
   10 0.2490118110E+02  0.1417621734E+06   0.1625473843E+07   11.46620    1.00000
    9 0.2253484252E+02  0.1448578380E+06   0.1640259205E+07   11.32323    1.00000
    8 0.1930216535E+02  0.1366118092E+06   0.1673690524E+07   12.25143    1.00000
    7 0.1606948819E+02  0.1235742135E+06   0.1705336309E+07   13.80010    1.00000
    6 0.1283661417E+02  0.1072248915E+06   0.1734454509E+07   16.17586    1.00000
    5 0.9603740157E+01  0.8762151319E+05   0.1760202994E+07   20.08871    1.00000
    4 0.6371062992E+01  0.6567979207E+05   0.1781638580E+07   27.12613    1.00000
    3 0.3138385827E+01  0.3450045705E+05   0.1797999391E+07   52.11523    1.00000
    2 0.7610236220E+00  0.2516098686E+05   0.1806800582E+07   71.80961    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            1   ROD No.            1   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1784732600E+05   0.1193800921E+07   66.88962    1.00000
   27 0.7469153543E+02  0.2464503609E+05   0.1194766291E+07   48.47898    1.00000
   26 0.7151633858E+02  0.4480805616E+05   0.1197269506E+07   26.71996    1.00000
   25 0.6834114173E+02  0.5840964327E+05   0.1203141380E+07   20.59833    1.00000
   24 0.6600354331E+02  0.6516630992E+05   0.1211878035E+07   18.59670    1.00000
   23 0.6366594488E+02  0.7919709106E+05   0.1216905163E+07   15.36553    1.00000
   22 0.6049074803E+02  0.9342831751E+05   0.1230808250E+07   13.17382    1.00000
   21 0.5731555118E+02  0.1059061945E+06   0.1246503945E+07   11.76989    1.00000
   20 0.5414035433E+02  0.1173110409E+06   0.1264432330E+07   10.77846    1.00000
   19 0.5096515748E+02  0.1275475287E+06   0.1284654923E+07   10.07197    1.00000
   18 0.4778996063E+02  0.1349845589E+06   0.1307204688E+07    9.68411    1.00000
   17 0.4545236220E+02  0.1330868414E+06   0.1331734719E+07   10.00651    1.00000
   16 0.4311476378E+02  0.1460530464E+06   0.1343373423E+07    9.19785    1.00000
   15 0.3993956693E+02  0.1534967050E+06   0.1370008582E+07    8.92533    1.00000
   14 0.3676437008E+02  0.1574868364E+06   0.1398644369E+07    8.88102    1.00000
   13 0.3358917323E+02  0.1593190833E+06   0.1428536770E+07    8.96651    1.00000
   12 0.3041397638E+02  0.1587726761E+06   0.1459339233E+07    9.19138    1.00000
   11 0.2723877953E+02  0.1540181760E+06   0.1490646786E+07    9.67838    1.00000
   10 0.2490118110E+02  0.1417621730E+06   0.1521611653E+07   10.73355    1.00000
    9 0.2253484252E+02  0.1448578381E+06   0.1535256384E+07   10.59837    1.00000
    8 0.1930216535E+02  0.1366118101E+06   0.1564822666E+07   11.45452    1.00000
    7 0.1606948819E+02  0.1235742140E+06   0.1593213735E+07   12.89277    1.00000
    6 0.1283661417E+02  0.1072248913E+06   0.1619279490E+07   15.10171    1.00000
    5 0.9603740157E+01  0.8762151218E+05   0.1642233885E+07   18.74236    1.00000
    4 0.6371062992E+01  0.6567979044E+05   0.1661273085E+07   25.29352    1.00000
    3 0.3138385827E+01  0.3450045549E+05   0.1675763684E+07   48.57222    1.00000
    2 0.7610236220E+00  0.2516098763E+05   0.1684118205E+07   66.93371    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            2   ROD No.            1   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1784732584E+05   0.1204520966E+07   67.49028    1.00000
   27 0.7469153543E+02  0.2464503621E+05   0.1205665849E+07   48.92124    1.00000
   26 0.7151633858E+02  0.4480805520E+05   0.1208407210E+07   26.96853    1.00000
   25 0.6834114173E+02  0.5840964221E+05   0.1214460382E+07   20.79212    1.00000
   24 0.6600354331E+02  0.6516631053E+05   0.1223271332E+07   18.77153    1.00000
   23 0.6366594488E+02  0.7919709149E+05   0.1228220674E+07   15.50841    1.00000
   22 0.6049074803E+02  0.9342831776E+05   0.1241499490E+07   13.28826    1.00000
   21 0.5731555118E+02  0.1059061946E+06   0.1256943994E+07   11.86847    1.00000
   20 0.5414035433E+02  0.1173110409E+06   0.1274660237E+07   10.86565    1.00000
   19 0.5096515748E+02  0.1275475278E+06   0.1294652088E+07   10.15035    1.00000
   18 0.4778996063E+02  0.1349845587E+06   0.1316917077E+07    9.75606    1.00000
   17 0.4545236220E+02  0.1330868416E+06   0.1341069540E+07   10.07665    1.00000
   16 0.4311476378E+02  0.1460530463E+06   0.1352462560E+07    9.26008    1.00000
   15 0.3993956693E+02  0.1534967046E+06   0.1378401695E+07    8.98001    1.00000
   14 0.3676437008E+02  0.1574868361E+06   0.1406393755E+07    8.93023    1.00000
   13 0.3358917323E+02  0.1593190830E+06   0.1435626144E+07    9.01101    1.00000
   12 0.3041397638E+02  0.1587726758E+06   0.1465729520E+07    9.23162    1.00000
   11 0.2723877953E+02  0.1540181757E+06   0.1496293087E+07    9.71504    1.00000
   10 0.2490118110E+02  0.1417621729E+06   0.1526476436E+07   10.76787    1.00000
    9 0.2253484252E+02  0.1448578379E+06   0.1539749314E+07   10.62938    1.00000
    8 0.1930216535E+02  0.1366118102E+06   0.1568457062E+07   11.48112    1.00000
    7 0.1606948819E+02  0.1235742142E+06   0.1596032870E+07   12.91558    1.00000
    6 0.1283661417E+02  0.1072248916E+06   0.1621337627E+07   15.12091    1.00000
    5 0.9603740157E+01  0.8762151254E+05   0.1643608814E+07   18.75805    1.00000
    4 0.6371062992E+01  0.6567979073E+05   0.1662071539E+07   25.30568    1.00000
    3 0.3138385827E+01  0.3450045564E+05   0.1676117064E+07   48.58246    1.00000
    2 0.7610236220E+00  0.2516098759E+05   0.1684213050E+07   66.93748    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           12   ROD No.            2   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1732009015E+05   0.1295466177E+07   74.79558    1.00000
   27 0.7469153543E+02  0.2395051425E+05   0.1294310945E+07   54.04105    1.00000
   26 0.7151633858E+02  0.4355309668E+05   0.1293771574E+07   29.70562    1.00000
   25 0.6834114173E+02  0.5678682121E+05   0.1297190484E+07   22.84316    1.00000
   24 0.6600354331E+02  0.6335292034E+05   0.1304110865E+07   20.58486    1.00000
   23 0.6366594488E+02  0.7699693878E+05   0.1309224755E+07   17.00359    1.00000
   22 0.6049074803E+02  0.9081918795E+05   0.1324044156E+07   14.57890    1.00000
   21 0.5731555118E+02  0.1029383426E+06   0.1340167461E+07   13.01913    1.00000
   20 0.5414035433E+02  0.1140083912E+06   0.1357626423E+07   11.90813    1.00000
   19 0.5096515748E+02  0.1239354162E+06   0.1377003578E+07   11.11065    1.00000
   18 0.4778996063E+02  0.1311445794E+06   0.1398653571E+07   10.66497    1.00000
   17 0.4545236220E+02  0.1292703098E+06   0.1422709924E+07   11.00570    1.00000
   16 0.4311476378E+02  0.1418520672E+06   0.1434791918E+07   10.11471    1.00000
   15 0.3993956693E+02  0.1490369415E+06   0.1465133561E+07    9.83067    1.00000
   14 0.3676437008E+02  0.1528718840E+06   0.1495747599E+07    9.78432    1.00000
   13 0.3358917323E+02  0.1546065866E+06   0.1527208232E+07    9.87803    1.00000
   12 0.3041397638E+02  0.1540288771E+06   0.1559541670E+07   10.12500    1.00000
   11 0.2723877953E+02  0.1493761536E+06   0.1592534506E+07   10.66124    1.00000
   10 0.2490118110E+02  0.1374487137E+06   0.1625473843E+07   11.82604    1.00000
    9 0.2253484252E+02  0.1404259856E+06   0.1640259205E+07   11.68060    1.00000
    8 0.1930216535E+02  0.1323846021E+06   0.1673690524E+07   12.64264    1.00000
    7 0.1606948819E+02  0.1197139087E+06   0.1705336309E+07   14.24510    1.00000
    6 0.1283661417E+02  0.1038428293E+06   0.1734454509E+07   16.70269    1.00000
    5 0.9603740157E+01  0.8483411394E+05   0.1760202994E+07   20.74876    1.00000
    4 0.6371062992E+01  0.6357583113E+05   0.1781638580E+07   28.02383    1.00000
    3 0.3138385827E+01  0.3338951828E+05   0.1797999391E+07   53.84922    1.00000
    2 0.7610236220E+00  0.2430487627E+05   0.1806800582E+07   74.33902    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           13   ROD No.            2   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1732009053E+05   0.1302725148E+07   75.21468    1.00000
   27 0.7469153543E+02  0.2395051395E+05   0.1302027410E+07   54.36323    1.00000
   26 0.7151633858E+02  0.4355309633E+05   0.1302177231E+07   29.89861    1.00000
   25 0.6834114173E+02  0.5678682190E+05   0.1306253290E+07   23.00275    1.00000
   24 0.6600354331E+02  0.6335292063E+05   0.1313780628E+07   20.73749    1.00000
   23 0.6366594488E+02  0.7699693890E+05   0.1319064260E+07   17.13139    1.00000
   22 0.6049074803E+02  0.9081918790E+05   0.1332947384E+07   14.67694    1.00000
   21 0.5731555118E+02  0.1029383422E+06   0.1349319307E+07   13.10803    1.00000
   20 0.5414035433E+02  0.1140083906E+06   0.1366976061E+07   11.99014    1.00000
   19 0.5096515748E+02  0.1239354145E+06   0.1386557287E+07   11.18774    1.00000
   18 0.4778996063E+02  0.1311445786E+06   0.1408397267E+07   10.73927    1.00000
   17 0.4545236220E+02  0.1292703089E+06   0.1432627817E+07   11.08242    1.00000
   16 0.4311476378E+02  0.1418520665E+06   0.1444829364E+07   10.18547    1.00000
   15 0.3993956693E+02  0.1490369407E+06   0.1473909773E+07    9.88956    1.00000
   14 0.3676437008E+02  0.1528718831E+06   0.1504232757E+07    9.83983    1.00000
   13 0.3358917323E+02  0.1546065858E+06   0.1535253172E+07    9.93006    1.00000
   12 0.3041397638E+02  0.1540288764E+06   0.1567038026E+07   10.17366    1.00000
   11 0.2723877953E+02  0.1493761530E+06   0.1599363356E+07   10.70695    1.00000
   10 0.2490118110E+02  0.1374487133E+06   0.1631532886E+07   11.87012    1.00000
    9 0.2253484252E+02  0.1404259853E+06   0.1645972487E+07   11.72128    1.00000
    8 0.1930216535E+02  0.1323846017E+06   0.1678466256E+07   12.67871    1.00000
    7 0.1606948819E+02  0.1197139085E+06   0.1709199051E+07   14.27736    1.00000
    6 0.1283661417E+02  0.1038428294E+06   0.1737368641E+07   16.73075    1.00000
    5 0.9603740157E+01  0.8483411419E+05   0.1762196631E+07   20.77226    1.00000
    4 0.6371062992E+01  0.6357583149E+05   0.1782803032E+07   28.04215    1.00000
    3 0.3138385827E+01  0.3338951853E+05   0.1798489676E+07   53.86390    1.00000
    2 0.7610236220E+00  0.2430487616E+05   0.1806903986E+07   74.34327    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            2   ROD No.            2   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1732007886E+05   0.1204520966E+07   69.54477    1.00000
   27 0.7469153543E+02  0.2395050216E+05   0.1205665849E+07   50.33990    1.00000
   26 0.7151633858E+02  0.4355308280E+05   0.1208407210E+07   27.74562    1.00000
   25 0.6834114173E+02  0.5678680864E+05   0.1214460382E+07   21.38631    1.00000
   24 0.6600354331E+02  0.6335290814E+05   0.1223271332E+07   19.30884    1.00000
   23 0.6366594488E+02  0.7699692673E+05   0.1228220674E+07   15.95155    1.00000
   22 0.6049074803E+02  0.9081917697E+05   0.1241499490E+07   13.67001    1.00000
   21 0.5731555118E+02  0.1029383321E+06   0.1256943994E+07   12.21065    1.00000
   20 0.5414035433E+02  0.1140083822E+06   0.1274660237E+07   11.18041    1.00000
   19 0.5096515748E+02  0.1239354077E+06   0.1294652088E+07   10.44618    1.00000
   18 0.4778996063E+02  0.1311445736E+06   0.1316917077E+07   10.04172    1.00000
   17 0.4545236220E+02  0.1292703057E+06   0.1341069540E+07   10.37415    1.00000
   16 0.4311476378E+02  0.1418520637E+06   0.1352462560E+07    9.53432    1.00000
   15 0.3993956693E+02  0.1490369374E+06   0.1378401695E+07    9.24873    1.00000
   14 0.3676437008E+02  0.1528718810E+06   0.1406393755E+07    9.19982    1.00000
   13 0.3358917323E+02  0.1546065846E+06   0.1435626144E+07    9.28567    1.00000
   12 0.3041397638E+02  0.1540288758E+06   0.1465729520E+07    9.51594    1.00000
   11 0.2723877953E+02  0.1493761526E+06   0.1496293087E+07   10.01695    1.00000
   10 0.2490118110E+02  0.1374487132E+06   0.1526476436E+07   11.10579    1.00000
    9 0.2253484252E+02  0.1404259854E+06   0.1539749314E+07   10.96485    1.00000
    8 0.1930216535E+02  0.1323846031E+06   0.1568457062E+07   11.84773    1.00000
    7 0.1606948819E+02  0.1197139095E+06   0.1596032870E+07   13.33206    1.00000
    6 0.1283661417E+02  0.1038428295E+06   0.1621337627E+07   15.61338    1.00000
    5 0.9603740157E+01  0.8483411334E+05   0.1643608814E+07   19.37439    1.00000
    4 0.6371062992E+01  0.6357582986E+05   0.1662071539E+07   26.14314    1.00000
    3 0.3138385827E+01  0.3338951692E+05   0.1676117064E+07   50.19890    1.00000
    2 0.7610236220E+00  0.2430487696E+05   0.1684213050E+07   69.29527    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            2   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1732007707E+05   0.1215756079E+07   70.19346    1.00000
   27 0.7469153543E+02  0.2395050041E+05   0.1217084350E+07   50.81666    1.00000
   26 0.7151633858E+02  0.4355308243E+05   0.1220050163E+07   28.01295    1.00000
   25 0.6834114173E+02  0.5678680848E+05   0.1226252928E+07   21.59398    1.00000
   24 0.6600354331E+02  0.6335290805E+05   0.1235109835E+07   19.49571    1.00000
   23 0.6366594488E+02  0.7699692671E+05   0.1239995980E+07   16.10449    1.00000
   22 0.6049074803E+02  0.9081917549E+05   0.1252912382E+07   13.79568    1.00000
   21 0.5731555118E+02  0.1029383317E+06   0.1268114192E+07   12.31916    1.00000
   20 0.5414035433E+02  0.1140083805E+06   0.1285596157E+07   11.27633    1.00000
   19 0.5096515748E+02  0.1239354073E+06   0.1305304636E+07   10.53214    1.00000
   18 0.4778996063E+02  0.1311445733E+06   0.1327196325E+07   10.12010    1.00000
   17 0.4545236220E+02  0.1292703054E+06   0.1350853545E+07   10.44984    1.00000
   16 0.4311476378E+02  0.1418520634E+06   0.1361962642E+07    9.60129    1.00000
   15 0.3993956693E+02  0.1490369369E+06   0.1387347744E+07    9.30875    1.00000
   14 0.3676437008E+02  0.1528718805E+06   0.1414668764E+07    9.25395    1.00000
   13 0.3358917323E+02  0.1546065841E+06   0.1443180406E+07    9.33453    1.00000
   12 0.3041397638E+02  0.1540288753E+06   0.1472502151E+07    9.55991    1.00000
   11 0.2723877953E+02  0.1493761523E+06   0.1502225344E+07   10.05666    1.00000
   10 0.2490118110E+02  0.1374487128E+06   0.1531532025E+07   11.14257    1.00000
    9 0.2253484252E+02  0.1404259853E+06   0.1544407467E+07   10.99802    1.00000
    8 0.1930216535E+02  0.1323846029E+06   0.1572227515E+07   11.87621    1.00000
    7 0.1606948819E+02  0.1197139095E+06   0.1598950844E+07   13.35643    1.00000
    6 0.1283661417E+02  0.1038428297E+06   0.1623457697E+07   15.63380    1.00000
    5 0.9603740157E+01  0.8483411365E+05   0.1645015656E+07   19.39097    1.00000
    4 0.6371062992E+01  0.6357583014E+05   0.1662881345E+07   26.15587    1.00000
    3 0.3138385827E+01  0.3338951709E+05   0.1676470762E+07   50.20949    1.00000
    2 0.7610236220E+00  0.2430487683E+05   0.1684302499E+07   69.29895    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           13   ROD No.            3   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1674690075E+05   0.1302725148E+07   77.78903    1.00000
   27 0.7469153543E+02  0.2319364633E+05   0.1302027410E+07   56.13725    1.00000
   26 0.7151633858E+02  0.4220146374E+05   0.1302177231E+07   30.85621    1.00000
   25 0.6834114173E+02  0.5503625827E+05   0.1306253290E+07   23.73441    1.00000
   24 0.6600354331E+02  0.6141558963E+05   0.1313780628E+07   21.39165    1.00000
   23 0.6366594488E+02  0.7462342275E+05   0.1319064260E+07   17.67628    1.00000
   22 0.6049074803E+02  0.8800749182E+05   0.1332947384E+07   15.14584    1.00000
   21 0.5731555118E+02  0.9974046885E+05   0.1349319307E+07   13.52830    1.00000
   20 0.5414035433E+02  0.1104512771E+06   0.1366976061E+07   12.37628    1.00000
   19 0.5096515748E+02  0.1200477754E+06   0.1386557287E+07   11.55005    1.00000
   18 0.4778996063E+02  0.1270119140E+06   0.1408397267E+07   11.08870    1.00000
   17 0.4545236220E+02  0.1252039311E+06   0.1432627817E+07   11.44235    1.00000
   16 0.4311476378E+02  0.1373358306E+06   0.1444829364E+07   10.52041    1.00000
   15 0.3993956693E+02  0.1442492349E+06   0.1473909773E+07   10.21780    1.00000
   14 0.3676437008E+02  0.1479208394E+06   0.1504232757E+07   10.16917    1.00000
   13 0.3358917323E+02  0.1495553265E+06   0.1535253172E+07   10.26545    1.00000
   12 0.3041397638E+02  0.1489491463E+06   0.1567038026E+07   10.52062    1.00000
   11 0.2723877953E+02  0.1444077048E+06   0.1599363356E+07   11.07533    1.00000
   10 0.2490118110E+02  0.1328754773E+06   0.1631532886E+07   12.27866    1.00000
    9 0.2253484252E+02  0.1356884665E+06   0.1645972487E+07   12.13053    1.00000
    8 0.1930216535E+02  0.1278720697E+06   0.1678466256E+07   13.12614    1.00000
    7 0.1606948819E+02  0.1155958091E+06   0.1709199051E+07   14.78599    1.00000
    6 0.1283661417E+02  0.1002378339E+06   0.1737368641E+07   17.33246    1.00000
    5 0.9603740157E+01  0.8186486357E+05   0.1762196631E+07   21.52568    1.00000
    4 0.6371062992E+01  0.6133564555E+05   0.1782803032E+07   29.06634    1.00000
    3 0.3138385827E+01  0.3218879818E+05   0.1798489676E+07   55.87315    1.00000
    2 0.7610236220E+00  0.2351978387E+05   0.1806903986E+07   76.82486    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           14   ROD No.            3   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1674689664E+05   0.1312510417E+07   78.37335    1.00000
   27 0.7469153543E+02  0.2319364258E+05   0.1312087365E+07   56.57099    1.00000
   26 0.7151633858E+02  0.4220146058E+05   0.1312574729E+07   31.10259    1.00000
   25 0.6834114173E+02  0.5503625573E+05   0.1316855733E+07   23.92706    1.00000
   24 0.6600354331E+02  0.6141558753E+05   0.1324328019E+07   21.56339    1.00000
   23 0.6366594488E+02  0.7462342087E+05   0.1329395688E+07   17.81472    1.00000
   22 0.6049074803E+02  0.8800748884E+05   0.1344075149E+07   15.27228    1.00000
   21 0.5731555118E+02  0.9974046716E+05   0.1360083895E+07   13.63623    1.00000
   20 0.5414035433E+02  0.1104512758E+06   0.1377596255E+07   12.47243    1.00000
   19 0.5096515748E+02  0.1200477744E+06   0.1397030783E+07   11.63729    1.00000
   18 0.4778996063E+02  0.1270119133E+06   0.1418589264E+07   11.16895    1.00000
   17 0.4545236220E+02  0.1252039306E+06   0.1442231785E+07   11.51906    1.00000
   16 0.4311476378E+02  0.1373358306E+06   0.1453921996E+07   10.58662    1.00000
   15 0.3993956693E+02  0.1442492346E+06   0.1483514142E+07   10.28438    1.00000
   14 0.3676437008E+02  0.1479208392E+06   0.1513107714E+07   10.22917    1.00000
   13 0.3358917323E+02  0.1495553262E+06   0.1543454225E+07   10.32029    1.00000
   12 0.3041397638E+02  0.1489491459E+06   0.1574506261E+07   10.57076    1.00000
   11 0.2723877953E+02  0.1444077044E+06   0.1605989317E+07   11.12122    1.00000
   10 0.2490118110E+02  0.1328754769E+06   0.1637175396E+07   12.32113    1.00000
    9 0.2253484252E+02  0.1356884662E+06   0.1651096714E+07   12.16829    1.00000
    8 0.1930216535E+02  0.1278720694E+06   0.1682808307E+07   13.16009    1.00000
    7 0.1606948819E+02  0.1155958090E+06   0.1712550565E+07   14.81499    1.00000
    6 0.1283661417E+02  0.1002378339E+06   0.1739798211E+07   17.35670    1.00000
    5 0.9603740157E+01  0.8186486372E+05   0.1763799479E+07   21.54526    1.00000
    4 0.6371062992E+01  0.6133564574E+05   0.1783713586E+07   29.08119    1.00000
    3 0.3138385827E+01  0.3218879830E+05   0.1798876233E+07   55.88516    1.00000
    2 0.7610236220E+00  0.2351978374E+05   0.1807010764E+07   76.82940    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            3   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1674688730E+05   0.1215756079E+07   72.59594    1.00000
   27 0.7469153543E+02  0.2319363278E+05   0.1217084350E+07   52.47493    1.00000
   26 0.7151633858E+02  0.4220144983E+05   0.1220050163E+07   28.91015    1.00000
   25 0.6834114173E+02  0.5503624482E+05   0.1226252928E+07   22.28082    1.00000
   24 0.6600354331E+02  0.6141557702E+05   0.1235109835E+07   20.11069    1.00000
   23 0.6366594488E+02  0.7462341052E+05   0.1239995980E+07   16.61672    1.00000
   22 0.6049074803E+02  0.8800747937E+05   0.1252912382E+07   14.23643    1.00000
   21 0.5731555118E+02  0.9974045830E+05   0.1268114192E+07   12.71414    1.00000
   20 0.5414035433E+02  0.1104512670E+06   0.1285596157E+07   11.63949    1.00000
   19 0.5096515748E+02  0.1200477682E+06   0.1305304636E+07   10.87321    1.00000
   18 0.4778996063E+02  0.1270119087E+06   0.1327196325E+07   10.44938    1.00000
   17 0.4545236220E+02  0.1252039275E+06   0.1350853545E+07   10.78923    1.00000
   16 0.4311476378E+02  0.1373358275E+06   0.1361962642E+07    9.91702    1.00000
   15 0.3993956693E+02  0.1442492312E+06   0.1387347744E+07    9.61771    1.00000
   14 0.3676437008E+02  0.1479208368E+06   0.1414668764E+07    9.56369    1.00000
   13 0.3358917323E+02  0.1495553248E+06   0.1443180406E+07    9.64981    1.00000
   12 0.3041397638E+02  0.1489491452E+06   0.1472502151E+07    9.88594    1.00000
   11 0.2723877953E+02  0.1444077040E+06   0.1502225344E+07   10.40267    1.00000
   10 0.2490118110E+02  0.1328754768E+06   0.1531532025E+07   11.52607    1.00000
    9 0.2253484252E+02  0.1356884665E+06   0.1544407467E+07   11.38201    1.00000
    8 0.1930216535E+02  0.1278720708E+06   0.1572227515E+07   12.29532    1.00000
    7 0.1606948819E+02  0.1155958102E+06   0.1598950844E+07   13.83226    1.00000
    6 0.1283661417E+02  0.1002378342E+06   0.1623457697E+07   16.19606    1.00000
    5 0.9603740157E+01  0.8186486307E+05   0.1645015656E+07   20.09428    1.00000
    4 0.6371062992E+01  0.6133564426E+05   0.1662881345E+07   27.11117    1.00000
    3 0.3138385827E+01  0.3218879678E+05   0.1676470762E+07   52.08243    1.00000
