
 TIME =    0.0000000000000000     
 CHANNEL           12   ROD No.            1   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   25 0.6834114173E+02  0.4024663798E+05   0.1403684690E+07   34.87707    1.00000
   24 0.6600354331E+02  0.4495292908E+05   0.1411118677E+07   31.39103    1.00000
   23 0.6366594488E+02  0.5457867096E+05   0.1415547448E+07   25.93591    1.00000
   22 0.6049074803E+02  0.6434813239E+05   0.1427663356E+07   22.18655    1.00000
   21 0.5731555118E+02  0.7288097205E+05   0.1441555343E+07   19.77958    1.00000
   20 0.5414035433E+02  0.8064401166E+05   0.1457209035E+07   18.06965    1.00000
   19 0.5096515748E+02  0.8756973708E+05   0.1474684211E+07   16.84011    1.00000
   18 0.4778996063E+02  0.9253404287E+05   0.1493985564E+07   16.14525    1.00000
   17 0.4545236220E+02  0.9120708097E+05   0.1514815908E+07   16.60853    1.00000
   16 0.4311476378E+02  0.9987423139E+05   0.1524760502E+07   15.26681    1.00000
   15 0.3993956693E+02  0.1047725485E+06   0.1548200874E+07   14.77678    1.00000
   14 0.3676437008E+02  0.1072765637E+06   0.1572698914E+07   14.66023    1.00000
   13 0.3358917323E+02  0.1082894421E+06   0.1597932547E+07   14.75613    1.00000
   12 0.3041397638E+02  0.1076703526E+06   0.1623668655E+07   15.08000    1.00000
   11 0.2723877953E+02  0.1041836082E+06   0.1649581256E+07   15.83340    1.00000
   10 0.2490118110E+02  0.9583387173E+05   0.1674962451E+07   17.47777    1.00000
    9 0.2253484252E+02  0.9763399350E+05   0.1686124853E+07   17.26985    1.00000
    8 0.1930216535E+02  0.9186699174E+05   0.1710723695E+07   18.62175    1.00000
    7 0.1606948819E+02  0.8289616446E+05   0.1733976165E+07   20.91745    1.00000
    6 0.1283661417E+02  0.7175631436E+05   0.1755146674E+07   24.45982    1.00000
    5 0.9603740157E+01  0.5850141641E+05   0.1773663583E+07   30.31830    1.00000
    4 0.6371062992E+01  0.4378044370E+05   0.1788921087E+07   40.86119    1.00000
    3 0.3138385827E+01  0.2708973381E+05   0.1800460032E+07   66.46282    1.00000
    2 0.7610236220E+00  0.1868856590E+05   0.1807622084E+07   96.72342    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            1   ROD No.            1   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1432570657E+05   0.1218018641E+07   85.02329    1.00000
   27 0.7469153543E+02  0.2013655890E+05   0.1219619199E+07   60.56741    1.00000
   26 0.7151633858E+02  0.3083013163E+05   0.1222736377E+07   39.66043    1.00000
   25 0.6834114173E+02  0.4024663856E+05   0.1228417834E+07   30.52225    1.00000
   24 0.6600354331E+02  0.4495293064E+05   0.1236193267E+07   27.49973    1.00000
   23 0.6366594488E+02  0.5457867234E+05   0.1240416185E+07   22.72712    1.00000
   22 0.6049074803E+02  0.6434813417E+05   0.1251026595E+07   19.44154    1.00000
   21 0.5731555118E+02  0.7288097425E+05   0.1263428351E+07   17.33550    1.00000
   20 0.5414035433E+02  0.8064401267E+05   0.1277608012E+07   15.84256    1.00000
   19 0.5096515748E+02  0.8756973995E+05   0.1293533685E+07   14.77147    1.00000
   18 0.4778996063E+02  0.9253404579E+05   0.1311130456E+07   14.16917    1.00000
   17 0.4545236220E+02  0.9120708418E+05   0.1329998239E+07   14.58218    1.00000
   16 0.4311476378E+02  0.9987423322E+05   0.1338828035E+07   13.40514    1.00000
   15 0.3993956693E+02  0.1047725488E+06   0.1358493635E+07   12.96612    1.00000
   14 0.3676437008E+02  0.1072765638E+06   0.1379405134E+07   12.85840    1.00000
   13 0.3358917323E+02  0.1082894420E+06   0.1401070275E+07   12.93820    1.00000
   12 0.3041397638E+02  0.1076703522E+06   0.1423205937E+07   13.21818    1.00000
   11 0.2723877953E+02  0.1041836074E+06   0.1445473823E+07   13.87429    1.00000
   10 0.2490118110E+02  0.9583387121E+05   0.1467225387E+07   15.31009    1.00000
    9 0.2253484252E+02  0.9763399283E+05   0.1476715586E+07   15.12501    1.00000
    8 0.1930216535E+02  0.9186699189E+05   0.1496875754E+07   16.29395    1.00000
    7 0.1606948819E+02  0.8289616421E+05   0.1515970490E+07   18.28758    1.00000
    6 0.1283661417E+02  0.7175631345E+05   0.1533317269E+07   21.36840    1.00000
    5 0.9603740157E+01  0.5850141464E+05   0.1548453310E+07   26.46865    1.00000
    4 0.6371062992E+01  0.4378044163E+05   0.1560910530E+07   35.65315    1.00000
    3 0.3138385827E+01  0.2708973232E+05   0.1570347191E+07   57.96835    1.00000
    2 0.7610236220E+00  0.1868856708E+05   0.1575766424E+07   84.31713    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            2   ROD No.            1   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1432570843E+05   0.1291878302E+07   90.17902    1.00000
   27 0.7469153543E+02  0.2013656052E+05   0.1293056613E+07   64.21437    1.00000
   26 0.7151633858E+02  0.3083013284E+05   0.1295658519E+07   42.02572    1.00000
   25 0.6834114173E+02  0.4024663913E+05   0.1301031356E+07   32.32646    1.00000
   24 0.6600354331E+02  0.4495293032E+05   0.1308764342E+07   29.11411    1.00000
   23 0.6366594488E+02  0.5457867201E+05   0.1313176566E+07   24.06025    1.00000
   22 0.6049074803E+02  0.6434813314E+05   0.1324595944E+07   20.58484    1.00000
   21 0.5731555118E+02  0.7288097292E+05   0.1337955898E+07   18.35810    1.00000
   20 0.5414035433E+02  0.8064401269E+05   0.1353092639E+07   16.77859    1.00000
   19 0.5096515748E+02  0.8756973830E+05   0.1370030072E+07   15.64502    1.00000
   18 0.4778996063E+02  0.9253404421E+05   0.1388744159E+07   15.00793    1.00000
   17 0.4545236220E+02  0.9120708268E+05   0.1408913356E+07   15.44741    1.00000
   16 0.4311476378E+02  0.9987423242E+05   0.1418493790E+07   14.20280    1.00000
   15 0.3993956693E+02  0.1047725487E+06   0.1440628052E+07   13.75005    1.00000
   14 0.3676437008E+02  0.1072765638E+06   0.1463816539E+07   13.64526    1.00000
   13 0.3358917323E+02  0.1082894421E+06   0.1487740764E+07   13.73856    1.00000
   12 0.3041397638E+02  0.1076703523E+06   0.1512162293E+07   14.04437    1.00000
   11 0.2723877953E+02  0.1041836077E+06   0.1536762160E+07   14.75052    1.00000
   10 0.2490118110E+02  0.9583387138E+05   0.1560871529E+07   16.28726    1.00000
    9 0.2253484252E+02  0.9763399288E+05   0.1571465184E+07   16.09547    1.00000
    8 0.1930216535E+02  0.9186699145E+05   0.1594491801E+07   17.35653    1.00000
    7 0.1606948819E+02  0.8289616394E+05   0.1616258483E+07   19.49739    1.00000
    6 0.1283661417E+02  0.7175631351E+05   0.1636081101E+07   22.80052    1.00000
    5 0.9603740157E+01  0.5850141517E+05   0.1653433750E+07   28.26314    1.00000
    4 0.6371062992E+01  0.4378044235E+05   0.1667760994E+07   38.09374    1.00000
    3 0.3138385827E+01  0.2708973310E+05   0.1678643677E+07   61.96605    1.00000
    2 0.7610236220E+00  0.1868856653E+05   0.1684898926E+07   90.15667    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           13   ROD No.            2   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1397078406E+05   0.1395594024E+07   99.89375    1.00000
   27 0.7469153543E+02  0.1961997130E+05   0.1396468043E+07   71.17585    1.00000
   26 0.7151633858E+02  0.3016220138E+05   0.1398791218E+07   46.37563    1.00000
   25 0.6834114173E+02  0.3938689815E+05   0.1403684690E+07   35.63837    1.00000
   24 0.6600354331E+02  0.4397019456E+05   0.1411118677E+07   32.09262    1.00000
   23 0.6366594488E+02  0.5341418192E+05   0.1415547448E+07   26.50134    1.00000
   22 0.6049074803E+02  0.6297700522E+05   0.1427663356E+07   22.66960    1.00000
   21 0.5731555118E+02  0.7132388360E+05   0.1441555343E+07   20.21140    1.00000
   20 0.5414035433E+02  0.7891637414E+05   0.1457209035E+07   18.46523    1.00000
   19 0.5096515748E+02  0.8568853511E+05   0.1474684211E+07   17.20982    1.00000
   18 0.4778996063E+02  0.9053168521E+05   0.1493985564E+07   16.50235    1.00000
   17 0.4545236220E+02  0.8917600964E+05   0.1514815908E+07   16.98681    1.00000
   16 0.4311476378E+02  0.9769843065E+05   0.1524760502E+07   15.60681    1.00000
   15 0.3993956693E+02  0.1024876959E+06   0.1548200874E+07   15.10621    1.00000
   14 0.3676437008E+02  0.1049244215E+06   0.1572698914E+07   14.98887    1.00000
   13 0.3358917323E+02  0.1059023994E+06   0.1597932547E+07   15.08873    1.00000
   12 0.3041397638E+02  0.1052847078E+06   0.1623668655E+07   15.42170    1.00000
   11 0.2723877953E+02  0.1018536044E+06   0.1649581256E+07   16.19561    1.00000
   10 0.2490118110E+02  0.9362389916E+05   0.1674962451E+07   17.89033    1.00000
    9 0.2253484252E+02  0.9543114670E+05   0.1686124853E+07   17.66850    1.00000
    8 0.1930216535E+02  0.8979059499E+05   0.1710723695E+07   19.05237    1.00000
    7 0.1606948819E+02  0.8101151441E+05   0.1733976165E+07   21.40407    1.00000
    6 0.1283661417E+02  0.7011596071E+05   0.1755146674E+07   25.03206    1.00000
    5 0.9603740157E+01  0.5715663174E+05   0.1773663583E+07   31.03163    1.00000
    4 0.6371062992E+01  0.4275741007E+05   0.1788921087E+07   41.83886    1.00000
    3 0.3138385827E+01  0.2635818803E+05   0.1800460032E+07   68.30743    1.00000
    2 0.7610236220E+00  0.1821212244E+05   0.1807622084E+07   99.25378    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           14   ROD No.            2   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1397078351E+05   0.1393967522E+07   99.77733    1.00000
   27 0.7469153543E+02  0.1961997127E+05   0.1394917010E+07   71.09679    1.00000
   26 0.7151633858E+02  0.3016220163E+05   0.1397383356E+07   46.32896    1.00000
   25 0.6834114173E+02  0.3938689855E+05   0.1402504756E+07   35.60841    1.00000
   24 0.6600354331E+02  0.4397019481E+05   0.1410217951E+07   32.07213    1.00000
   23 0.6366594488E+02  0.5341418207E+05   0.1414764902E+07   26.48669    1.00000
   22 0.6049074803E+02  0.6297700497E+05   0.1427044672E+07   22.65977    1.00000
   21 0.5731555118E+02  0.7132388300E+05   0.1441093040E+07   20.20492    1.00000
   20 0.5414035433E+02  0.7891637326E+05   0.1456930194E+07   18.46170    1.00000
   19 0.5096515748E+02  0.8568853404E+05   0.1474623015E+07   17.20911    1.00000
   18 0.4778996063E+02  0.9053168409E+05   0.1494176697E+07   16.50446    1.00000
   17 0.4545236220E+02  0.8917600872E+05   0.1515274006E+07   16.99195    1.00000
   16 0.4311476378E+02  0.9769842987E+05   0.1525327989E+07   15.61262    1.00000
   15 0.3993956693E+02  0.1024876952E+06   0.1548871645E+07   15.11276    1.00000
   14 0.3676437008E+02  0.1049244210E+06   0.1573479952E+07   14.99632    1.00000
   13 0.3358917323E+02  0.1059023991E+06   0.1598812798E+07   15.09704    1.00000
   12 0.3041397638E+02  0.1052847078E+06   0.1624627586E+07   15.43080    1.00000
   11 0.2723877953E+02  0.1018536045E+06   0.1650589029E+07   16.20550    1.00000
   10 0.2490118110E+02  0.9362389926E+05   0.1675980889E+07   17.90121    1.00000
    9 0.2253484252E+02  0.9543114685E+05   0.1687132161E+07   17.67905    1.00000
    8 0.1930216535E+02  0.8979059523E+05   0.1711637922E+07   19.06255    1.00000
    7 0.1606948819E+02  0.8101151467E+05   0.1734769913E+07   21.41387    1.00000
    6 0.1283661417E+02  0.7011596102E+05   0.1755791524E+07   25.04125    1.00000
    5 0.9603740157E+01  0.5715663207E+05   0.1774143314E+07   31.04003    1.00000
    4 0.6371062992E+01  0.4275741029E+05   0.1789238087E+07   41.84627    1.00000
    3 0.3138385827E+01  0.2635818825E+05   0.1800632733E+07   68.31398    1.00000
    2 0.7610236220E+00  0.1821212228E+05   0.1807668069E+07   99.25631    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            2   ROD No.            2   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1397078547E+05   0.1291878302E+07   92.46998    1.00000
   27 0.7469153543E+02  0.1961997263E+05   0.1293056613E+07   65.90512    1.00000
   26 0.7151633858E+02  0.3016220258E+05   0.1295658519E+07   42.95636    1.00000
   25 0.6834114173E+02  0.3938689930E+05   0.1301031356E+07   33.03208    1.00000
   24 0.6600354331E+02  0.4397019579E+05   0.1308764342E+07   29.76481    1.00000
   23 0.6366594488E+02  0.5341418296E+05   0.1313176566E+07   24.58479    1.00000
   22 0.6049074803E+02  0.6297700597E+05   0.1324595944E+07   21.03301    1.00000
   21 0.5731555118E+02  0.7132388447E+05   0.1337955898E+07   18.75888    1.00000
   20 0.5414035433E+02  0.7891637518E+05   0.1353092639E+07   17.14590    1.00000
   19 0.5096515748E+02  0.8568853634E+05   0.1370030072E+07   15.98849    1.00000
   18 0.4778996063E+02  0.9053168657E+05   0.1388744159E+07   15.33987    1.00000
   17 0.4545236220E+02  0.8917601135E+05   0.1408913356E+07   15.79924    1.00000
   16 0.4311476378E+02  0.9769843169E+05   0.1418493790E+07   14.51911    1.00000
   15 0.3993956693E+02  0.1024876961E+06   0.1440628052E+07   14.05660    1.00000
   14 0.3676437008E+02  0.1049244216E+06   0.1463816539E+07   13.95115    1.00000
   13 0.3358917323E+02  0.1059023993E+06   0.1487740764E+07   14.04823    1.00000
   12 0.3041397638E+02  0.1052847076E+06   0.1512162293E+07   14.36260    1.00000
   11 0.2723877953E+02  0.1018536040E+06   0.1536762160E+07   15.08795    1.00000
   10 0.2490118110E+02  0.9362389885E+05   0.1560871529E+07   16.67172    1.00000
    9 0.2253484252E+02  0.9543114612E+05   0.1571465184E+07   16.46701    1.00000
    8 0.1930216535E+02  0.8979059470E+05   0.1594491801E+07   17.75789    1.00000
    7 0.1606948819E+02  0.8101151391E+05   0.1616258483E+07   19.95097    1.00000
    6 0.1283661417E+02  0.7011595991E+05   0.1636081101E+07   23.33393    1.00000
    5 0.9603740157E+01  0.5715663056E+05   0.1653433750E+07   28.92812    1.00000
    4 0.6371062992E+01  0.4275740878E+05   0.1667760994E+07   39.00519    1.00000
    3 0.3138385827E+01  0.2635818738E+05   0.1678643677E+07   63.68585    1.00000
    2 0.7610236220E+00  0.1821212301E+05   0.1684898926E+07   92.51524    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            2   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1397078679E+05   0.1293873357E+07   92.61278    1.00000
   27 0.7469153543E+02  0.1961997434E+05   0.1295256234E+07   66.01722    1.00000
   26 0.7151633858E+02  0.3016220446E+05   0.1298165076E+07   43.03946    1.00000
   25 0.6834114173E+02  0.3938690114E+05   0.1303856578E+07   33.10381    1.00000
   24 0.6600354331E+02  0.4397019734E+05   0.1311898446E+07   29.83608    1.00000
   23 0.6366594488E+02  0.5341418432E+05   0.1316428431E+07   24.64567    1.00000
   22 0.6049074803E+02  0.6297700686E+05   0.1328090531E+07   21.08850    1.00000
   21 0.5731555118E+02  0.7132388491E+05   0.1341572679E+07   18.80959    1.00000
   20 0.5414035433E+02  0.7891637524E+05   0.1356840161E+07   17.19339    1.00000
   19 0.5096515748E+02  0.8568853611E+05   0.1373912437E+07   16.03380    1.00000
   18 0.4778996063E+02  0.9053168616E+05   0.1392748063E+07   15.38410    1.00000
   17 0.4545236220E+02  0.8917601081E+05   0.1413000656E+07   15.84508    1.00000
   16 0.4311476378E+02  0.9769843124E+05   0.1422592887E+07   14.56106    1.00000
   15 0.3993956693E+02  0.1024876958E+06   0.1444607964E+07   14.09543    1.00000
   14 0.3676437008E+02  0.1049244214E+06   0.1467659654E+07   13.98778    1.00000
   13 0.3358917323E+02  0.1059023992E+06   0.1491409276E+07   14.08287    1.00000
   12 0.3041397638E+02  0.1052847077E+06   0.1515610093E+07   14.39535    1.00000
   11 0.2723877953E+02  0.1018536041E+06   0.1539934853E+07   15.11910    1.00000
   10 0.2490118110E+02  0.9362389897E+05   0.1563718911E+07   16.70213    1.00000
    9 0.2253484252E+02  0.9543114644E+05   0.1574146371E+07   16.49510    1.00000
    8 0.1930216535E+02  0.8979059511E+05   0.1596748176E+07   17.78302    1.00000
    7 0.1606948819E+02  0.8101151437E+05   0.1618076749E+07   19.97342    1.00000
    6 0.1283661417E+02  0.7011596041E+05   0.1637454069E+07   23.35351    1.00000
    5 0.9603740157E+01  0.5715663106E+05   0.1654375907E+07   28.94460    1.00000
    4 0.6371062992E+01  0.4275740918E+05   0.1668314201E+07   39.01813    1.00000
    3 0.3138385827E+01  0.2635818761E+05   0.1678876002E+07   63.69467    1.00000
    2 0.7610236220E+00  0.1821212285E+05   0.1684948376E+07   92.51796    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           14   ROD No.            3   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1365108334E+05   0.1393967522E+07  102.11406    1.00000
   27 0.7469153543E+02  0.1916469471E+05   0.1394917010E+07   72.78577    1.00000
   26 0.7151633858E+02  0.2953498666E+05   0.1397383356E+07   47.31281    1.00000
   25 0.6834114173E+02  0.3858168024E+05   0.1402504756E+07   36.35157    1.00000
   24 0.6600354331E+02  0.4306354529E+05   0.1410217951E+07   32.74737    1.00000
   23 0.6366594488E+02  0.5232300573E+05   0.1414764902E+07   27.03906    1.00000
   22 0.6049074803E+02  0.6168921005E+05   0.1427044672E+07   23.13281    1.00000
   21 0.5731555118E+02  0.6986082656E+05   0.1441093040E+07   20.62806    1.00000
   20 0.5414035433E+02  0.7729271602E+05   0.1456930194E+07   18.84951    1.00000
   19 0.5096515748E+02  0.8392083044E+05   0.1474623015E+07   17.57160    1.00000
   18 0.4778996063E+02  0.8865490730E+05   0.1494176697E+07   16.85385    1.00000
   17 0.4545236220E+02  0.8730123563E+05   0.1515274006E+07   17.35684    1.00000
   16 0.4311476378E+02  0.9565748014E+05   0.1525327989E+07   15.94573    1.00000
   15 0.3993956693E+02  0.1003362400E+06   0.1548871645E+07   15.43681    1.00000
   14 0.3676437008E+02  0.1027066707E+06   0.1573479952E+07   15.32013    1.00000
   13 0.3358917323E+02  0.1036495368E+06   0.1598812798E+07   15.42518    1.00000
   12 0.3041397638E+02  0.1030314360E+06   0.1624627586E+07   15.76827    1.00000
   11 0.2723877953E+02  0.9965687206E+05   0.1650589029E+07   16.56272    1.00000
   10 0.2490118110E+02  0.9157232091E+05   0.1675980889E+07   18.30227    1.00000
    9 0.2253484252E+02  0.9335098481E+05   0.1687132161E+07   18.07300    1.00000
    8 0.1930216535E+02  0.8782117269E+05   0.1711637922E+07   19.49004    1.00000
    7 0.1606948819E+02  0.7922054581E+05   0.1734769913E+07   21.89798    1.00000
    6 0.1283661417E+02  0.6855494393E+05   0.1755791524E+07   25.61145    1.00000
    5 0.9603740157E+01  0.5587586487E+05   0.1774143314E+07   31.75151    1.00000
    4 0.6371062992E+01  0.4178180618E+05   0.1789238087E+07   42.82338    1.00000
    3 0.3138385827E+01  0.2571548009E+05   0.1800632733E+07   70.02135    1.00000
    2 0.7610236220E+00  0.1783137942E+05   0.1807668069E+07  101.37567    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           15   ROD No.            3   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1365108337E+05   0.1397903331E+07  102.40237    1.00000
   27 0.7469153543E+02  0.1916469504E+05   0.1398863111E+07   72.99167    1.00000
   26 0.7151633858E+02  0.2953498713E+05   0.1401324892E+07   47.44627    1.00000
   25 0.6834114173E+02  0.3858168063E+05   0.1406423072E+07   36.45313    1.00000
   24 0.6600354331E+02  0.4306354548E+05   0.1414094055E+07   32.83738    1.00000
   23 0.6366594488E+02  0.5232300590E+05   0.1418621941E+07   27.11278    1.00000
   22 0.6049074803E+02  0.6168921001E+05   0.1430976648E+07   23.19655    1.00000
   21 0.5731555118E+02  0.6986082598E+05   0.1444949886E+07   20.68326    1.00000
   20 0.5414035433E+02  0.7729271496E+05   0.1460663198E+07   18.89781    1.00000
   19 0.5096515748E+02  0.8392082900E+05   0.1478181346E+07   17.61400    1.00000
   18 0.4778996063E+02  0.8865490564E+05   0.1497524201E+07   16.89161    1.00000
   17 0.4545236220E+02  0.8730123429E+05   0.1518408733E+07   17.39275    1.00000
   16 0.4311476378E+02  0.9565747878E+05   0.1528389271E+07   15.97773    1.00000
   15 0.3993956693E+02  0.1003362387E+06   0.1551829137E+07   15.46629    1.00000
   14 0.3676437008E+02  0.1027066698E+06   0.1576245992E+07   15.34707    1.00000
   13 0.3358917323E+02  0.1036495360E+06   0.1601340250E+07   15.44957    1.00000
   12 0.3041397638E+02  0.1030314355E+06   0.1626878741E+07   15.79012    1.00000
   11 0.2723877953E+02  0.9965687167E+05   0.1652544512E+07   16.58234    1.00000
   10 0.2490118110E+02  0.9157232073E+05   0.1677651684E+07   18.32051    1.00000
    9 0.2253484252E+02  0.9335098453E+05   0.1688696591E+07   18.08976    1.00000
    8 0.1930216535E+02  0.8782117250E+05   0.1712956542E+07   19.50505    1.00000
    7 0.1606948819E+02  0.7922054572E+05   0.1735828739E+07   21.91135    1.00000
    6 0.1283661417E+02  0.6855494397E+05   0.1756589858E+07   25.62310    1.00000
    5 0.9603740157E+01  0.5587586501E+05   0.1774695257E+07   31.76139    1.00000
    4 0.6371062992E+01  0.4178180628E+05   0.1789574777E+07   42.83144    1.00000
    3 0.3138385827E+01  0.2571548022E+05   0.1800796072E+07   70.02771    1.00000
    2 0.7610236220E+00  0.1783137930E+05   0.1807706446E+07  101.37782    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            3   ROD No.            3   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.1365108661E+05   0.1293873357E+07   94.78171    1.00000
   27 0.7469153543E+02  0.1916469778E+05   0.1295256234E+07   67.58553    1.00000
   26 0.7151633858E+02  0.2953498948E+05   0.1298165076E+07   43.95346    1.00000
   25 0.6834114173E+02  0.3858168283E+05   0.1303856578E+07   33.79470    1.00000
   24 0.6600354331E+02  0.4306354782E+05   0.1311898446E+07   30.46424    1.00000
   23 0.6366594488E+02  0.5232300798E+05   0.1316428431E+07   25.15965    1.00000
   22 0.6049074803E+02  0.6168921195E+05   0.1328090531E+07   21.52873    1.00000
   21 0.5731555118E+02  0.6986082848E+05   0.1341572679E+07   19.20350    1.00000
   20 0.5414035433E+02  0.7729271800E+05   0.1356840161E+07   17.55457    1.00000
   19 0.5096515748E+02  0.8392083252E+05   0.1373912437E+07   16.37153    1.00000
   18 0.4778996063E+02  0.8865490937E+05   0.1392748063E+07   15.70977    1.00000
   17 0.4545236220E+02  0.8730123771E+05   0.1413000656E+07   16.18535    1.00000
   16 0.4311476378E+02  0.9565748151E+05   0.1422592887E+07   14.87174    1.00000
   15 0.3993956693E+02  0.1003362406E+06   0.1444607964E+07   14.39767    1.00000
   14 0.3676437008E+02  0.1027066711E+06   0.1467659654E+07   14.28982    1.00000
   13 0.3358917323E+02  0.1036495369E+06   0.1491409276E+07   14.38896    1.00000
   12 0.3041397638E+02  0.1030314359E+06   0.1515610093E+07   14.71017    1.00000
   11 0.2723877953E+02  0.9965687171E+05   0.1539934853E+07   15.45237    1.00000
   10 0.2490118110E+02  0.9157232062E+05   0.1563718911E+07   17.07633    1.00000
    9 0.2253484252E+02  0.9335098441E+05   0.1574146371E+07   16.86266    1.00000
    8 0.1930216535E+02  0.8782117258E+05   0.1596748176E+07   18.18181    1.00000
    7 0.1606948819E+02  0.7922054551E+05   0.1618076749E+07   20.42496    1.00000
    6 0.1283661417E+02  0.6855494334E+05   0.1637454069E+07   23.88528    1.00000
    5 0.9603740157E+01  0.5587586389E+05   0.1654375907E+07   29.60806    1.00000
    4 0.6371062992E+01  0.4178180509E+05   0.1668314201E+07   39.92920    1.00000
    3 0.3138385827E+01  0.2571547948E+05   0.1678876002E+07   65.28659    1.00000
