
 TIME =    0.0000000000000000     
 CHANNEL           19   ROD No.            1   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
    7 0.1606948819E+02  0.1718734129E+06   0.1655144488E+07    9.63002    1.00000
    6 0.1283661417E+02  0.1498634864E+06   0.1697793530E+07   11.32893    1.00000
    5 0.9603740157E+01  0.1229505591E+06   0.1735760699E+07   14.11755    1.00000
    4 0.6371062992E+01  0.9248398692E+05   0.1767491869E+07   19.11133    1.00000
    3 0.3138385827E+01  0.5001255894E+05   0.1791753660E+07   35.82607    1.00000
    2 0.7610236220E+00  0.3808312933E+05   0.1805067320E+07   47.39808    1.00000

 TIME =    0.0000000000000000     
 CHANNEL            9   ROD No.            2   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2461528905E+05   0.8952624829E+06   36.37018    1.35717
   27 0.7469153543E+02  0.3287801401E+05   0.7857475268E+06   23.89887    1.54955
   26 0.7151633858E+02  0.5849198194E+05   0.9958183844E+06   17.02487    1.22752
   25 0.6834114173E+02  0.7605027772E+05   0.1059677278E+07   13.93390    1.16290
   24 0.6600354331E+02  0.8470501933E+05   0.1018082145E+07   12.01915    1.22387
   23 0.6366594488E+02  0.1033386470E+06   0.1113675821E+07   10.77695    1.12558
   22 0.6049074803E+02  0.1221392498E+06   0.1167846417E+07    9.56160    1.09067
   21 0.5731555118E+02  0.1387861856E+06   0.1213286245E+07    8.74213    1.06964
   20 0.5414035433E+02  0.1542165123E+06   0.1259846696E+07    8.16934    1.05209
   19 0.5096515748E+02  0.1683072593E+06   0.1313923981E+07    7.80670    1.03264
   18 0.4778996063E+02  0.1787738358E+06   0.1368732113E+07    7.65622    1.01683
   17 0.4545236220E+02  0.1762640305E+06   0.1328404655E+07    7.53645    1.07633
   16 0.4311476378E+02  0.1946511284E+06   0.1413434537E+07    7.26137    1.02434
   15 0.3993956693E+02  0.2054810103E+06   0.1473981119E+07    7.17332    1.01172
   14 0.3676437008E+02  0.2117856669E+06   0.1531434921E+07    7.23106    1.00431
   13 0.3358917323E+02  0.2153100142E+06   0.1587304487E+07    7.37218    1.00000
   12 0.3041397638E+02  0.2157020751E+06   0.1638509030E+07    7.59617    1.00000
   11 0.2723877953E+02  0.2103212166E+06   0.1690945374E+07    8.03982    1.00000
   10 0.2490118110E+02  0.1936050342E+06   0.1743145521E+07    9.00362    1.00000
    9 0.2253484252E+02  0.1993788911E+06   0.1766144782E+07    8.85823    1.00000
    8 0.1930216535E+02  0.1890403765E+06   0.1818596387E+07    9.62015    1.00000
    7 0.1606948819E+02  0.1718734125E+06   0.1869246494E+07   10.87572    1.00000
    6 0.1283661417E+02  0.1498634878E+06   0.1916002780E+07   12.78499    1.00000
    5 0.9603740157E+01  0.1229505626E+06   0.1957215998E+07   15.91872    1.00000
    4 0.6371062992E+01  0.9248399141E+05   0.1991207686E+07   21.53030    1.00000
    3 0.3138385827E+01  0.5001256242E+05   0.2016758654E+07   40.32504    1.00000
    2 0.7610236220E+00  0.3808312570E+05   0.2030455224E+07   53.31640    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           10   ROD No.            2   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2461527589E+05   0.7621591017E+06   30.96285    1.39869
   27 0.7469153543E+02  0.3287800244E+05   0.6758439932E+06   20.55611    1.58005
   26 0.7151633858E+02  0.5849197354E+05   0.8628969316E+06   14.75240    1.24188
   25 0.6834114173E+02  0.7605027217E+05   0.9198683099E+06   12.09553    1.17405
   24 0.6600354331E+02  0.8470501955E+05   0.8857202643E+06   10.45653    1.23260
   23 0.6366594488E+02  0.1033386460E+06   0.9692378866E+06    9.37924    1.13310
   22 0.6049074803E+02  0.1221392279E+06   0.1017759367E+07    8.33278    1.09667
   21 0.5731555118E+02  0.1387861768E+06   0.1058858483E+07    7.62942    1.07407
   20 0.5414035433E+02  0.1542165153E+06   0.1101034165E+07    7.13953    1.05521
   19 0.5096515748E+02  0.1683072665E+06   0.1149820952E+07    6.83168    1.03472
   18 0.4778996063E+02  0.1787738433E+06   0.1198496867E+07    6.70398    1.01879
   17 0.4545236220E+02  0.1762640083E+06   0.1163723856E+07    6.60216    1.07863
   16 0.4311476378E+02  0.1946511367E+06   0.1239321659E+07    6.36689    1.02595
   15 0.3993956693E+02  0.2054810165E+06   0.1293721672E+07    6.29606    1.01306
   14 0.3676437008E+02  0.2117856708E+06   0.1344548234E+07    6.34863    1.00599
   13 0.3358917323E+02  0.2153100121E+06   0.1396331407E+07    6.48521    1.00046
   12 0.3041397638E+02  0.2157020541E+06   0.1443278799E+07    6.69108    1.00000
   11 0.2723877953E+02  0.2103212170E+06   0.1490922334E+07    7.08879    1.00000
   10 0.2490118110E+02  0.1936050360E+06   0.1538666643E+07    7.94745    1.00000
    9 0.2253484252E+02  0.1993788902E+06   0.1559833652E+07    7.82346    1.00000
    8 0.1930216535E+02  0.1890403766E+06   0.1607640192E+07    8.50422    1.00000
    7 0.1606948819E+02  0.1718734116E+06   0.1653892316E+07    9.62274    1.00000
    6 0.1283661417E+02  0.1498634853E+06   0.1696896145E+07   11.32295    1.00000
    5 0.9603740157E+01  0.1229505582E+06   0.1735165779E+07   14.11271    1.00000
    4 0.6371062992E+01  0.9248398653E+05   0.1767138446E+07   19.10751    1.00000
    3 0.3138385827E+01  0.5001255886E+05   0.1791582528E+07   35.82265    1.00000
    2 0.7610236220E+00  0.3808312956E+05   0.1804970474E+07   47.39554    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           20   ROD No.            3   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2376328093E+05   0.7770893738E+06   32.70127    1.38274
   27 0.7469153543E+02  0.3164860019E+05   0.6850604988E+06   21.64584    1.57080
   26 0.7151633858E+02  0.5629634031E+05   0.8720691098E+06   15.49069    1.23784
   25 0.6834114173E+02  0.7321539730E+05   0.9288508660E+06   12.68655    1.17075
   24 0.6600354331E+02  0.8154762295E+05   0.8934433086E+06   10.95609    1.22996
   23 0.6366594488E+02  0.9948118411E+05   0.9772269289E+06    9.82323    1.13108
   22 0.6049074803E+02  0.1175578912E+06   0.1024988818E+07    8.71901    1.09542
   21 0.5731555118E+02  0.1335758890E+06   0.1065678366E+07    7.97807    1.07314
   20 0.5414035433E+02  0.1484176898E+06   0.1107396607E+07    7.46135    1.05455
   19 0.5096515748E+02  0.1619582177E+06   0.1155655009E+07    7.13551    1.03431
   18 0.4778996063E+02  0.1720422258E+06   0.1204197649E+07    6.99943    1.01827
   17 0.4545236220E+02  0.1696140265E+06   0.1168974515E+07    6.89197    1.07794
   16 0.4311476378E+02  0.1872919409E+06   0.1244816806E+07    6.64640    1.02527
   15 0.3993956693E+02  0.1976583721E+06   0.1298939522E+07    6.57164    1.01222
   14 0.3676437008E+02  0.2037038616E+06   0.1350400873E+07    6.62924    1.00442
   13 0.3358917323E+02  0.2070650350E+06   0.1400322793E+07    6.76272    1.00000
   12 0.3041397638E+02  0.2074057894E+06   0.1446204353E+07    6.97283    1.00000
   11 0.2723877953E+02  0.2022297394E+06   0.1493477581E+07    7.38505    1.00000
   10 0.2490118110E+02  0.1861311676E+06   0.1540946699E+07    8.27882    1.00000
    9 0.2253484252E+02  0.1916618329E+06   0.1562035689E+07    8.14996    1.00000
    8 0.1930216535E+02  0.1816648058E+06   0.1609283208E+07    8.85853    1.00000
    7 0.1606948819E+02  0.1651461342E+06   0.1655144488E+07   10.02230    1.00000
    6 0.1283661417E+02  0.1439708674E+06   0.1697793530E+07   11.79262    1.00000
    5 0.9603740157E+01  0.1181008981E+06   0.1735760699E+07   14.69727    1.00000
    4 0.6371062992E+01  0.8880840723E+05   0.1767491869E+07   19.90230    1.00000
    3 0.3138385827E+01  0.4810658294E+05   0.1791753660E+07   37.24550    1.00000
    2 0.7610236220E+00  0.3784158166E+05   0.1805067320E+07   47.70063    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           21   ROD No.            3   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2376328652E+05   0.7977567355E+06   33.57098    1.35987
   27 0.7469153543E+02  0.3164860423E+05   0.6992070907E+06   22.09283    1.55395
   26 0.7151633858E+02  0.5629634310E+05   0.8860652872E+06   15.73930    1.23012
   25 0.6834114173E+02  0.7321539625E+05   0.9424676621E+06   12.87253    1.16493
   24 0.6600354331E+02  0.8154762226E+05   0.9051804639E+06   11.10002    1.22540
   23 0.6366594488E+02  0.9948118344E+05   0.9896845460E+06    9.94846    1.12717
   22 0.6049074803E+02  0.1175578902E+06   0.1037395488E+07    8.82455    1.09230
   21 0.5731555118E+02  0.1335758950E+06   0.1077647671E+07    8.06768    1.07085
   20 0.5414035433E+02  0.1484176880E+06   0.1118797344E+07    7.53817    1.05296
   19 0.5096515748E+02  0.1619582148E+06   0.1166410146E+07    7.20192    1.03331
   18 0.4778996063E+02  0.1720422234E+06   0.1214515232E+07    7.05940    1.01740
   17 0.4545236220E+02  0.1696140346E+06   0.1178151412E+07    6.94607    1.07698
   16 0.4311476378E+02  0.1872919390E+06   0.1253735032E+07    6.69401    1.02470
   15 0.3993956693E+02  0.1976583706E+06   0.1307468632E+07    6.61479    1.01194
   14 0.3676437008E+02  0.2037038588E+06   0.1358405354E+07    6.66853    1.00435
   13 0.3358917323E+02  0.2070650297E+06   0.1407745385E+07    6.79857    1.00000
   12 0.3041397638E+02  0.2074057892E+06   0.1452899490E+07    7.00511    1.00000
   11 0.2723877953E+02  0.2022297383E+06   0.1499233310E+07    7.41352    1.00000
   10 0.2490118110E+02  0.1861311673E+06   0.1545598730E+07    8.30381    1.00000
    9 0.2253484252E+02  0.1916618312E+06   0.1566207532E+07    8.17172    1.00000
    8 0.1930216535E+02  0.1816648029E+06   0.1612864793E+07    8.87825    1.00000
    7 0.1606948819E+02  0.1651461314E+06   0.1658016578E+07   10.03969    1.00000
    6 0.1283661417E+02  0.1439708653E+06   0.1699917059E+07   11.80737    1.00000
    5 0.9603740157E+01  0.1181008969E+06   0.1737153799E+07   14.70907    1.00000
    4 0.6371062992E+01  0.8880840685E+05   0.1768247522E+07   19.91081    1.00000
    3 0.3138385827E+01  0.4810658308E+05   0.1792024761E+07   37.25113    1.00000
    2 0.7610236220E+00  0.3784158153E+05   0.1805057363E+07   47.70037    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           10   ROD No.            3   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2376328141E+05   0.7639812603E+06   32.14965    1.39536
   27 0.7469153543E+02  0.3164860026E+05   0.6758711171E+06   21.35548    1.57998
   26 0.7151633858E+02  0.5629634013E+05   0.8627646104E+06   15.32541    1.24207
   25 0.6834114173E+02  0.7321539671E+05   0.9199174020E+06   12.56453    1.17399
   24 0.6600354331E+02  0.8154762430E+05   0.8858133990E+06   10.86253    1.23247
   23 0.6366594488E+02  0.9948118303E+05   0.9693637363E+06    9.74419    1.13295
   22 0.6049074803E+02  0.1175578900E+06   0.1017805734E+07    8.65791    1.09662
   21 0.5731555118E+02  0.1335758759E+06   0.1058930334E+07    7.92756    1.07400
   20 0.5414035433E+02  0.1484176875E+06   0.1101132504E+07    7.41915    1.05512
   19 0.5096515748E+02  0.1619582185E+06   0.1149863592E+07    7.09975    1.03468
   18 0.4778996063E+02  0.1720422270E+06   0.1198728812E+07    6.96764    1.01859
   17 0.4545236220E+02  0.1696140132E+06   0.1164070973E+07    6.86306    1.07830
   16 0.4311476378E+02  0.1872919424E+06   0.1239923335E+07    6.62027    1.02545
   15 0.3993956693E+02  0.1976583732E+06   0.1294727570E+07    6.55033    1.01227
   14 0.3676437008E+02  0.2037038601E+06   0.1346619849E+07    6.61067    1.00444
   13 0.3358917323E+02  0.2070650265E+06   0.1396976628E+07    6.74656    1.00000
   12 0.3041397638E+02  0.2074057896E+06   0.1443278799E+07    6.95872    1.00000
   11 0.2723877953E+02  0.2022297392E+06   0.1490922334E+07    7.37242    1.00000
   10 0.2490118110E+02  0.1861311679E+06   0.1538666643E+07    8.26657    1.00000
    9 0.2253484252E+02  0.1916618325E+06   0.1559833652E+07    8.13847    1.00000
    8 0.1930216535E+02  0.1816648050E+06   0.1607640192E+07    8.84949    1.00000
    7 0.1606948819E+02  0.1651461331E+06   0.1653892316E+07   10.01472    1.00000
    6 0.1283661417E+02  0.1439708663E+06   0.1696896145E+07   11.78639    1.00000
    5 0.9603740157E+01  0.1181008973E+06   0.1735165779E+07   14.69223    1.00000
    4 0.6371062992E+01  0.8880840686E+05   0.1767138446E+07   19.89832    1.00000
    3 0.3138385827E+01  0.4810658286E+05   0.1791582528E+07   37.24194    1.00000
    2 0.7610236220E+00  0.3784158190E+05   0.1804970474E+07   47.69807    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           11   ROD No.            3   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2376329922E+05   0.9117421482E+06   38.36766    1.34202
   27 0.7469153543E+02  0.3164861678E+05   0.7973710588E+06   25.19450    1.53929
   26 0.7151633858E+02  0.5629635165E+05   0.1009826950E+07   17.93770    1.22206
   25 0.6834114173E+02  0.7321540455E+05   0.1076010131E+07   14.69650    1.15774
   24 0.6600354331E+02  0.8154762663E+05   0.1034214055E+07   12.68233    1.21921
   23 0.6366594488E+02  0.9948118635E+05   0.1131164648E+07   11.37064    1.12172
   22 0.6049074803E+02  0.1175578871E+06   0.1185333780E+07   10.08298    1.08779
   21 0.5731555118E+02  0.1335759687E+06   0.1231108576E+07    9.21654    1.06737
   20 0.5414035433E+02  0.1484177169E+06   0.1278275919E+07    8.61269    1.05033
   19 0.5096515748E+02  0.1619582250E+06   0.1333116064E+07    8.23123    1.03138
   18 0.4778996063E+02  0.1720422312E+06   0.1389619704E+07    8.07720    1.01528
   17 0.4545236220E+02  0.1696143532E+06   0.1349599956E+07    7.95687    1.07403
   16 0.4311476378E+02  0.1872919427E+06   0.1435986485E+07    7.66710    1.02202
   15 0.3993956693E+02  0.1976583723E+06   0.1498520925E+07    7.58137    1.00817
   14 0.3676437008E+02  0.2037038792E+06   0.1557187459E+07    7.64437    1.00000
   13 0.3358917323E+02  0.2070651673E+06   0.1606030805E+07    7.75616    1.00000
   12 0.3041397638E+02  0.2074057901E+06   0.1656606152E+07    7.98727    1.00000
   11 0.2723877953E+02  0.2022297418E+06   0.1708071464E+07    8.44619    1.00000
   10 0.2490118110E+02  0.1861311679E+06   0.1758881276E+07    9.44969    1.00000
    9 0.2253484252E+02  0.1916618373E+06   0.1781080252E+07    9.29283    1.00000
    8 0.1930216535E+02  0.1816648091E+06   0.1831486210E+07   10.08168    1.00000
    7 0.1606948819E+02  0.1651461385E+06   0.1879746056E+07   11.38232    1.00000
    6 0.1283661417E+02  0.1439708731E+06   0.1923959800E+07   13.36353    1.00000
    5 0.9603740157E+01  0.1181009054E+06   0.1962623943E+07   16.61820    1.00000
    4 0.6371062992E+01  0.8880841431E+05   0.1994269050E+07   22.45586    1.00000
    3 0.3138385827E+01  0.4810658777E+05   0.2017878481E+07   41.94599    1.00000
    2 0.7610236220E+00  0.3784157798E+05   0.2030513104E+07   53.65826    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           21   ROD No.            4   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2261554443E+05   0.7975731700E+06   35.26659    1.36018
   27 0.7469153543E+02  0.3007360089E+05   0.6972754393E+06   23.18563    1.55825
   26 0.7151633858E+02  0.5369057760E+05   0.8857167803E+06   16.49669    1.23061
   25 0.6834114173E+02  0.6986839494E+05   0.9424227943E+06   13.48854    1.16499
   24 0.6600354331E+02  0.7788532561E+05   0.9060488085E+06   11.63311    1.22423
   23 0.6366594488E+02  0.9491380897E+05   0.9899675227E+06   10.43017    1.12685
   22 0.6049074803E+02  0.1121174240E+06   0.1037576387E+07    9.25437    1.09210
   21 0.5731555118E+02  0.1273720054E+06   0.1077889329E+07    8.46253    1.07061
   20 0.5414035433E+02  0.1414893680E+06   0.1119093316E+07    7.90938    1.05268
   19 0.5096515748E+02  0.1543451325E+06   0.1166661092E+07    7.55878    1.03309
   18 0.4778996063E+02  0.1639442075E+06   0.1215088618E+07    7.41160    1.01692
   17 0.4545236220E+02  0.1617376316E+06   0.1180259904E+07    7.29737    1.07505
   16 0.4311476378E+02  0.1783769622E+06   0.1256080901E+07    7.04172    1.02279
   15 0.3993956693E+02  0.1881333900E+06   0.1312082580E+07    6.97421    1.00839
   14 0.3676437008E+02  0.1938151064E+06   0.1364315371E+07    7.03926    1.00000
   13 0.3358917323E+02  0.1969276210E+06   0.1407745385E+07    7.14854    1.00000
   12 0.3041397638E+02  0.1971515410E+06   0.1452899490E+07    7.36946    1.00000
   11 0.2723877953E+02  0.1921807893E+06   0.1499233310E+07    7.80116    1.00000
   10 0.2490118110E+02  0.1769859948E+06   0.1545598730E+07    8.73289    1.00000
    9 0.2253484252E+02  0.1820049256E+06   0.1566207532E+07    8.60530    1.00000
    8 0.1930216535E+02  0.1723873839E+06   0.1612864793E+07    9.35605    1.00000
    7 0.1606948819E+02  0.1566442591E+06   0.1658016578E+07   10.58460    1.00000
    6 0.1283661417E+02  0.1364947241E+06   0.1699917059E+07   12.45409    1.00000
    5 0.9603740157E+01  0.1119258174E+06   0.1737153799E+07   15.52058    1.00000
    4 0.6371062992E+01  0.8409930054E+05   0.1768247522E+07   21.02571    1.00000
    3 0.3138385827E+01  0.4546550525E+05   0.1792024761E+07   39.41504    1.00000
