
 TIME =    0.0000000000000000     
 CHANNEL           20   ROD No.            1   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   27 0.7469153543E+02  0.3832133458E+05   0.5565300176E+06   14.52272    1.68938
   26 0.7151633858E+02  0.6914372040E+05   0.7365153185E+06   10.65195    1.28443
   25 0.6834114173E+02  0.8986856016E+05   0.7915692116E+06    8.80808    1.20763
   24 0.6600354331E+02  0.1006548848E+06   0.7737548388E+06    7.68721    1.25248
   23 0.6366594488E+02  0.1221641151E+06   0.8462777459E+06    6.92738    1.15343
   22 0.6049074803E+02  0.1445672778E+06   0.8939626991E+06    6.18371    1.11169
   21 0.5731555118E+02  0.1645095161E+06   0.9353798224E+06    5.68587    1.08522
   20 0.5414035433E+02  0.1830646460E+06   0.9780196093E+06    5.34248    1.06327
   19 0.5096515748E+02  0.2000700842E+06   0.1026380756E+07    5.13011    1.04078
   18 0.4778996063E+02  0.2128715317E+06   0.1072803929E+07    5.03968    1.02546
   17 0.4545236220E+02  0.2114102520E+06   0.1050892242E+07    4.97087    1.08003
   16 0.4311476378E+02  0.2324716110E+06   0.1118304082E+07    4.81050    1.02971
   15 0.3993956693E+02  0.2459410092E+06   0.1171264044E+07    4.76238    1.01549
   14 0.3676437008E+02  0.2540673385E+06   0.1221902664E+07    4.80937    1.00736
   13 0.3358917323E+02  0.2588442369E+06   0.1275021222E+07    4.92582    1.00000
   12 0.3041397638E+02  0.2598283801E+06   0.1321293447E+07    5.08525    1.00000
   11 0.2723877953E+02  0.2538639352E+06   0.1369124902E+07    5.39314    1.00000
   10 0.2490118110E+02  0.2354060845E+06   0.1400622598E+07    5.94981    1.01184
    9 0.2253484252E+02  0.2414101314E+06   0.1438576465E+07    5.95906    1.00000
    8 0.1930216535E+02  0.2293844269E+06   0.1485482753E+07    6.47595    1.00000
    7 0.1606948819E+02  0.2090429860E+06   0.1531206174E+07    7.32484    1.00000
    6 0.1283661417E+02  0.1826559655E+06   0.1573791766E+07    8.61615    1.00000
    5 0.9603740157E+01  0.1502049480E+06   0.1611770603E+07   10.73048    1.00000
    4 0.6371062992E+01  0.1131964213E+06   0.1643602899E+07   14.51992    1.00000
    3 0.3138385827E+01  0.5968761905E+05   0.1668019854E+07   27.94583    1.00000
    2 0.7610236220E+00  0.4349222500E+05   0.1682161369E+07   38.67729    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           11   ROD No.            2   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2863539473E+05   0.6031944151E+06   21.06464    1.54760
   27 0.7469153543E+02  0.3832133271E+05   0.5526577910E+06   14.42167    1.69531
   26 0.7151633858E+02  0.6914371881E+05   0.7327569304E+06   10.59759    1.28695
   25 0.6834114173E+02  0.8986859361E+05   0.7882451256E+06    8.77109    1.20934
   24 0.6600354331E+02  0.1006548816E+06   0.7710881836E+06    7.66071    1.25370
   23 0.6366594488E+02  0.1221641156E+06   0.8434655406E+06    6.90436    1.15445
   22 0.6049074803E+02  0.1445672783E+06   0.8909862404E+06    6.16313    1.11253
   21 0.5731555118E+02  0.1645095164E+06   0.9325589627E+06    5.66872    1.08582
   20 0.5414035433E+02  0.1830646461E+06   0.9755048995E+06    5.32875    1.06366
   19 0.5096515748E+02  0.2000700841E+06   0.1024222293E+07    5.11932    1.04102
   18 0.4778996063E+02  0.2128715316E+06   0.1070972378E+07    5.03107    1.02565
   17 0.4545236220E+02  0.2114102520E+06   0.1049451389E+07    4.96405    1.08019
   16 0.4311476378E+02  0.2324716105E+06   0.1116901180E+07    4.80446    1.02981
   15 0.3993956693E+02  0.2459410084E+06   0.1169818119E+07    4.75650    1.01555
   14 0.3676437008E+02  0.2540673379E+06   0.1220602029E+07    4.80425    1.00738
   13 0.3358917323E+02  0.2588442365E+06   0.1273935651E+07    4.92163    1.00000
   12 0.3041397638E+02  0.2598283800E+06   0.1320447679E+07    5.08200    1.00000
   11 0.2723877953E+02  0.2538639353E+06   0.1368524887E+07    5.39078    1.00000
   10 0.2490118110E+02  0.2354060847E+06   0.1400232387E+07    5.94816    1.01185
    9 0.2253484252E+02  0.2414101301E+06   0.1438243746E+07    5.95768    1.00000
    8 0.1930216535E+02  0.2293844272E+06   0.1485196774E+07    6.47471    1.00000
    7 0.1606948819E+02  0.2090429863E+06   0.1531001500E+07    7.32386    1.00000
    6 0.1283661417E+02  0.1826559657E+06   0.1573666169E+07    8.61547    1.00000
    5 0.9603740157E+01  0.1502049481E+06   0.1611707916E+07   10.73006    1.00000
    4 0.6371062992E+01  0.1131964213E+06   0.1643582129E+07   14.51974    1.00000
    3 0.3138385827E+01  0.5968761911E+05   0.1668021070E+07   27.94585    1.00000
    2 0.7610236220E+00  0.4349222503E+05   0.1682171612E+07   38.67752    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           21   ROD No.            3   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2862348699E+05   0.6481907958E+06   22.64542    1.54052
   27 0.7469153543E+02  0.3831480533E+05   0.5899912645E+06   15.39852    1.69423
   26 0.7151633858E+02  0.6911764325E+05   0.7771333643E+06   11.24363    1.28964
   25 0.6834114173E+02  0.8983853064E+05   0.8320769136E+06    9.26192    1.21349
   24 0.6600354331E+02  0.1006155593E+06   0.8113849309E+06    8.06421    1.25837
   23 0.6366594488E+02  0.1221240366E+06   0.8876561545E+06    7.26848    1.15800
   22 0.6049074803E+02  0.1445154634E+06   0.9392789297E+06    6.49950    1.11485
   21 0.5731555118E+02  0.1644534012E+06   0.9829054598E+06    5.97680    1.08774
   20 0.5414035433E+02  0.1830040764E+06   0.1027153646E+07    5.61274    1.06530
   19 0.5096515748E+02  0.2000019586E+06   0.1077027411E+07    5.38508    1.04245
   18 0.4778996063E+02  0.2128099733E+06   0.1124303878E+07    5.28314    1.02721
   17 0.4545236220E+02  0.2113355187E+06   0.1100233690E+07    5.20610    1.08205
   16 0.4311476378E+02  0.2324068334E+06   0.1171817256E+07    5.04209    1.03087
   15 0.3993956693E+02  0.2458652039E+06   0.1231394960E+07    5.00841    1.01600
   14 0.3676437008E+02  0.2539944623E+06   0.1286663595E+07    5.06572    1.00754
   13 0.3358917323E+02  0.2587717332E+06   0.1344192086E+07    5.19451    1.00000
   12 0.3041397638E+02  0.2597534559E+06   0.1394368149E+07    5.36804    1.00000
   11 0.2723877953E+02  0.2538004587E+06   0.1446445707E+07    5.69915    1.00000
   10 0.2490118110E+02  0.2353287383E+06   0.1481414530E+07    6.29509    1.01200
    9 0.2253484252E+02  0.2413514789E+06   0.1522980973E+07    6.31022    1.00000
    8 0.1930216535E+02  0.2293217962E+06   0.1577142211E+07    6.87742    1.00000
    7 0.1606948819E+02  0.2089899313E+06   0.1629600950E+07    7.79751    1.00000
    6 0.1283661417E+02  0.1826086381E+06   0.1678750508E+07    9.19316    1.00000
    5 0.9603740157E+01  0.1501663497E+06   0.1722898083E+07   11.47326    1.00000
    4 0.6371062992E+01  0.1131688954E+06   0.1760137024E+07   15.55319    1.00000
    3 0.3138385827E+01  0.5967598897E+05   0.1788848555E+07   29.97602    1.00000
    2 0.7610236220E+00  0.4340558682E+05   0.1804392564E+07   41.57051    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           22   ROD No.            3   SURF. No.            2
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2862349745E+05   0.6660335858E+06   23.26877    1.51461
   27 0.7469153543E+02  0.3831481402E+05   0.6026422463E+06   15.72870    1.67558
   26 0.7151633858E+02  0.6911765036E+05   0.7901753104E+06   11.43232    1.28107
   25 0.6834114173E+02  0.8983853696E+05   0.8444435138E+06    9.39957    1.20726
   24 0.6600354331E+02  0.1006155632E+06   0.8218841153E+06    8.16856    1.25370
   23 0.6366594488E+02  0.1221240347E+06   0.8988317669E+06    7.35999    1.15401
   22 0.6049074803E+02  0.1445154619E+06   0.9512123165E+06    6.58208    1.11153
   21 0.5731555118E+02  0.1644534004E+06   0.9945597324E+06    6.04767    1.08526
   20 0.5414035433E+02  0.1830040765E+06   0.1038128090E+07    5.67270    1.06360
   19 0.5096515748E+02  0.2000019596E+06   0.1087144158E+07    5.43567    1.04133
   18 0.4778996063E+02  0.2128099744E+06   0.1133573329E+07    5.32669    1.02627
   17 0.4545236220E+02  0.2113355198E+06   0.1107940327E+07    5.24257    1.08120
   16 0.4311476378E+02  0.2324068362E+06   0.1179306027E+07    5.07432    1.03032
   15 0.3993956693E+02  0.2458652082E+06   0.1239639465E+07    5.04195    1.01567
   14 0.3676437008E+02  0.2539944663E+06   0.1294416969E+07    5.09624    1.00743
   13 0.3358917323E+02  0.2587717357E+06   0.1351203711E+07    5.22160    1.00000
   12 0.3041397638E+02  0.2597534567E+06   0.1400468355E+07    5.39153    1.00000
   11 0.2723877953E+02  0.2538004583E+06   0.1451411953E+07    5.71871    1.00000
   10 0.2490118110E+02  0.2353287380E+06   0.1485143036E+07    6.31093    1.01196
    9 0.2253484252E+02  0.2413514831E+06   0.1526219935E+07    6.32364    1.00000
    8 0.1930216535E+02  0.2293217939E+06   0.1580325348E+07    6.89130    1.00000
    7 0.1606948819E+02  0.2089899289E+06   0.1632172074E+07    7.80981    1.00000
    6 0.1283661417E+02  0.1826086363E+06   0.1680645688E+07    9.20354    1.00000
    5 0.9603740157E+01  0.1501663488E+06   0.1724139350E+07   11.48153    1.00000
    4 0.6371062992E+01  0.1131688953E+06   0.1760810909E+07   15.55914    1.00000
    3 0.3138385827E+01  0.5967598920E+05   0.1789092514E+07   29.98011    1.00000
    2 0.7610236220E+00  0.4340558672E+05   0.1804395975E+07   41.57059    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           11   ROD No.            3   SURF. No.            3
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2862347959E+05   0.6031236189E+06   21.07094    1.54778
   27 0.7469153543E+02  0.3831479853E+05   0.5527392072E+06   14.42626    1.69506
   26 0.7151633858E+02  0.6911763668E+05   0.7327394728E+06   10.60134    1.28699
   25 0.6834114173E+02  0.8983853053E+05   0.7882554118E+06    8.77414    1.20933
   24 0.6600354331E+02  0.1006155695E+06   0.7710540599E+06    7.66337    1.25376
   23 0.6366594488E+02  0.1221240320E+06   0.8434773612E+06    6.90673    1.15443
   22 0.6049074803E+02  0.1445154587E+06   0.8909743407E+06    6.16525    1.11254
   21 0.5731555118E+02  0.1644533973E+06   0.9325524642E+06    5.67062    1.08583
   20 0.5414035433E+02  0.1830040735E+06   0.9755028552E+06    5.33050    1.06366
   19 0.5096515748E+02  0.2000019572E+06   0.1024198157E+07    5.12094    1.04104
   18 0.4778996063E+02  0.2128099729E+06   0.1070987110E+07    5.03260    1.02563
   17 0.4545236220E+02  0.2113355133E+06   0.1049399128E+07    4.96556    1.08024
   16 0.4311476378E+02  0.2324068332E+06   0.1116914154E+07    4.80586    1.02980
   15 0.3993956693E+02  0.2458652030E+06   0.1169806656E+07    4.75792    1.01556
   14 0.3676437008E+02  0.2539944604E+06   0.1220599004E+07    4.80561    1.00739
   13 0.3358917323E+02  0.2587717307E+06   0.1273935651E+07    4.92301    1.00000
   12 0.3041397638E+02  0.2597534541E+06   0.1320447679E+07    5.08347    1.00000
   11 0.2723877953E+02  0.2538004631E+06   0.1368524887E+07    5.39213    1.00000
   10 0.2490118110E+02  0.2353287535E+06   0.1400176105E+07    5.94987    1.01189
    9 0.2253484252E+02  0.2413514359E+06   0.1438243746E+07    5.95913    1.00000
    8 0.1930216535E+02  0.2293217963E+06   0.1485196774E+07    6.47647    1.00000
    7 0.1606948819E+02  0.2089899313E+06   0.1531001500E+07    7.32572    1.00000
    6 0.1283661417E+02  0.1826086373E+06   0.1573666169E+07    8.61770    1.00000
    5 0.9603740157E+01  0.1501663480E+06   0.1611707916E+07   10.73282    1.00000
    4 0.6371062992E+01  0.1131688927E+06   0.1643582129E+07   14.52327    1.00000
    3 0.3138385827E+01  0.5967598646E+05   0.1668021070E+07   27.95129    1.00000
    2 0.7610236220E+00  0.4340558853E+05   0.1682171612E+07   38.75472    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           12   ROD No.            3   SURF. No.            4
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2862348293E+05   0.6084073934E+06   21.25553    1.53965
   27 0.7469153543E+02  0.3831480134E+05   0.5564250677E+06   14.52246    1.68941
   26 0.7151633858E+02  0.6911763901E+05   0.7364124220E+06   10.65448    1.28451
   25 0.6834114173E+02  0.8983849825E+05   0.7915939999E+06    8.81130    1.20761
   24 0.6600354331E+02  0.1006155730E+06   0.7737982285E+06    7.69064    1.25251
   23 0.6366594488E+02  0.1221240315E+06   0.8463877006E+06    6.93056    1.15338
   22 0.6049074803E+02  0.1445154582E+06   0.8939511878E+06    6.18585    1.11171
   21 0.5731555118E+02  0.1644533970E+06   0.9354010033E+06    5.68794    1.08523
   20 0.5414035433E+02  0.1830040734E+06   0.9780866370E+06    5.34462    1.06326
   19 0.5096515748E+02  0.2000019573E+06   0.1026469665E+07    5.13230    1.04080
   18 0.4778996063E+02  0.2128099731E+06   0.1072972695E+07    5.04193    1.02543
   17 0.4545236220E+02  0.2113355133E+06   0.1051012829E+07    4.97320    1.08006
   16 0.4311476378E+02  0.2324068337E+06   0.1118500331E+07    4.81268    1.02968
   15 0.3993956693E+02  0.2458652037E+06   0.1171433515E+07    4.76454    1.01550
   14 0.3676437008E+02  0.2539944611E+06   0.1222081799E+07    4.81145    1.00736
   13 0.3358917323E+02  0.2587717311E+06   0.1275205225E+07    4.92792    1.00000
   12 0.3041397638E+02  0.2597534542E+06   0.1321476444E+07    5.08743    1.00000
   11 0.2723877953E+02  0.2538004631E+06   0.1369300108E+07    5.39518    1.00000
   10 0.2490118110E+02  0.2353287536E+06   0.1400725172E+07    5.95221    1.01188
    9 0.2253484252E+02  0.2413514367E+06   0.1438725339E+07    5.96112    1.00000
    8 0.1930216535E+02  0.2293217959E+06   0.1485609371E+07    6.47827    1.00000
    7 0.1606948819E+02  0.2089899309E+06   0.1531309024E+07    7.32719    1.00000
    6 0.1283661417E+02  0.1826086371E+06   0.1573870395E+07    8.61882    1.00000
    5 0.9603740157E+01  0.1501663478E+06   0.1611826492E+07   10.73361    1.00000
    4 0.6371062992E+01  0.1131688926E+06   0.1643639900E+07   14.52378    1.00000
    3 0.3138385827E+01  0.5967598653E+05   0.1668042853E+07   27.95166    1.00000
    2 0.7610236220E+00  0.4340558837E+05   0.1682176345E+07   38.75483    1.00000

 TIME =    0.0000000000000000     
 CHANNEL           22   ROD No.            4   SURF. No.            1
 NODE  AXIAL POS. (in) Q" (BTU/hr-ft**2) CHF (BTU/hr-ft**2)       DNBR  TONG FAC.
   28 0.7750964567E+02  0.2853082469E+05   0.6657621322E+06   23.33484    1.51523
   27 0.7469153543E+02  0.3820485056E+05   0.6025498433E+06   15.77155    1.67584
   26 0.7151633858E+02  0.6893188530E+05   0.7901543821E+06   11.46283    1.28111
   25 0.6834114173E+02  0.8959816349E+05   0.8444086764E+06    9.42440    1.20731
   24 0.6600354331E+02  0.1003686238E+06   0.8220432914E+06    8.19024    1.25346
   23 0.6366594488E+02  0.1217965398E+06   0.8988419483E+06    7.37986    1.15400
   22 0.6049074803E+02  0.1441261310E+06   0.9512199269E+06    6.59991    1.11152
   21 0.5731555118E+02  0.1640100067E+06   0.9945772561E+06    6.06413    1.08524
   20 0.5414035433E+02  0.1825073651E+06   0.1038149020E+07    5.68826    1.06358
   19 0.5096515748E+02  0.1994513505E+06   0.1087137805E+07    5.45064    1.04134
   18 0.4778996063E+02  0.2122233224E+06   0.1133539380E+07    5.34126    1.02630
   17 0.4545236220E+02  0.2107948978E+06   0.1108146503E+07    5.25699    1.08100
   16 0.4311476378E+02  0.2317549349E+06   0.1179329391E+07    5.08869    1.03030
   15 0.3993956693E+02  0.2451669968E+06   0.1239655800E+07    5.05637    1.01566
   14 0.3676437008E+02  0.2532678350E+06   0.1294441620E+07    5.11096    1.00741
   13 0.3358917323E+02  0.2580215324E+06   0.1351203711E+07    5.23679    1.00000
   12 0.3041397638E+02  0.2589864380E+06   0.1400468355E+07    5.40750    1.00000
   11 0.2723877953E+02  0.2530442892E+06   0.1451411953E+07    5.73580    1.00000
   10 0.2490118110E+02  0.2346728366E+06   0.1485327453E+07    6.32935    1.01183
    9 0.2253484252E+02  0.2406156993E+06   0.1526219935E+07    6.34298    1.00000
    8 0.1930216535E+02  0.2286104236E+06   0.1580325348E+07    6.91274    1.00000
    7 0.1606948819E+02  0.2083351268E+06   0.1632172074E+07    7.83436    1.00000
    6 0.1283661417E+02  0.1820277004E+06   0.1680645688E+07    9.23291    1.00000
    5 0.9603740157E+01  0.1496825227E+06   0.1724139350E+07   11.51864    1.00000
    4 0.6371062992E+01  0.1128025217E+06   0.1760810909E+07   15.60968    1.00000
    3 0.3138385827E+01  0.5945106987E+05   0.1789092514E+07   30.09353    1.00000
